Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
91	42.0	0.0	0.21989529	17.454645	9.3209505	28.89406	-2.8712003	2.188257	0.9368035	5.0363903	0.6476845	20.884817	13.804041	4.5492935	22.003668	0.13247903	368000	6.519258e-09	19.336758	-0.005036574	-1.3605633	0.25719202	0.0039499123	0.021499999	79.0	24069.481412649155
92	35.0	0.0	0.1891892	18.34357	8.379504	28.583448	-1.6952049	2.207542	0.96912116	4.8715916	0.6677892	21.508108	13.452909	4.766561	21.426619	-2.0720599	372000	3.259629e-09	20.045818	-0.005713068	-2.5824246	0.25298303	0.003858177	0.02425	79.0	24332.774674892426
93	33.0	0.0	0.1764706	18.009562	8.786659	28.362106	-5.0040483	2.0908477	0.9279263	5.030012	0.9142525	21.342245	13.865444	4.1367354	20.611639	-0.43454745	376000	1.8626451e-09	18.925526	-0.00503012	-0.7617426	0.25420272	0.00462554	0.081	79.0	24602.196578979492
94	39.0	0.0	0.20418848	18.084583	9.423091	28.72331	-6.1220603	2.0768466	0.8948907	4.54714	0.66759765	20.921467	13.673981	4.441072	22.708097	-2.2004297	380000	-4.3655746e-09	21.812939	-0.0046240324	-1.3771534	0.24642867	0.005077528	0.0205	79.0	24859.278250455856
95	36.0	0.0	0.19148937	18.734873	8.682387	29.876303	-2.278377	2.1268985	0.90931565	4.5082655	0.6676552	21.154255	13.66511	4.5943494	21.760525	-2.1471071	384000	-9.778887e-09	18.137234	-0.004689954	-1.2669282	0.253949	0.0034427745	0.024	79.0	25120.2340092659
96	41.0	0.0	0.21578947	17.641218	9.288529	30.94056	-5.3962936	2.1527815	0.8924291	4.9824996	0.6640142	20.889473	13.797797	4.6363335	24.838709	-1.0652407	388000	7.450581e-09	18.899479	-0.0051455908	-1.0234528	0.25377473	0.0060616992	0.028250001	79.0	25378.145955085754
97	30.0	0.0	0.16042781	18.994238	8.345075	29.674227	-3.7975702	2.0639298	0.88846415	4.5823355	0.90899533	21.326202	13.638804	4.5683117	21.949736	-2.4792323	392000	-7.450581e-09	19.45294	-0.002371313	-1.9761238	0.25118387	0.003359031	0.0665	79.0	25635.891345500946
98	27.0	0.0	0.14754099	18.964575	8.220239	29.236292	-3.8981376	2.039882	0.9044218	4.4904323	0.91048074	21.710382	13.989846	4.127949	24.694698	-1.7090336	396000	5.122274e-09	20.69363	-0.005700469	-2.7521782	0.25455523	0.0066537955	0.026250001	79.0	25886.128930091858
99	36.0	0.0	0.19148937	18.208008	8.678737	29.615776	-4.0372143	2.2403693	0.94708383	5.734144	0.910095	21.212767	14.075141	4.1536164	22.090437	-0.28013217	400000	1.4901161e-08	19.543608	-0.005864648	-2.6020455	0.24700317	0.0057873977	0.08425	79.0	26131.679691553116
100	36.0	0.0	0.19251336	18.292671	9.061683	29.308561	-2.4954023	2.1597996	0.9908328	6.1010823	0.90998036	21.219252	13.474127	4.6250434	20.555325	-2.2631319	404000	7.450581e-09	20.10151	-0.005143013	-1.4365902	0.2637427	0.0035038483	0.02375	79.0	26379.159368515015
101	41.0	0.0	0.21808511	17.525026	9.112537	29.176674	-2.209692	2.2049642	0.943132	5.7767353	0.66631174	21.175531	13.577307	4.74036	22.297665	-2.842611	408000	-1.8626451e-09	17.986391	-0.004094962	-0.8727689	0.257584	0.0043767467	0.026250001	79.0	26639.47928094864
102	26.0	0.0	0.1420765	19.35848	7.608834	29.829676	-2.1523345	2.1166215	0.9633941	5.5169277	0.91278744	21.726776	14.151758	4.3705	23.129753	-2.8159974	412000	3.7252903e-09	17.522968	-0.0050784494	-1.5598469	0.23634373	0.004346963	0.03675	79.0	26894.859334230423
103	42.0	0.0	0.22105263	17.578413	9.408363	30.644913	-7.028105	2.3135114	1.0055686	6.141002	0.6677876	20.942104	13.687812	4.382088	25.907425	-1.7038933	416000	3.7252903e-09	20.617924	-0.0047625117	-2.5061922	0.23914394	0.0037276796	0.01875	79.0	27153.023662805557
104	53.0	0.0	0.26903552	16.677568	9.60942	28.837238	-2.5450816	2.2932634	0.96863264	4.820808	0.6677642	20.22335	13.326692	5.364626	26.28205	-3.0216959	420000	0.0	18.790096	-0.0047003273	-1.5801578	0.2090869	0.004588724	0.031	79.0	27409.62627506256
105	31.0	0.0	0.16847827	18.474764	8.63498	29.441912	-4.809	2.0904768	0.90725607	5.362989	0.66779137	21.625	13.334643	5.02861	22.200884	-4.8664937	424000	-7.450581e-09	16.99038	-0.0059875874	-1.4861922	0.20827383	0.0022366866	0.0565	79.0	27669.64480805397
106	41.0	0.0	0.21465969	17.685898	9.650301	30.519442	-5.1054506	2.1119528	0.9503029	5.149245	0.9088212	20.816753	13.726377	4.947221	23.78221	-3.9283953	428000	0.0	18.746536	-0.0043581687	-1.5721931	0.20088075	0.0043917927	0.01275	79.0	27926.424552202225
107	38.0	0.0	0.2010582	18.332104	8.95662	29.403082	-3.8522725	2.2338052	0.90472585	4.6988764	0.6677619	21.132275	13.528896	5.1505985	23.365303	-3.7832332	432000	1.3969839e-09	16.636003	-0.005086751	-1.5759797	0.19784757	0.002316893	0.026	79.0	28180.669005393982
108	27.0	0.0	0.14754099	19.101608	8.260285	30.124453	-3.1502452	2.0906441	0.8501957	4.253799	0.6376871	21.726776	14.219117	4.648217	23.810928	-3.1402812	436000	-1.1175871e-08	12.838877	-0.0048175883	-0.70587254	0.19932157	0.0033764222	0.024500001	79.0	28437.48486852646
109	45.0	0.0	0.234375	17.754345	9.186045	28.953196	-1.7616118	2.2457206	0.9299573	5.6582217	0.9102814	20.786459	13.618149	5.0149355	22.262735	-3.6122155	440000	5.5879354e-09	22.151825	-0.005098695	-1.2962456	0.20738736	0.012075003	0.032250002	52.0	28696.217725992203
110	42.0	0.0	0.21875	17.399206	9.803825	29.448189	-8.238604	2.2881906	0.9790766	5.441353	0.92794144	20.786459	13.492929	4.881656	22.114792	-3.3498576	444000	5.5879354e-09	17.952248	-0.0054902267	-1.3770647	0.209534	0.0039345543	0.02225	79.0	28955.13529396057
111	40.0	0.0	0.20942408	17.77355	8.984591	30.375158	-5.628528	2.160207	0.92505395	4.6924753	0.66730946	20.785341	13.43909	5.2513824	24.036608	-4.7866397	448000	2.3283064e-09	19.813135	-0.00387559	-2.807004	0.21344185	0.0019171773	0.0175	79.0	29212.94365119934
112	31.0	0.0	0.16756757	18.56185	8.846814	30.35792	-4.0818696	2.0465589	0.8822055	4.130595	0.66720384	21.502703	13.964031	4.6643696	23.030613	-3.2496197	452000	-3.259629e-09	13.769697	-0.0036095683	-1.0209136	0.19279635	0.002147333	0.019	79.0	29469.047919988632
113	42.0	0.0	0.21875	17.327555	9.417941	29.144022	-6.4793262	2.246354	0.9054749	5.3498	0.66772836	20.630209	13.386303	5.3724065	21.200481	-4.887462	456000	-1.8626451e-09	15.827787	-0.007482116	-2.0829353	0.19841713	0.00480513	0.03575	79.0	29726.443026781082
114	33.0	0.0	0.17741935	18.621744	8.396759	28.981688	-2.911092	2.1393383	0.92723805	4.9383264	0.66765577	21.467741	13.545055	4.7314935	20.862377	-4.1283655	460000	1.8626451e-09	15.782993	-0.004656936	-1.0723763	0.18262827	0.003744653	0.0625	79.0	29983.167555093765
115	33.0	0.0	0.1764706	18.367182	8.918502	30.279774	-3.7688677	2.1473944	0.91301584	5.479023	0.9100217	21.245989	13.823412	4.846485	20.977467	-4.110112	464000	-5.5879354e-09	16.14714	-0.0036761928	-0.79021835	0.1917541	0.0023227409	0.023	79.0	30239.66628050804
116	44.0	0.0	0.22916667	17.47457	9.67149	30.2617	-3.4807134	2.2452936	0.9550563	5.104547	0.9247687	20.744791	13.540643	5.1438327	24.034206	-4.924244	468000	1.5832484e-08	19.090647	-0.0044372715	-1.2060986	0.19685982	0.004110655	0.0305	79.0	30497.294208049774
117	34.0	0.0	0.17894737	18.641088	8.727771	29.649525	-4.0474577	2.0874314	0.90772134	5.123047	0.91447836	20.952631	13.735437	5.1713376	22.090906	-4.546083	472000	-3.7252903e-09	15.698036	-0.005026455	-0.6610937	0.19770162	0.006719991	0.06125	79.0	30755.142385959625
118	33.0	0.0	0.17934783	18.780186	8.79147	30.209188	-5.7841215	2.2445297	1.0623248	7.3531694	0.6677336	21.597826	14.309642	4.5431314	21.214426	-2.6828957	476000	0.0	17.100132	-0.005934514	-0.80563354	0.21298781	0.0039923843	0.03275	79.0	31008.823066949844
119	40.0	0.0	0.20942408	17.799814	8.909649	28.531958	-3.6075132	2.2181294	0.9573316	5.7273016	0.9090422	20.811518	13.571123	5.0549803	21.6002	-4.986896	480000	9.313226e-09	16.555294	-0.0037883222	-1.08958	0.2274096	0.004538923	0.058250003	79.0	31268.258496522903
120	37.0	0.0	0.19892474	18.274906	8.972013	28.659082	-2.5314634	2.2404556	0.9979504	5.9476523	0.908369	21.338709	13.793421	4.7389073	22.363758	-4.318748	484000	-2.3283064e-09	20.818115	-0.0039731525	-0.7777424	0.22913027	0.0019228299	0.024	79.0	31530.313052892685
121	35.0	0.0	0.1861702	18.670147	8.754402	31.419401	-4.019176	2.2137218	0.9698692	4.7532616	0.9219867	21.196808	13.741643	4.6862435	23.389463	-4.2700424	488000	7.450581e-09	20.732647	-0.0060252044	-0.90154934	0.21624188	0.006244338	0.0255	79.0	31788.768887043
122	33.0	0.0	0.17741935	18.197355	8.768751	30.0154	-4.6866007	2.20098	1.0353268	5.815512	0.90844584	21.35484	13.961187	4.4665866	20.80555	-3.0395272	492000	-4.656613e-09	17.246113	-0.0051527685	-0.71571493	0.2237581	0.0045305984	0.020750001	79.0	32049.320497989655
123	38.0	0.0	0.20212767	17.735037	9.218795	30.414335	-4.9118295	2.2395108	0.9743433	5.310319	0.92651576	21.170214	13.749981	4.5415034	21.682331	-3.833518	496000	2.8521754e-09	16.970564	-0.0035572033	-1.28192	0.22788256	0.005186763	0.01675	79.0	32311.157712697983
124	34.0	0.0	0.18181819	18.929348	8.776697	29.683052	-3.0328877	2.147218	0.9587802	5.824621	0.6669384	21.251337	13.863205	4.710286	23.349514	-4.409804	500000	5.5879354e-09	15.625101	-0.004811097	-1.7585139	0.20173566	0.0035130046	0.01825	79.0	32569.553039073944
