Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossCV	DeltaLossPi	DeltaLossV	DeltaLossCV	Entropy	KL	ClipFrac	StopIter	Time
84	62.0	0.0	0.30541873	14.520823	10.756491	31.074814	-10.123622	2.4135458	1.0592713	5.438008	0.66768426	19.665024	12.2119875	2.2316902	18.207674	1.7116165	340000	5.844049e-08	43.57708	0.6575864	-0.019866467	-2.6940002	-0.03899291	0.21873376	0.012925481	0.13625	16.0	39766.6694021225
85	92.0	0.0	0.4107143	11.760681	10.565252	29.482925	-9.152764	2.5653083	1.2308142	5.5049195	0.8964435	17.763393	11.7107725	3.049302	18.464142	0.058690503	344000	-4.4703484e-08	44.15188	0.9071833	-0.08986588	-2.7996254	-0.060831934	0.18154562	0.012415893	0.0975	20.0	40182.74139332771
86	81.0	0.0	0.37850466	13.784058	10.138443	30.45794	-9.591443	2.5496163	1.1233294	5.7525826	0.5609468	18.56542	11.235806	3.033938	18.517797	0.04166985	348000	5.9604645e-08	45.741867	0.6613659	-0.12564532	-2.5830994	-0.013654619	0.20664108	0.015422886	0.13125	5.0	40595.666127204895
87	52.0	0.0	0.27083334	15.149793	9.842218	29.483562	-10.3490715	2.351165	0.99788225	4.833638	0.66718376	20.635416	11.674234	2.699698	19.709974	0.46231058	352000	-3.7252903e-08	35.048485	0.5765641	-0.115016036	-1.8858624	-0.048960924	0.22368947	0.0150768235	0.15075	5.0	41014.32071328163
88	52.0	0.0	0.27807486	13.818785	9.572665	28.773775	-7.744997	2.4063458	0.9972157	4.793796	0.6669335	21.2246	12.187619	2.8171306	19.967312	-0.11162902	356000	-9.49949e-08	38.894894	0.5028306	-0.07966014	-3.567604	-0.018280402	0.25073576	0.014547377	0.14925	5.0	41450.929339170456
89	56.0	0.0	0.31284916	11.333995	9.512007	29.491882	-9.323588	2.5508072	1.0894959	7.2021384	0.90856075	22.22905	10.895946	2.9445431	18.94757	2.5117383	360000	0.0	36.42899	0.573873	-0.0880035	-1.8778687	-0.035421535	0.27744502	0.018409058	0.17074999	6.0	41910.51406002045
90	49.0	0.0	0.28	10.129343	9.6778555	28.742825	-11.445178	2.6022007	0.9874645	5.119562	0.9283186	22.845715	10.039684	2.902606	17.384188	0.55751026	364000	-1.1920929e-07	37.363197	0.48071113	-0.017296672	-1.6671667	-0.020521149	0.32710063	0.012896335	0.124	5.0	42387.67742848396
91	41.0	0.0	0.24848485	8.66605	9.097016	26.553022	-11.465411	2.548851	0.9033875	4.7008142	0.9314615	24.18788	9.546896	3.0262856	16.977032	1.6195009	368000	2.9802322e-08	30.312021	0.38662213	-0.030719697	-1.3464594	-0.016165197	0.34384918	0.014798161	0.15075	11.0	42877.78798055649
92	43.0	0.0	0.2621951	7.9973664	10.090676	29.134567	-13.26762	2.703161	1.0022366	5.493282	0.9098889	24.292683	8.88378	2.9262347	15.178195	1.7632413	372000	5.2154064e-08	35.757355	0.4867308	-0.10048245	-1.2625713	-0.034294054	0.39670753	0.012911733	0.18975	16.0	43386.27156639099
93	45.0	0.0	0.26946107	9.192433	9.989321	29.911865	-11.35054	2.584051	0.9791987	6.2853556	0.9129878	23.790419	8.92677	3.441637	16.096657	-0.58545446	376000	2.6077032e-08	34.125847	0.47403613	-0.08683321	-0.9564657	-0.026272684	0.3425967	0.012592158	0.16325	5.0	43886.650931835175
94	54.0	0.0	0.30337077	10.210138	10.311476	30.444143	-10.459117	2.5316386	0.9750075	4.8066587	0.6675383	22.207865	9.761959	3.3592706	17.354921	0.0077927113	380000	-1.4901161e-08	35.979088	0.44152272	-0.084782206	-0.76925373	-0.005034998	0.30646104	0.01605268	0.14975	5.0	44377.31887292862
95	42.0	0.0	0.23595506	12.933657	9.676294	30.43045	-10.63979	2.4088774	1.01852	4.7435994	0.6663544	22.376404	9.701082	3.6171074	16.798367	0.18970296	384000	8.195639e-08	35.028473	0.48948425	-0.06552149	-3.312852	-0.023128763	0.26875085	0.013227484	0.12324999	5.0	44833.029559373856
96	42.0	0.0	0.22826087	14.619327	8.977512	30.351646	-7.4334145	2.2033117	0.96283245	5.4623876	0.6674903	21.625	11.513402	3.113416	19.908907	0.19874784	388000	-1.2665987e-07	32.89049	0.46126306	-0.032553606	-4.8146706	-0.04408963	0.2374755	0.0130506195	0.1255	8.0	45268.44302201271
97	53.0	0.0	0.27604166	15.014564	9.983127	30.192968	-8.665968	2.463287	1.016532	5.216885	0.6668051	20.729166	11.708641	2.6077185	19.80759	2.8276997	392000	7.4505806e-08	36.67202	0.53637654	-0.045272663	-3.0653496	-0.026699066	0.21872267	0.014530029	0.11825	10.0	45690.97191405296
98	59.0	0.0	0.2964824	14.536136	9.501504	30.070164	-7.1532035	2.3451471	1.0535163	6.489732	0.64668995	19.944723	12.38826	3.0003133	19.710857	2.404691	396000	7.450581e-09	34.239754	0.60080194	-0.04371349	-1.8047104	-0.023895323	0.1936502	0.012259759	0.096	8.0	46107.02195239067
99	78.0	0.0	0.36966825	14.47326	9.762663	31.357761	-7.6970363	2.62969	1.1312621	5.0439696	0.6677175	18.819904	12.122537	2.9679196	19.509794	3.1156201	400000	5.9604645e-08	37.436863	0.74624157	-0.026476473	-2.509758	-0.06157124	0.18718547	0.013281072	0.10525	22.0	46520.21505570412
100	86.0	0.0	0.39269406	12.578983	10.688327	32.342545	-10.240233	2.5641391	1.2026999	5.9315987	0.66704154	18.150684	11.846213	3.585393	20.484398	2.4390886	404000	-2.0489097e-08	42.844933	0.78049517	-0.153567	-3.0887623	-0.037880152	0.15897898	0.01491881	0.123500004	17.0	46930.96361732483
101	71.0	0.0	0.33971292	14.159039	10.436977	30.884657	-9.596679	2.4450858	0.99960124	4.942333	0.66764647	19.095694	11.29327	3.5660267	19.721489	2.3039312	408000	9.685755e-08	41.79064	0.60171187	-0.07721657	-3.4704819	-0.0513466	0.18636513	0.012156268	0.1215	5.0	47344.173943281174
102	59.0	0.0	0.3041237	14.6405945	9.959572	31.499485	-9.795656	2.415377	1.0265927	5.8370266	0.90899056	20.381443	12.240538	3.267462	19.672142	3.0463493	412000	2.9802322e-08	35.687935	0.55285907	-0.08276318	-1.8370342	-0.007739559	0.20547995	0.015506959	0.1225	5.0	47760.89084529877
103	48.0	0.0	0.25531915	15.3654175	9.81856	31.840395	-8.636486	2.3110876	0.9973188	5.382775	0.66641325	21.122341	12.225094	3.1511645	20.517366	2.9276874	416000	-1.8626451e-08	33.402367	0.4663785	-0.060170244	-1.6463528	-0.007324308	0.22828177	0.01377594	0.12575	5.0	48181.023315668106
104	45.0	0.0	0.25	14.259095	9.879437	29.975689	-10.011519	2.3768399	0.95993036	4.7468877	0.91270095	22.088888	12.237505	3.312984	20.122255	1.1344403	420000	0.0	37.565186	0.48019618	-0.03225854	-2.5585861	-0.01818864	0.24142936	0.01465754	0.136	7.0	48617.125615119934
105	44.0	0.0	0.25142857	12.533284	9.789521	30.063398	-10.762454	2.4308386	0.9637994	4.760389	0.94752824	22.811428	11.372476	2.9972522	20.669645	1.0785161	424000	-2.9802322e-08	35.588127	0.455057	-0.08445381	-2.1932144	-0.011769742	0.26786098	0.014459765	0.176	9.0	49064.03925395012
106	49.0	0.0	0.2848837	10.645248	9.644903	29.717134	-8.685217	2.5063608	0.99629235	5.2370257	0.9107764	23.098837	10.424633	3.1848187	19.698784	1.0004474	428000	-1.4901161e-07	36.881424	0.45774767	-0.16101447	-2.0482512	-0.014245555	0.3166998	0.016717225	0.17300001	14.0	49538.87298107147
107	37.0	0.0	0.21142857	13.251975	9.019846	28.783663	-7.679089	2.3137786	0.90551573	4.608202	0.66758466	22.834286	10.306116	3.0174007	17.477377	0.8317519	432000	1.4901161e-08	29.019989	0.39418933	-0.0872109	-1.4693766	-0.017651305	0.26441455	0.017201431	0.14225	5.0	49985.21398997307
108	42.0	0.0	0.23333333	14.584231	9.623642	30.18711	-8.694032	2.2611492	0.94232035	5.6433654	0.66730946	22.133333	10.9913025	2.923587	18.324253	1.6126742	436000	2.9802322e-08	34.27178	0.4197245	-0.07393157	-2.062852	-0.012027726	0.24344036	0.014965819	0.12975	5.0	50424.91690468788
109	34.0	0.0	0.18681319	17.112064	8.691437	30.885612	-6.8008113	2.2024083	0.9477315	5.166897	0.667254	21.774725	12.467516	2.9584951	19.451809	2.413163	440000	-2.6077032e-08	31.30212	0.46951252	-0.079604715	-3.0894537	-0.02253431	0.20678084	0.015796673	0.117249995	7.0	50835.548439741135
110	77.0	0.0	0.37019232	14.721226	10.194366	30.656116	-10.009006	2.4979682	1.0825576	4.5407076	0.66720384	19.086538	13.159053	2.977808	20.378717	5.6098757	444000	-1.4342368e-07	38.215134	0.6870184	-0.04699301	-3.786745	-0.068234265	0.19990613	0.014503206	0.128	10.0	51247.51016521454
111	69.0	0.0	0.3270142	14.403517	10.2055855	31.783363	-9.2262535	2.405486	1.1621921	5.8330016	0.5608525	18.886255	12.014404	3.6479561	20.36514	3.2287886	448000	-1.8626451e-08	39.106712	0.74161875	-0.02321355	-3.4820957	-0.028150827	0.18184207	0.012366189	0.10775	32.0	51661.13083457947
112	101.0	0.0	0.44104803	11.061247	10.266997	29.634878	-7.356921	2.6989784	1.2647702	5.909134	0.66765577	17.401747	11.495368	3.7487497	20.165905	3.8555517	452000	0.0	45.121162	0.99627477	-0.13933289	-6.58185	-0.10479686	0.16698268	0.016854674	0.104499996	18.0	52071.654324531555
113	78.0	0.0	0.36448598	13.923688	10.121678	31.243244	-6.0656185	2.5043073	1.1466844	5.7164826	0.6672843	18.5	10.4822035	3.7540123	19.820068	0.42372346	456000	-4.4703484e-08	39.89839	0.74457866	-0.1138998	-4.5206738	-0.03257674	0.19059691	0.014701283	0.1205	5.0	52481.50076556206
114	60.0	0.0	0.29268292	15.45451	9.433879	30.885918	-8.28069	2.3372462	1.0180515	5.325962	0.56088644	19.404879	12.450769	3.81519	21.01394	3.084835	460000	2.0489097e-08	33.0449	0.5209386	-0.09564376	-2.8480062	-0.019706413	0.20795695	0.013161243	0.12875	5.0	52896.91140508652
115	44.0	0.0	0.23655914	15.719343	9.189362	32.48469	-4.9854894	2.3538916	0.9977012	5.153303	0.66766524	21.387096	12.61674	3.4236193	19.90685	3.0348902	464000	7.450581e-09	28.352688	0.48643023	-0.16250709	-1.3636484	-0.01295878	0.22813788	0.017085116	0.14825001	5.0	53312.638699769974
116	45.0	0.0	0.24193548	15.295801	9.588278	33.79494	-10.817096	2.322478	0.982533	4.279218	0.66756225	21.451612	12.462458	3.3014574	19.617466	3.0362496	468000	-1.4901161e-08	31.353691	0.5006962	-0.008388266	-2.6227913	-0.021719292	0.250521	0.014284869	0.12924999	6.0	53737.11966228485
117	45.0	0.0	0.25	14.258098	9.859789	29.45787	-10.786983	2.3421254	0.9834941	4.7158723	0.9156279	22.15	12.187758	2.9539654	19.420433	1.92183	472000	-8.940697e-08	32.318214	0.4656831	-0.0130084455	-1.9137173	-0.010815665	0.26473254	0.012609769	0.099	17.0	54174.956615924835
118	51.0	0.0	0.2881356	10.7644205	9.951198	32.981552	-10.823729	2.4859254	0.9628436	5.3091226	0.9097388	22.435028	11.168598	3.3433962	19.423685	0.35768285	476000	-5.8673322e-08	39.82146	0.5003278	-0.11943902	-3.4312992	-0.0267542	0.27863055	0.014553775	0.12674999	14.0	54643.42056560516
119	41.0	0.0	0.22651933	14.3016	9.875371	31.273928	-10.242405	2.334524	0.96659094	4.2692757	0.66665363	22.022099	10.451369	2.9694166	16.599566	0.14832114	480000	-1.4901161e-08	35.722733	0.45847896	-0.111445434	-3.3113127	-0.024197847	0.25317818	0.013858423	0.129	7.0	55079.05614376068
120	36.0	0.0	0.1978022	17.205624	9.41195	30.308037	-5.65805	2.205527	1.0077906	6.1970015	0.66675043	21.89011	12.051609	3.194801	19.522127	1.2268583	484000	5.5879354e-08	30.650036	0.45993504	-0.041234538	-4.471813	-0.026424304	0.2106078	0.0133032035	0.0955	7.0	55491.80894589424
121	66.0	0.0	0.3283582	15.141349	10.219964	30.925903	-10.150837	2.4039583	1.0394498	4.9014907	0.6712638	19.771145	13.308948	3.9046075	21.208548	1.3516507	488000	7.4505806e-08	34.98829	0.6069739	-0.03653446	-3.387619	-0.05739647	0.217927	0.014876069	0.11275	11.0	55906.48664140701
122	59.0	0.0	0.29064038	16.434315	10.188018	30.42496	-7.1375127	2.309696	1.0764625	5.3188944	0.66755337	19.66995	12.648719	3.9445791	20.352947	2.0776954	492000	-2.2351742e-08	32.837612	0.57837665	-0.038982697	-2.888111	-0.02455169	0.19277653	0.013912244	0.1045	17.0	56320.12165021896
123	86.0	0.0	0.39631337	14.027481	9.878603	29.645794	-8.554511	2.5864933	1.2319385	5.3227897	0.90890294	18.294931	12.669517	4.1858187	20.778479	3.1839538	496000	4.4703484e-08	32.675934	0.82663286	-0.18824297	-2.7914753	-0.07489994	0.16681632	0.014173221	0.10825	12.0	56732.81451487541
124	74.0	0.0	0.35238096	15.249638	9.77185	31.327234	-9.198818	2.4364054	1.0787587	4.927535	0.6665692	19.033333	11.97285	4.2552357	21.129187	-0.099700876	500000	2.7939677e-08	30.57786	0.59251595	-0.16290104	-1.8123951	-0.013363659	0.16263154	0.01581093	0.11225	5.0	57146.05533027649
