Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
71	7.992288	0.011173184	0.001040724	0.06000576	12.52281	12.523039	0.28926367	-10.254107	-24.62821	2.3798459	2.38447	0.030850621	3.0427945	21.820177	4.5352683	30.415588	-2.140525	1.8498757	0.7266937	6.047906	0.92729384	22.446928	75998	284000.0	17518.82220840454
72	8.088788	0.0056179776	0.0009424305	0.059911694	12.49989	12.498339	0.28649667	-10.007242	-24.109596	2.209356	2.2129765	0.030006312	3.1949344	22.095238	4.0798235	30.269938	2.1373463	1.7298626	0.6514782	5.0690145	0.8948796	22.365168	76998	288000.0	17785.65106153488
73	8.186203	0.0055555557	0.00085773924	0.059740197	12.416269	12.416969	0.28775224	-9.698565	-22.846703	1.9409198	1.9465946	0.02934822	3.3546817	22.311531	4.19472	32.09381	1.6019024	1.7639786	0.59879416	4.1059933	0.9076547	22.344444	77998	292000.0	18035.08207845688
74	8.282586	0.0056818184	0.0007776765	0.058196317	12.724481	12.726078	0.28013438	-10.272037	-24.401558	2.2870548	2.292209	0.029602543	3.5224156	22.520061	4.408208	31.378063	4.5404334	1.8155681	0.7008574	4.2551866	0.9076359	22.630682	78998	296000.0	18286.30333018303
75	8.378836	0.0056497175	0.0007038645	0.058916666	12.89742	12.8974085	0.2765274	-10.500408	-25.105934	2.4653785	2.4711561	0.02956231	3.6985369	22.16607	4.0275755	31.033201	7.4295206	1.7987438	0.7108679	4.81145	0.663414	22.485876	79998	300000.0	18539.541065454483
76	8.476096	0.011363637	0.0006396552	0.056733742	12.836093	12.836126	0.27759212	-10.205096	-24.507862	2.179457	2.1867657	0.02884279	3.8834634	22.41651	4.0869827	30.177938	1.705637	1.8524631	0.70230883	4.3789177	0.90767294	22.977272	80999	304000.0	18799.675531864166
77	8.57212	0.0056497175	0.0005774949	0.0573865	13.29623	13.297091	0.26765394	-11.146501	-27.456938	2.7365785	2.7461324	0.029471967	4.0776353	22.268847	4.154082	30.239897	8.837256	1.7542844	0.6301221	4.954465	0.9101678	22.367231	81999	308000.0	19059.482382774353
78	8.668305	0.0	0.00052373006	0.05681243	13.215823	13.215692	0.26573274	-10.798969	-26.30528	2.4213789	2.4291904	0.027966434	4.2815175	22.276823	3.9412827	29.799662	1.9245098	1.7705289	0.5855633	4.3215446	0.89813906	22.446928	82998	312000.0	19311.588462352753
79	8.765973	0.0	0.00047673212	0.056032553	13.009144	13.010501	0.2717344	-10.137533	-24.334265	1.976846	1.9854727	0.027094027	4.4955935	21.970018	3.6833386	29.373676	11.813045	1.8203728	0.6138132	4.958638	0.9219239	22.661016	83998	316000.0	19565.719956874847
80	8.863074	0.016949153	0.00043211487	0.056558684	13.29773	13.298441	0.2641411	-10.741918	-26.779716	2.2287562	2.2331622	0.027209343	4.720374	22.456495	4.812683	32.279003	-2.4101045	1.8289169	0.6401298	4.33018	0.90800375	22.519773	84998	320000.0	19820.415068149567
81	8.959273	0.005586592	0.00039138098	0.0561569	13.437291	13.436374	0.26085046	-10.886782	-27.120598	2.3291235	2.3354597	0.027242873	4.9563932	22.418062	3.6217365	30.667881	5.167254	1.7571836	0.5587435	4.165378	0.90796936	22.217876	85998	324000.0	20072.516488552094
82	9.0556345	0.005586592	0.00035461868	0.05375048	13.56928	13.568444	0.25749332	-11.009029	-26.84641	2.5206773	2.529445	0.02701084	5.2042117	22.21319	3.9124644	28.30522	4.41435	1.80071	0.671947	4.0355287	0.894854	22.480448	86998	328000.0	20322.41605114937
83	9.152479	0.011235955	0.00032167547	0.055982355	13.603659	13.603457	0.25770587	-10.99226	-28.002863	2.4521515	2.4601424	0.0267647	5.4644217	22.017918	4.3061023	30.560717	-1.1933324	1.8113364	0.65964746	4.2803664	0.9083563	22.477528	87998	332000.0	20570.88727903366
84	9.249381	0.016853932	0.00029140562	0.054466516	13.721256	13.721998	0.2556406	-11.101359	-28.12407	2.5240688	2.5302432	0.02703686	5.7376437	21.424582	5.244818	30.27041	-6.538679	1.8532523	0.7524045	5.094187	0.66588193	22.404495	88998	336000.0	20825.50514316559
85	9.346746	0.011111111	0.00026448735	0.05618945	13.539215	13.53876	0.25685167	-10.561627	-27.234743	2.0030868	2.0119946	0.025540521	6.024525	21.72993	4.511021	30.7432	1.6562357	1.7895896	0.6825713	4.2746143	0.89320636	22.2	89998	340000.0	21076.452278852463
86	9.443977	0.0	0.00024016156	0.0550754	13.84309	13.844238	0.25202686	-11.152856	-29.214941	2.4672344	2.4756405	0.026206795	6.325751	22.62787	3.8211381	31.82109	12.361208	1.7620097	0.52602816	3.6041927	0.8935926	22.474861	90998	344000.0	21321.5182056427
87	9.540761	0.011235955	0.0002176477	0.055065766	13.802401	13.802056	0.25257745	-10.901606	-28.293303	2.3092794	2.3202455	0.025858875	6.6420403	22.44382	4.2089705	31.653807	0.73413664	1.7894316	0.67134446	4.9676394	0.663297	22.404495	91998	348000.0	21578.19904255867
88	9.637933	0.0054644807	0.00019751763	0.054073136	13.902981	13.904191	0.2510613	-11.035295	-28.824377	2.3022916	2.3129926	0.025419282	6.974141	22.18892	4.096254	29.710094	3.3916216	1.7402223	0.58945096	3.8002694	0.9070635	21.92896	92998	352000.0	21830.948521375656
89	9.735068	0.005586592	0.00017902997	0.0537834	14.0548935	14.05476	0.2492734	-11.206337	-29.149796	2.4469116	2.4553592	0.025714494	7.3228474	22.71986	3.7834127	31.317015	-1.5282882	1.8200814	0.7268918	5.6081886	0.90937066	22.363129	93998	356000.0	22090.038084745407
