Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time
79	4.444732	0.0	31.0	0.0	0.16230367	18.53176	8.642989	28.639942	-6.004118	2.1182084	0.9384605	5.347051	0.9061708	20.73822	14.285932	5.066242	23.768509	-9.368503	320000	-1.4901161e-08	16.903498	0.19804703	-0.008108186	-6.873659	-0.05645311	0.25581226	0.008986626	0.04025	79.0	15332.781007766724
80	4.487716	0.0	46.0	0.0	0.23834197	17.198486	9.906018	31.166368	-5.302659	2.2693498	0.9754319	5.8962984	0.6784884	20.450777	13.780582	5.5643225	22.985407	-6.962164	324000	1.8626451e-09	16.986422	0.18665056	-0.008229233	-7.067108	-0.05613272	0.27100304	0.0052124476	0.03825	79.0	15541.321230888367
81	4.5306563	0.0	30.0	0.0	0.16216215	18.777878	8.340301	30.403353	-2.346143	2.1656466	0.955147	5.46411	0.7219787	21.4	13.860029	5.3286457	24.125973	-7.151382	328000	5.5879354e-09	16.080158	0.20785373	-0.0072957124	-8.9784	-0.06621598	0.26297	0.0035342325	0.03575	79.0	15750.313306570053
82	4.5737786	0.0	47.0	0.0	0.23857868	17.12491	9.232752	29.848787	-4.218075	2.2827399	1.0246266	4.6101775	0.84971696	20.1066	13.443811	5.4025636	23.150682	-8.700875	332000	-1.1175871e-08	19.69626	0.23150441	-0.0062607937	-10.341754	-0.07008077	0.25480324	0.0070188986	0.03775	79.0	15961.45992732048
83	4.616873	0.0	41.0	0.0	0.21354167	17.653408	9.204357	29.286535	-3.527653	2.1758769	0.9210258	5.1382174	0.9251839	20.572916	13.728846	5.423102	23.876894	-6.112101	336000	1.0244548e-08	15.508905	0.19104257	-0.00897255	-7.074463	-0.048553362	0.25255954	0.0045666164	0.038000003	79.0	16164.765996932983
84	4.659943	0.0	33.0	0.0	0.17368421	18.606583	8.620929	29.13063	-3.6487973	2.1730921	0.94776356	5.510612	0.9081695	20.873684	13.82714	5.595217	25.896479	-7.0839133	340000	1.21071935e-08	13.8529	0.18693033	-0.0059920247	-7.4113007	-0.066224925	0.24712725	0.0028280024	0.03675	79.0	16376.638571500778
85	4.70299	0.0	34.0	0.0	0.17989418	17.69346	8.806624	29.190275	-6.210665	2.1690593	0.90908647	4.9366975	0.91354537	21.068783	13.787238	5.38324	24.251017	-9.087119	344000	2.7939677e-09	17.393888	0.21024615	-0.008281086	-8.192013	-0.08100086	0.25573003	0.009208144	0.072500005	79.0	16584.605185508728
86	4.745904	0.0	30.0	0.0	0.16216215	18.88188	8.645896	31.17939	-3.3152592	2.1056807	0.84761727	4.6054745	0.9096183	21.362162	13.636792	5.057458	22.987373	-8.931467	348000	2.7939677e-09	17.021732	0.1777154	-0.0084529	-9.354492	-0.06552758	0.24842697	0.0071979165	0.08175	79.0	16794.546469688416
87	4.7886634	0.0	29.0	0.0	0.1576087	19.322308	8.38469	30.226059	-2.6088674	2.084024	0.92646265	4.925903	0.66776097	21.51087	14.203434	5.128236	23.979572	-7.67946	352000	-1.8626451e-09	15.225072	0.18457447	-0.00582622	-8.707277	-0.059520014	0.24516751	0.004175288	0.0265	79.0	17000.248161792755
88	4.831274	0.0	33.0	0.0	0.17837837	18.708042	8.9419985	30.169487	-6.0066357	2.0753202	0.88978904	4.9880195	0.9092198	21.362162	14.33573	5.1518087	25.12055	-6.914749	356000	-3.7252903e-09	15.399183	0.14298543	-0.006720289	-8.414782	-0.041674666	0.2555006	0.006244676	0.03325	79.0	17204.89222741127
89	4.8739266	0.0	34.0	0.0	0.18378378	18.411936	8.723027	28.695944	-4.288856	2.165163	0.9385185	4.5758595	0.66709304	21.427027	13.884325	5.5949206	23.6731	-10.579671	360000	-1.8626451e-09	15.902302	0.17624013	-0.007199016	-7.7494683	-0.04982118	0.2483754	0.009696197	0.0425	79.0	17405.851992845535
90	4.9167404	0.0	38.0	0.0	0.20212767	18.110266	9.069121	28.425087	-7.2088795	2.227696	0.90095174	4.3887095	0.9086259	21.085106	13.9404545	5.262309	25.700357	-6.5372715	364000	-9.313226e-09	15.175166	0.17883444	-0.007883595	-6.921057	-0.061891023	0.23970503	0.0069221146	0.039750002	79.0	17615.097554445267
91	4.959424	0.0	26.0	0.0	0.14285715	18.982021	8.347276	31.467644	-4.9040093	2.0793839	0.8687826	6.6676874	0.9189889	21.620878	14.144375	5.3018203	24.50922	-8.530926	368000	-1.0244548e-08	11.995207	0.16794246	-0.0073137647	-5.4776926	-0.048391856	0.24732445	0.0016345938	0.029000001	79.0	17825.17857694626
92	5.002137	0.0	32.0	0.0	0.17021276	18.896807	8.44974	28.941336	-4.24146	2.1533232	0.90995204	5.06637	0.9156453	21.079786	13.961666	5.222591	24.860699	-7.9217086	372000	-1.0244548e-08	14.947313	0.18814395	-0.009003867	-7.359257	-0.06597212	0.25305027	0.0022133682	0.035749998	79.0	18033.637260198593
93	5.0446234	0.0	19.0	0.0	0.10614525	20.36301	7.3021646	29.75553	-10.25329	2.0174487	0.8630438	4.591802	0.91334504	22.189943	14.499493	4.699875	23.402582	-6.856856	376000	-7.450581e-09	16.588867	0.16469061	-0.0070438557	-7.2277813	-0.052820012	0.24702781	0.006638172	0.07275	79.0	18244.846538066864
94	5.0871677	0.0	37.0	0.0	0.19680852	17.869175	8.692475	28.65663	-5.0650787	2.1515012	0.94506085	5.420352	0.91288483	21.042553	14.148672	5.2271433	24.980911	-8.885811	380000	-2.7939677e-09	15.472479	0.18358137	-0.011204192	-7.4789143	-0.054024868	0.26204437	0.00650744	0.08325	79.0	18444.289941310883
95	5.1297154	0.0	30.0	0.0	0.16129032	18.29124	8.9236765	28.641459	-6.565842	2.1228576	0.91917473	4.797483	0.8818947	21.241936	13.375563	5.2477984	25.355581	-9.476848	384000	3.7252903e-09	15.476666	0.2104953	-0.009203673	-7.8344054	-0.07297544	0.25521082	0.0071975053	0.075	79.0	18656.4051926136
96	5.1721034	0.0	26.0	0.0	0.1436464	19.631638	8.436825	30.54282	-4.505866	2.0352488	0.82229996	4.457185	0.92919	21.834253	14.522513	4.89355	24.446737	-8.95454	388000	1.3969839e-08	13.045408	0.14853992	-0.006381144	-5.695526	-0.04247179	0.25259295	0.004593716	0.0405	79.0	18860.01825261116
97	5.214473	0.0	28.0	0.0	0.1521739	19.389935	8.27932	28.888077	-5.9603667	2.0968184	0.93552077	4.7541184	0.6673857	21.538044	14.163559	5.0725527	27.809795	-8.50751	392000	5.5879354e-09	14.013081	0.18211439	-0.007737684	-7.603491	-0.06692051	0.24999419	0.0035420817	0.08225	79.0	19069.086428642273
98	5.256973	0.0	35.0	0.0	0.1861702	18.05497	9.023343	30.538689	-5.30394	2.1704757	0.9428532	4.807552	0.6856771	21.132978	13.735821	5.6848454	26.014877	-9.669588	396000	3.7252903e-09	17.597263	0.2124789	-0.0073790997	-9.16123	-0.08325818	0.25924048	0.012325711	0.0385	22.0	19282.86284852028
99	5.2993016	0.0	21.0	0.0	0.1160221	19.988312	7.7980633	28.495764	-6.0421505	2.0187216	0.82335	6.598737	0.9102199	21.82873	14.34743	4.8953214	25.416357	-7.822978	400000	3.7252903e-09	14.73126	0.1723282	-0.008231917	-7.5793715	-0.06939097	0.23589435	0.012353215	0.0425	19.0	19492.5881152153
100	5.341523	0.0	20.0	0.0	0.10989011	19.872606	7.401156	29.921133	-3.2460396	2.0393436	0.79249144	4.6788726	0.9221599	21.714285	14.673066	4.7781124	24.419525	-6.164252	404000	-3.7252903e-09	14.497175	0.17915955	-0.007913414	-7.381074	-0.077517055	0.24375269	0.0027025456	0.04875	79.0	19692.067876815796
101	5.383909	0.0	31.0	0.0	0.16847827	18.696123	8.737826	31.302086	-2.9537163	2.1709626	0.8961848	5.2900763	0.9165872	21.36413	14.200088	5.2268486	25.445604	-8.662554	408000	-1.3038516e-08	13.231621	0.16989332	-0.006824178	-6.638044	-0.0656496	0.2204363	0.0060103144	0.03175	79.0	19895.456721782684
102	5.4265556	0.0	37.0	0.0	0.1957672	17.714657	9.171171	28.675217	-5.934426	2.226352	0.9849545	7.2036715	0.896395	20.915344	13.705379	5.60426	25.082424	-9.140227	412000	1.8626451e-08	15.933463	0.22169349	-0.008632933	-8.301616	-0.07567297	0.23535357	0.0044444525	0.0425	79.0	20107.381495952606
103	5.4692354	0.0	24.0	0.0	0.13114753	19.716368	7.7635145	29.669186	-4.094408	2.1207483	0.8753707	4.9965734	0.9100668	21.551912	14.068761	4.9604425	23.579605	-6.858665	416000	-1.0244548e-08	14.478556	0.1638844	-0.007849268	-7.4291677	-0.057562165	0.24204001	0.0055838358	0.03175	79.0	20322.004905223846
104	5.5121484	0.0	34.0	0.0	0.18181819	18.467108	9.138083	29.780937	-5.350942	2.2223663	0.9355548	5.5892467	0.91307557	21.262032	14.132854	5.0031576	25.174227	-7.785015	420000	7.450581e-09	17.291336	0.20066775	-0.009925902	-8.37822	-0.06210981	0.22496863	0.0038372115	0.046	79.0	20533.806138038635
105	5.5548234	0.0	23.0	0.0	0.125	19.467737	7.9113674	28.857716	-2.8576074	1.9912735	0.85984457	4.6876	0.8960036	21.576086	14.372816	5.458819	24.89091	-9.021884	424000	-5.5879354e-09	15.341666	0.14074948	-0.010239795	-8.967559	-0.051703215	0.25378853	0.002613138	0.044	79.0	20734.97328567505
106	5.5973682	0.0	19.0	0.0	0.10674157	19.858644	7.5268545	30.258564	-5.1330314	2.0309691	0.80305743	4.875384	0.928044	22.14045	14.657131	4.738554	27.080173	-7.9394917	428000	-3.7252903e-09	11.655704	0.16098234	-0.011410382	-6.2200203	-0.07591839	0.22791505	0.0043886583	0.052	79.0	20942.03367805481
107	5.6397123	0.0	17.0	0.0	0.09392265	20.029324	7.1791697	28.736124	-4.9701595	1.9855803	0.8052555	4.469563	0.9224288	21.928177	14.486687	5.083343	25.816813	-9.15122	432000	7.450581e-09	11.485638	0.14528432	-0.008655889	-5.683651	-0.04815373	0.23991244	0.0031951915	0.040250003	79.0	21152.374033927917
108	5.6820545	0.0	25.0	0.0	0.13736264	18.990906	8.333767	29.885653	-8.821457	2.0734692	0.8396208	4.5096517	0.6676528	21.692308	14.497097	4.978791	24.683735	-8.013986	436000	0.0	15.654772	0.18677756	-0.007731231	-8.46497	-0.06288913	0.23375177	0.002760139	0.03325	79.0	21366.563019037247
109	5.724484	0.0	18.0	0.0	0.10169491	19.804247	7.0181284	29.050438	-2.1010838	2.115816	0.8731477	5.207756	0.92191195	22.242937	14.588686	4.656396	25.388458	-7.2186537	440000	-1.1175871e-08	13.029281	0.16585636	-0.008959956	-7.0265627	-0.058723677	0.233956	0.0066459747	0.07825	79.0	21574.195604085922
110	5.7667737	0.0	23.0	0.0	0.123655915	19.246967	8.23082	29.396654	-6.1985016	2.0031044	0.80747557	4.485743	0.9095718	21.408602	14.1873455	4.714185	23.631723	-8.350074	444000	1.3038516e-08	14.450396	0.17004576	-0.0091455355	-8.912983	-0.0808429	0.2170597	0.0050653745	0.03325	79.0	21782.42086005211
111	5.808886	0.0	17.0	0.0	0.09392265	19.280197	7.0046024	32.24272	-5.3871336	1.9745275	0.7741845	4.5761633	0.67818534	21.928177	14.725596	4.643385	24.551214	-8.229519	448000	5.5879354e-09	11.254446	0.10953443	-0.008719588	-6.1016006	-0.031176621	0.23286624	0.0025361348	0.073	79.0	21993.045622825623
112	5.851004	0.0	19.0	0.0	0.10497238	19.80675	7.5026855	28.976131	-6.2790003	2.054477	0.77946514	4.300781	0.9085156	21.878452	14.7149725	4.6743803	25.684935	-8.556621	452000	-1.4901161e-08	12.020227	0.13765505	-0.0059449547	-5.8425083	-0.049311645	0.22885188	0.002790155	0.06	79.0	22194.206436157227
113	5.8929877	0.0	14.0	0.0	0.07821229	20.408009	6.8671055	28.91848	-5.936085	1.9820617	0.7494712	5.1048923	0.9308507	22.094973	14.76492	4.8338947	24.428833	-10.143181	456000	-1.1175871e-08	8.0737705	0.12410679	-0.009749297	-4.04031	-0.046547852	0.23117727	0.0054193377	0.07	79.0	22385.152671813965
114	5.934891	0.0	17.0	0.0	0.094444446	19.77811	7.7427073	30.207886	-7.5565796	1.9997596	0.84018856	5.2262053	0.6677567	21.966667	15.053522	4.7783093	24.52262	-7.4627514	460000	0.0	12.394827	0.18027636	-0.008895637	-7.163002	-0.06683573	0.22946249	0.009338296	0.04675	79.0	22571.286367416382
115	5.9769053	0.0	19.0	0.0	0.104395606	19.368723	7.253463	27.952854	-5.6094666	2.0883272	0.8610941	4.7240615	0.9084308	21.785715	14.42786	4.7912474	26.62286	-9.021797	464000	-1.8626451e-08	14.854492	0.20357876	-0.009946806	-7.9139867	-0.05936865	0.24663103	0.00560731	0.04875	79.0	22763.35623574257
116	6.0190573	0.0	26.0	0.0	0.13756613	18.893484	8.098053	29.157038	-4.83993	2.1049738	0.89482427	6.0948367	0.91086286	21.042328	14.306799	4.808793	23.949915	-8.986394	468000	5.5879354e-09	11.913334	0.16008705	-0.0093886405	-6.140771	-0.050339043	0.23215868	0.004327599	0.064500004	79.0	22962.480808496475
117	6.0611773	0.0	20.0	0.0	0.110497236	20.116913	7.470208	30.02004	-5.915767	2.025153	0.8248472	5.018875	0.9119972	21.82873	14.4083805	4.9287367	24.744661	-8.638742	472000	-1.1175871e-08	11.959335	0.16423276	-0.009866431	-5.5938587	-0.059962995	0.23850808	0.006231562	0.043	79.0	23166.596346139908
118	6.1033697	0.0	19.0	0.0	0.10497238	19.506495	7.634786	29.65153	-4.8744807	2.0728536	0.8190007	4.4700766	0.93127483	21.911602	15.018186	4.7595773	25.743013	-7.346298	476000	-1.3038516e-08	12.498782	0.11930594	-0.011849903	-6.790661	-0.0499233	0.24026832	0.006954249	0.09	79.0	23376.485493183136
119	6.1456656	0.0	22.0	0.0	0.11956522	19.219639	7.515205	29.290615	-7.6537523	2.0895433	0.9033325	6.1012077	0.92440987	21.48913	14.399328	5.0060105	25.78788	-8.742444	480000	1.8626451e-09	14.4091	0.18504432	-0.010469893	-6.360713	-0.074844174	0.2553625	0.0082102185	0.0455	79.0	23583.247269392014
120	6.1880965	0.0	18.0	0.0	0.0989011	19.600132	7.2556477	28.050192	-4.1522956	2.108118	0.84543043	5.7371073	0.91085553	21.714285	14.571305	4.5227504	26.671036	-6.8214483	484000	-1.8626451e-08	12.85589	0.1832112	-0.010889022	-6.7502985	-0.06145201	0.2537763	0.007905552	0.04925	79.0	23789.35728907585
121	6.230386	0.0	8.0	0.0	0.045714285	20.974747	6.1837234	30.083075	-4.7135987	1.9757298	0.7299046	4.431765	0.92552245	22.565714	15.09315	4.326096	23.985405	-8.047391	488000	-1.1175871e-08	10.918861	0.14954484	-0.010625552	-5.403418	-0.060271777	0.23762012	0.00634535	0.064	79.0	23991.87640428543
122	6.2727118	0.0	13.0	0.0	0.073033705	20.406582	6.0131955	29.481808	-3.0213048	2.0543673	0.7760856	4.666303	0.930684	22.348314	15.358405	4.094002	23.969742	-7.990168	492000	-9.313226e-10	12.103832	0.1793865	-0.009503183	-5.643666	-0.06308958	0.25290072	0.008532902	0.06725	79.0	24190.9174823761
123	6.3149786	0.0	16.0	0.0	0.08839779	20.335716	7.344849	28.253824	-6.1781344	2.006574	0.78278714	4.478916	0.6674051	21.823204	14.908984	4.3596935	23.426855	-6.1865015	496000	1.8626451e-09	12.070805	0.15620065	-0.008504875	-6.511835	-0.06206374	0.2379497	0.005956185	0.07275	79.0	24393.21973490715
124	6.3572874	0.0	21.0	0.0	0.114754096	19.787834	8.149043	30.163645	-5.9040747	2.0509212	0.8582403	5.4458017	0.91504616	21.63388	15.168641	4.6536655	24.430689	-8.756044	500000	7.450581e-09	16.220802	0.1792557	-0.0114700915	-9.041534	-0.06635188	0.23087254	0.008983807	0.0445	79.0	24596.62983584404
