Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
99	10.21506	0.007518797	5.4062217e-05	0.14517708	7.2459593	7.2456627	0.05439899	-7.0463657	-50.555508	0.38809884	0.38120824	0.007858981	22.49899	4.0387087	29.837658	7.0951858	1.7060611	0.76733094	6.457695	0.908467	22.93985	104000	396000.0	19578.96509051323
100	10.286915	0.0058139535	4.8912425e-05	0.14700457	7.2954288	7.2948604	0.052909493	-7.1031933	-51.08862	0.37640458	0.370599	0.0076319627	22.420189	5.474061	30.503706	-22.898973	1.7512974	0.58339787	4.570762	0.0	28.622093	105000	400000.0	19771.30439043045
101	10.358707	0.0057803467	4.4254517e-05	0.14702047	7.3456154	7.3447948	0.05059217	-7.1788006	-51.603897	0.3819851	0.37602556	0.00774776	22.599197	3.804919	29.617481	7.6982365	1.8411778	0.7742021	6.3723106	0.9188758	23.213873	106000	404000.0	19962.829875946045
102	10.42899	0.0	4.003914e-05	0.14826022	7.4049478	7.404411	0.048796263	-7.253034	-52.131542	0.3790802	0.37233075	0.0076986295	22.40212	3.8242548	32.26516	7.4550962	1.754789	0.6069308	4.9702086	0.91941226	22.954287	107000	408000.0	20155.65105032921
103	10.498092	0.006060606	3.6226138e-05	0.15368502	7.4607587	7.46003	0.046589218	-7.3326044	-52.70237	0.3786535	0.37301123	0.0078671845	22.332357	4.0434995	31.320797	10.869286	1.7551374	0.53192586	4.5543876	0.9103489	22.684849	108000	412000.0	20359.151199817657
104	10.563349	0.006993007	3.277631e-05	0.15207498	7.5237975	7.5240383	0.043100893	-7.42338	-53.201492	0.36982936	0.36198542	0.00733905	22.365805	5.221713	29.800041	-21.567923	1.7726918	0.75383335	5.533048	0.0	29.79021	109000	416000.0	20594.22899365425
105	10.627986	0.0	2.9654742e-05	0.15025789	7.57575	7.574769	0.042308655	-7.4807267	-53.69814	0.37726417	0.37087393	0.007660761	23.21788	3.8782928	31.021454	9.607841	1.8449497	0.749544	4.5491295	0.9141647	23.110466	110000	420000.0	20784.738087415695
106	10.690833	0.0057471264	2.6830945e-05	0.14875115	7.6445923	7.644	0.03877977	-7.576592	-54.197517	0.36473444	0.35772604	0.007367644	23.251705	3.8951607	30.050787	2.5369208	1.8862131	0.6304287	4.8752303	0.9383645	22.908047	111000	424000.0	20979.12871670723
107	10.749865	0.0057803467	2.4276762e-05	0.14625509	7.6974926	7.6987443	0.03740805	-7.646211	-54.68625	0.36550182	0.357703	0.007466532	23.207226	4.110307	29.384174	2.4239676	1.8055372	0.6485575	4.720298	0.9284219	23.0	112000	428000.0	21171.746242046356
108	10.805843	0.0056818184	2.196446e-05	0.15103418	7.7541056	7.7532907	0.03506536	-7.7185216	-55.252678	0.36786583	0.36119843	0.007348777	22.334545	4.184312	31.122583	2.1103272	1.8878628	0.65535384	6.16205	0.92474395	23.0	113000	432000.0	21364.550601005554
109	10.861549	0.0	1.987217e-05	0.15094827	7.8089023	7.8090434	0.034196287	-7.78021	-55.76737	0.36350483	0.35696498	0.007165048	22.28157	4.23551	29.270979	7.965057	1.9158535	0.7190909	4.73929	0.93479645	22.851429	114000	436000.0	21556.23478627205
110	10.914624	0.0	1.7979217e-05	0.14648993	7.863024	7.8612056	0.031206558	-7.863353	-56.234135	0.3648921	0.35769394	0.0071724574	22.504477	4.144518	30.64213	8.996219	1.9035864	0.6801168	4.630339	0.9119669	23.294117	115000	440000.0	21789.42226243019
111	10.963781	0.01183432	1.6267515e-05	0.14532997	7.926363	7.9276476	0.030347856	-7.9382415	-56.736282	0.35923478	0.35276034	0.007144698	22.314726	5.8216653	31.93173	-23.889263	1.8705636	0.79123986	5.823772	0.0	28.538462	116000	444000.0	21990.701512098312
112	11.011231	0.0	1.47182245e-05	0.15103061	7.9704385	7.9703445	0.028725738	-7.997117	-57.314613	0.36797675	0.36170563	0.007112214	22.962353	3.7656145	30.664398	7.726118	1.9426233	0.77701455	5.5453196	0.9249716	22.795454	117000	448000.0	22183.77869296074
113	11.056537	0.0	1.33164995e-05	0.15121639	8.017771	8.018244	0.027204491	-8.058144	-57.832203	0.3567064	0.34926215	0.006941806	22.655548	4.032169	31.369967	10.24918	1.8820981	0.69372267	4.6172137	0.9221377	22.84659	118000	452000.0	22375.62263917923
114	11.099863	0.01724138	1.2049458e-05	0.13683361	8.080549	8.079922	0.025423452	-8.130391	-58.184513	0.36003786	0.3531656	0.006822321	22.597624	4.479666	31.30601	0.42296153	1.9187826	0.81641847	7.2776704	0.89629817	22.833334	119000	456000.0	22569.775139331818
115	11.136812	0.0	1.0902211e-05	0.13984925	8.145065	8.14506	0.02316017	-8.201951	-58.732906	0.3559743	0.34980384	0.006850577	22.610832	3.9478545	30.111109	3.643641	1.9142001	0.7879376	5.507396	0.9094328	23.046244	120000	460000.0	22763.693828105927
116	11.170822	0.0	9.863802e-06	0.14010519	8.196708	8.196375	0.022233216	-8.270271	-59.25035	0.34969348	0.34320942	0.0066594193	22.778126	3.7932212	30.141249	10.803327	1.9371601	0.6979434	4.692326	0.9251304	22.942858	121000	464000.0	22957.921656131744
117	11.201235	0.0056497175	8.924241e-06	0.14187534	8.261412	8.261203	0.019982992	-8.360227	-59.785484	0.355146	0.34910643	0.0066162874	22.582561	4.2152133	30.34113	-2.5769074	1.973933	0.74671453	4.8826294	0.913528	22.58757	122000	468000.0	23150.705475330353
118	11.228325	0.017142856	8.074234e-06	0.13972077	8.304002	8.304257	0.019969303	-8.400543	-60.274784	0.35396868	0.3476849	0.0067765657	23.011896	4.301126	31.273676	1.505278	1.9774152	0.91423476	6.506435	0.9184158	22.742857	123000	472000.0	23345.537656068802
119	11.2523985	0.0056497175	7.30524e-06	0.13934614	8.360568	8.3603735	0.016856816	-8.488635	-60.784657	0.35608625	0.3492413	0.006244424	22.769018	3.7089934	30.110483	10.52208	1.9793123	0.8377954	6.559893	0.9062533	22.78531	124000	476000.0	23537.45623087883
120	11.272192	0.011428571	6.6096054e-06	0.13785566	8.413403	8.414346	0.016592076	-8.548086	-61.281242	0.35591334	0.34929934	0.0065993876	22.984741	4.218106	30.788836	5.0183487	1.933038	0.9177096	7.337306	0.6803386	22.725714	125000	480000.0	23733.204481840134
121	11.289439	0.0056818184	5.9801396e-06	0.14021601	8.46802	8.468318	0.015031711	-8.611274	-61.823917	0.35540098	0.34898633	0.0065067858	22.800915	4.472878	33.892284	1.7032331	1.8249325	0.61071324	4.0493975	0.89821035	22.806818	126000	484000.0	23925.992208480835
122	11.301452	0.0	5.410551e-06	0.13871378	8.523203	8.522822	0.013322903	-8.679687	-62.32013	0.3592951	0.35263163	0.006515924	22.661211	3.7504063	29.899302	11.340736	1.8341402	0.59098995	3.5438282	0.90224785	22.604519	127000	488000.0	24116.86208844185
123	11.310148	0.0057471264	4.89518e-06	0.13872752	8.574615	8.573584	0.012427246	-8.742902	-62.834774	0.35630938	0.3511916	0.0063788225	22.799711	4.221199	31.214516	2.3135989	1.9775867	0.7104937	6.1838474	0.9318467	22.98276	128000	492000.0	24312.358018159866
124	11.315076	0.0057142857	4.4288477e-06	0.13828735	8.630993	8.629943	0.011381422	-8.806278	-63.34366	0.36116505	0.3560096	0.006436873	22.912315	3.82454	29.7407	7.416857	1.8915684	0.78859466	6.9803276	0.9296361	22.828571	129000	496000.0	24504.176819562912
125	11.317405	0.0057803467	4.00706e-06	0.1346642	8.6735325	8.673733	0.010343894	-8.855689	-63.812943	0.36253694	0.35692027	0.0064911284	22.755	3.90707	30.77631	8.146674	1.9932222	0.7285716	5.2129884	0.68031	23.080925	130000	500000.0	24672.74321603775
