Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	Entropy	KL	ClipFrac	Time
89	4.7743535	0.0	9.0	0.0	0.053254437	16.804333	8.371521	27.879839	-12.817476	1.9797529	0.8031651	4.3919168	0.911075	23.585798	13.106352	3.8431883	21.808443	-6.9292927	360000	5.852868e-09	9.803875	0.09818076	-0.021015344	0.089493066	0.009464169	0.0	49270.55617618561
90	4.812192	0.0	8.0	0.0	0.049689442	15.462962	7.7793574	27.854406	-11.252608	1.9852697	0.69279665	4.178782	0.91074103	24.714285	13.02086	3.7972271	24.448969	-6.681725	364000	-1.3194134e-08	10.592571	0.09037945	-0.011691449	0.0958211	0.0074185715	0.0	49822.03589177132
91	4.849931	0.0	7.0	0.0	0.041666668	17.467747	7.226685	29.416212	-7.3792458	1.8671458	0.6872252	3.9907272	0.6676125	23.72619	13.196188	3.648026	22.891567	-6.1434717	368000	1.6923124e-08	7.945037	0.08131648	-0.030451356	0.08672306	0.009795841	0.0	50359.8652741909
92	4.88773	0.0	8.0	0.0	0.049382716	16.386164	8.143035	29.465166	-10.742752	1.9414338	0.6822221	4.0580688	0.66790134	24.635803	13.376979	3.7621405	21.918127	-7.0714574	372000	5.881095e-09	10.811589	0.08459968	-0.011945526	0.09389132	0.006977017	0.0	50904.691165685654
93	4.925587	0.0	12.0	0.0	0.07272727	16.109964	8.970827	28.461214	-12.278276	1.9382716	0.734805	4.0825834	0.9090311	24.19394	12.872912	3.9646568	23.369026	-6.8341017	376000	6.604755e-09	14.153499	0.11178929	-0.019341037	0.08780615	0.0080894325	0.0	51455.853999614716
94	4.963541	0.0	13.0	0.0	0.07602339	16.299728	8.734065	28.652403	-8.619054	1.9578043	0.76997423	4.796121	0.8965743	23.385965	13.078224	4.084473	23.86801	-7.4170356	380000	-3.3571057e-09	12.280843	0.10134162	-0.016369086	0.08507117	0.0033014866	0.0	51987.77526164055
95	5.00162	0.0	11.0	0.0	0.06626506	16.39792	8.466584	31.884453	-9.123971	1.9733666	0.7158919	4.711653	0.6676429	23.993977	13.057275	3.966564	22.932117	-9.897341	384000	9.539833e-09	9.012619	0.07715365	-0.015565112	0.088595875	0.0060400097	0.0	52523.542365312576
96	5.039652	0.0	11.0	0.0	0.065868266	15.4381695	8.58153	29.028498	-10.21582	1.8859451	0.68016154	4.8310575	0.908366	23.82036	12.969941	4.463582	25.408974	-8.776786	388000	-2.1709752e-08	9.349127	0.064053714	-0.009239914	0.07492241	0.00634336	0.0	53067.54543089867
97	5.0777802	0.0	12.0	0.0	0.072289154	16.066706	9.019768	30.584354	-10.749715	1.9535807	0.71951634	4.431129	0.9085657	24.006023	12.777725	4.2604823	22.844646	-7.7262487	392000	1.7737689e-08	14.086577	0.10715834	-0.01495761	0.0771416	0.00789018	0.0	53633.54737305641
98	5.115988	0.0	7.0	0.0	0.04191617	17.721363	7.5438147	30.383455	-8.98028	1.9456918	0.7012891	5.1856728	0.89659244	23.892216	13.353324	3.753621	23.264973	-6.463068	396000	-8.759454e-10	8.801311	0.08125484	-0.014744697	0.08210035	0.0045196987	0.0	54175.25106406212
99	5.1541595	0.0	8.0	0.0	0.04819277	16.66772	8.5104065	28.480108	-10.562589	1.8865118	0.67584294	4.371033	0.9229247	24.066265	13.504866	4.080613	23.486242	-5.628737	400000	-1.0164342e-08	8.813667	0.08988616	-0.008717042	0.08125951	0.0034088222	0.0	54723.16530203819
100	5.192375	0.0	7.0	0.0	0.042168673	16.702898	8.049748	28.888424	-12.955298	1.9216518	0.73818344	4.7265997	0.9102016	24.03012	13.086087	4.106728	23.5096	-9.0216255	404000	-2.7487143e-08	6.5140204	0.07386954	-0.01378577	0.071908906	0.003733701	0.0	55269.811334609985
101	5.230551	0.0	7.0	0.0	0.041666668	16.628141	7.8268228	29.653734	-9.941879	1.8767284	0.68185025	4.1126914	0.66732544	23.791666	13.356814	4.2416034	24.393621	-5.6878896	408000	-1.5331288e-08	8.595315	0.078634664	-0.0120118335	0.07566859	0.0056692953	0.0	55821.92115855217
102	5.2686133	0.0	5.0	0.0	0.030303031	16.140745	7.615797	29.201982	-10.200418	1.8337713	0.6755868	5.3763385	0.9083656	24.236364	13.089754	3.8433337	22.649446	-4.421521	412000	-1.5765341e-08	8.720494	0.06010672	-0.014252006	0.07460015	0.006205473	0.0	56395.30136394501
103	5.3065753	0.0	2.0	0.0	0.012121212	17.26667	7.143313	28.40248	-10.043348	1.8305929	0.6298867	4.0612807	0.9085197	24.139395	13.027204	3.6979828	22.67472	-6.8867097	416000	-8.918505e-09	5.875037	0.059660334	-0.013181433	0.073896304	0.008873965	0.0	56949.08435726166
104	5.34463	0.0	9.0	0.0	0.05487805	15.625899	8.056199	29.704227	-3.9996362	1.9193075	0.75126797	5.273504	0.90909237	24.378048	13.225541	3.784064	23.89209	-3.8363636	420000	-1.1998372e-08	8.9269085	0.08034415	-0.01538765	0.0767275	0.005163151	0.0	57519.37141394615
105	5.382701	0.0	11.0	0.0	0.065868266	15.448834	8.742517	28.90819	-13.296851	1.8816569	0.7143723	4.4849353	0.6675291	23.802395	12.888035	4.100692	23.455486	-6.995887	424000	-1.6851164e-08	11.271914	0.09252595	-0.0153441485	0.08182512	0.0061954623	0.0	58082.59976005554
106	5.4207788	0.0	9.0	0.0	0.05421687	16.592323	8.423257	27.771618	-10.990504	1.8742132	0.6725994	4.3337083	0.9087443	23.981928	12.884512	4.0800138	23.958199	-8.575753	428000	1.9448759e-08	9.349393	0.0697641	-0.014653168	0.07532401	0.008314593	0.0	58626.76916742325
107	5.4590545	0.0	5.0	0.0	0.030674847	16.5688	8.010233	29.266397	-9.805573	1.966716	0.81556904	6.541804	0.909241	24.429447	12.630809	4.4357815	23.492485	-10.093169	432000	-2.1465063e-08	7.326029	0.06012651	-0.022856522	0.07739133	0.0064251907	0.0	59173.92602920532
108	5.4973273	0.0	9.0	0.0	0.053892214	16.796402	8.389777	28.083496	-12.074957	1.8724555	0.7219345	4.4937854	0.8344015	23.874252	13.841129	4.0924644	25.20215	-4.885376	436000	-1.5625345e-08	9.159245	0.07109259	-0.010610625	0.0774175	0.007813934	0.0	59739.52822184563
109	5.535662	0.0	5.0	0.0	0.030674847	17.158695	8.189745	28.868284	-10.215309	1.9009066	0.6662022	3.9111092	0.6676863	24.417177	13.3238125	4.1215873	22.897192	-6.7409563	440000	-9.970893e-09	6.8386936	0.06184864	-0.009783577	0.07531962	0.0055890474	0.0	60296.829605579376
110	5.574056	0.0	7.0	0.0	0.04191617	16.521708	8.192894	29.043188	-9.85172	1.899629	0.73121595	4.395472	0.6675205	23.808384	13.537466	4.0631084	23.540627	-7.734932	444000	-6.466556e-09	7.5416517	0.07204027	-0.010654033	0.07451534	0.004720415	0.0	60838.390845537186
111	5.612447	0.0	7.0	0.0	0.042168673	16.520035	7.8448725	28.772028	-6.0523334	1.8675869	0.6343008	5.2290826	0.6664697	24.060242	13.058099	3.982289	24.03491	-10.030713	448000	-2.2723954e-09	8.372581	0.05497856	-0.013532524	0.073563956	0.0069434033	0.0	61388.35946106911
112	5.6508045	0.0	2.0	0.0	0.012121212	17.658747	6.90638	27.888107	-10.961344	1.8492217	0.68483907	4.9958825	0.9091192	24.212122	13.413272	3.682883	23.557579	-9.600612	452000	-4.140166e-09	7.1701612	0.066880226	-0.013826219	0.08004254	0.007358258	0.0	61949.19818878174
113	5.68925	0.0	7.0	0.0	0.042944785	16.82776	8.130804	28.428822	-8.756275	1.9042029	0.64029306	4.279454	0.9095295	24.533743	13.555019	3.9768384	24.707203	-6.2597327	456000	1.7834873e-08	8.068934	0.056965034	-0.010721185	0.076644726	0.00680231	0.0	62501.536727666855
114	5.7277417	0.0	10.0	0.0	0.05952381	16.582064	8.351011	30.45251	-9.11551	1.884623	0.7324718	4.5166006	0.6668352	23.714285	13.3391	3.960587	23.527433	-6.4170685	460000	-2.4659403e-09	8.764211	0.086499915	-0.016387977	0.0718531	0.0046404195	0.0	63047.18379402161
115	5.766283	0.0	7.0	0.0	0.042424243	16.649366	7.663575	28.451784	-10.610818	1.8852284	0.7061173	4.3468204	0.6672705	24.09697	13.3744	4.0236793	24.397118	-8.147661	464000	4.1522283e-09	8.124488	0.06792969	-0.011725027	0.080949575	0.0075722053	0.0	63592.97676730156
116	5.8048377	0.0	8.0	0.0	0.04761905	16.856123	7.414109	28.859524	-10.11705	1.8664358	0.70159584	4.4415436	0.66751575	23.678572	13.191699	3.8266923	24.230127	-9.158702	468000	-1.8538387e-08	6.668369	0.069321685	-0.02399092	0.07903313	0.006223306	0.0	64138.759660720825
117	5.8435826	0.0	12.0	0.0	0.072289154	15.143447	8.66003	28.847416	-9.306726	1.9508833	0.74344987	4.263262	0.91406554	24.066265	13.140167	3.940341	23.848696	-7.3046813	472000	-2.3262543e-09	10.371199	0.097536795	-0.021916112	0.08121785	0.0052127917	0.0	64705.52656316757
118	5.882089	0.0	3.0	0.0	0.018292682	17.199602	7.1661086	27.367495	-5.506736	1.7471638	0.519663	3.8812914	0.6668481	24.274391	13.17487	3.7317605	23.759056	-7.131406	476000	7.601282e-09	5.8570437	0.04250946	-0.0119477715	0.08243372	0.004851695	0.0	65268.79916071892
119	5.9205704	0.0	6.0	0.0	0.037037037	17.259518	7.9968514	29.131542	-11.190017	1.8364433	0.6501841	4.1689715	0.6705254	24.598766	13.299387	4.0772038	24.539986	-7.5190406	480000	-1.562801e-08	6.7753	0.05183032	-0.017038614	0.07563509	0.006152547	0.0	65837.6562845707
120	5.9591675	0.0	10.0	0.0	0.061349694	14.712836	8.599986	27.535082	-10.330376	1.9009274	0.782214	5.419542	0.6665834	24.453987	13.057112	4.4508758	23.98214	-7.1231346	484000	-7.811884e-09	8.805799	0.07656239	-0.010872394	0.08055037	0.0042808866	0.0	66415.20453047752
121	5.997673	0.0	7.0	0.0	0.04191617	17.323746	8.126895	29.174488	-12.290043	1.8024285	0.64805275	4.3753552	0.9091893	23.94012	12.966596	3.907629	23.191957	-6.9769864	488000	-3.8374573e-08	6.9212937	0.06408301	-0.008728357	0.07391443	0.0052587343	0.0	66975.05000829697
122	6.0364337	0.0	8.0	0.0	0.048780486	15.774501	8.341279	27.93107	-11.370229	1.9631023	0.79471284	5.823842	0.6677175	24.29878	12.904707	4.5692277	23.53849	-11.521092	492000	1.2142205e-08	8.812458	0.067431524	-0.0146234995	0.06253922	0.005763832	0.0	68007.56583237648
