Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
75	3.1768973	0.0056179776	0.0007144369	0.05984786	12.198126	12.198678	0.089946814	-11.965788	-24.162367	1.7196265	1.7078336	0.01741695	4.176534e-05	23.43102	4.1029887	31.200369	4.9281335	0.023595506	0.17770223	2.3	0.0	22.64045	79998	300000.0	17795.568927288055
76	3.2155828	0.011363637	0.0006473472	0.06088242	12.407753	12.407566	0.07805902	-12.339979	-25.967422	1.8730795	1.8545313	0.01783474	4.218299e-05	23.4057	3.950007	31.518364	2.9455726	0.042613637	0.29705366	3.2	0.0	22.710228	80998	304000.0	18037.15358185768
77	3.2537992	0.011235955	0.0005870199	0.059397407	12.407344	12.408596	0.080946915	-12.260057	-25.000086	1.774999	1.7631011	0.017085312	4.2604817e-05	23.278013	4.051311	31.815712	9.941774	0.042134833	0.3251101	3.3	0.0	22.455055	81998	308000.0	18275.669852733612
78	3.2929263	0.0056179776	0.0005325269	0.06080052	12.481208	12.479481	0.079086795	-12.314725	-25.33473	1.7710378	1.7567255	0.017077187	4.303087e-05	23.072014	3.8179867	30.666153	1.6107147	0.014044942	0.15748885	2.1	0.0	22.488764	82998	312000.0	18515.986597776413
79	3.3323038	0.011299435	0.00048288173	0.059488226	12.592578	12.592955	0.073787026	-12.461504	-26.032745	1.7981851	1.7857741	0.016887086	4.3461183e-05	22.275454	4.577903	30.8261	-1.9832172	0.0259887	0.21233772	2.0	0.0	22.525423	83998	316000.0	18749.46510386467
80	3.3712094	0.0056497175	0.00043715327	0.060378328	12.712844	12.7122555	0.06935624	-12.647184	-27.35094	1.8496634	1.8337868	0.016922152	4.3895787e-05	23.068138	3.9946606	30.715633	4.9263883	0.020338982	0.16985837	2.2	0.0	22.694916	84998	320000.0	18987.3249270916
81	3.4094307	0.02793296	0.00039592187	0.05978849	12.884058	12.884392	0.06254732	-12.924955	-28.485342	1.9367718	1.9177326	0.016910775	4.4334753e-05	22.553947	4.507499	29.967869	0.29603645	0.08100558	0.40482715	3.2	0.0	22.324022	85998	324000.0	19223.80224084854
82	3.4462788	0.0056179776	0.00035817327	0.059520155	12.824833	12.824948	0.06855823	-12.679617	-27.051304	1.8001572	1.7847596	0.01642485	4.4778095e-05	22.701912	4.2579494	32.96842	0.55763334	0.01741573	0.1539008	2.0	0.0	22.455055	86998	328000.0	19456.36230492592
83	3.4854681	0.0	0.00032567984	0.05915596	12.981691	12.981577	0.059480544	-12.977392	-28.587366	1.8712121	1.8561194	0.016507555	4.5225883e-05	23.003054	4.1808295	30.665916	11.891429	0.006896552	0.034882735	0.3	0.0	22.95977	87998	332000.0	19686.182713270187
84	3.5191991	0.0	0.00029413533	0.059458595	13.132286	13.133096	0.05239203	-13.211125	-29.961014	1.9392687	1.9205836	0.016406419	4.567814e-05	22.683832	3.5795546	31.242094	11.300352	0.0077777775	0.058171738	0.7	0.0	22.305555	88998	336000.0	19912.47599029541
85	3.5554025	0.0056818184	0.00026738064	0.058338042	13.120098	13.121709	0.055659097	-13.092986	-28.664118	1.8806889	1.8665625	0.015999448	4.613492e-05	22.984068	3.9469633	30.617554	6.676359	0.013636363	0.15126875	2.0	0.0	22.65909	89998	340000.0	20138.75908589363
86	3.5914187	0.0	0.00024299991	0.0586468	13.073289	13.073217	0.059591543	-12.88342	-27.330557	1.7438341	1.7317591	0.01547102	4.6596273e-05	23.1643	3.8394623	31.309893	13.28834	0.0011363636	0.01503268	0.2	0.0	22.795454	90998	344000.0	20365.608867406845
87	3.6259947	0.0056497175	0.00022007471	0.05934156	13.326508	13.326832	0.045796752	-13.385799	-30.607637	1.9601005	1.9454588	0.015732693	4.7062233e-05	22.796898	4.189993	29.921118	2.2530913	0.01638418	0.15261352	2.0	0.0	22.548023	91998	348000.0	20597.096286058426
