Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
113	0.0056818184	1.3290878e-05	0.09432858	14.89333	14.892825	-14.845237	-57.203457	0.2626179	0.26426518	22.109379	3.6115372	29.505816	0.1510249	1.8295922	0.5473609	3.9902906	0.906531	22.556818	25000	452000.0	19874.271197080612
114	0.011111111	1.2024555e-05	0.09280389	14.9181	14.915334	-14.867283	-57.69624	0.24815355	0.2478106	21.881298	3.7113314	31.495878	-0.8579945	1.8010877	0.5785466	4.8878274	0.91341954	22.272223	25000	456000.0	20051.331547260284
115	0.011235955	1.087888e-05	0.09485095	14.951513	14.951789	-14.900728	-58.22965	0.2411275	0.24098483	21.953794	4.1856856	30.53581	0.13736089	1.852165	0.5858641	5.109515	0.92287993	22.657303	25000	460000.0	20226.977494478226
116	0.011235955	9.842461e-06	0.09185641	14.983554	14.982137	-14.934375	-58.705093	0.24486487	0.2443438	21.512276	3.7200341	28.788427	-0.8910746	1.772057	0.57765245	3.6320937	0.65922546	22.432585	25000	464000.0	20404.856803655624
117	0.011049724	8.904684e-06	0.088821374	14.983795	14.983426	-14.933797	-59.179657	0.2426813	0.24197225	21.712358	3.8873916	29.21313	-0.071217015	1.7756182	0.5275983	4.185712	0.9137427	22.160221	25000	468000.0	20581.22270178795
118	0.005586592	8.056301e-06	0.08693141	14.973867	14.974358	-14.925306	-59.667038	0.24225628	0.24182957	21.536684	3.5038173	29.030363	-2.5548472	1.7516352	0.52887106	4.1732044	0.6758778	22.307262	25000	472000.0	20757.602784395218
119	0.01754386	7.2887206e-06	0.08230255	14.954287	14.955359	-14.906192	-60.12168	0.24752225	0.249338	22.08594	3.5102572	30.299429	6.1422133	1.7941428	0.59808224	4.4659853	0.6376186	22.473684	25000	476000.0	20960.05543231964
120	0.0	6.5942636e-06	0.08340878	14.87695	14.875318	-14.827216	-60.643673	0.2648206	0.26422387	21.044847	5.586048	29.316786	-21.626461	1.7611777	0.56929976	3.1735902	0.0	34.794872	25000	480000.0	21150.06577539444
121	0.022346368	5.96595e-06	0.08373442	14.868953	14.868805	-14.818964	-61.156696	0.24602231	0.24568345	21.360699	4.126539	27.82507	-1.234159	1.8769944	0.70152336	5.4063087	0.9087194	22.329609	25000	484000.0	21326.82873392105
122	0.033333335	5.397486e-06	0.08363739	14.857819	14.8577795	-14.807783	-61.664436	0.250552	0.25102395	21.233637	4.6024547	28.43017	-0.08184072	1.84634	0.6440257	4.961503	0.91192085	22.133333	25000	488000.0	21520.200665950775
123	0.012048192	4.8831907e-06	0.08547022	14.808094	14.808197	-14.758976	-62.195976	0.2466486	0.24811517	21.264854	4.776028	29.852625	-20.520325	1.7429765	0.5692998	4.0904307	0.0	28.295181	25000	492000.0	21705.442516565323
124	0.033898305	4.417902e-06	0.08372162	14.8135395	14.813215	-14.763542	-62.68361	0.2286318	0.22875923	21.150517	4.791108	30.605331	-2.5303283	1.8673754	0.70673287	4.546729	0.9161063	22.508474	25000	496000.0	21883.02291536331
125	0.016666668	3.996954e-06	0.08221829	14.799968	14.798434	-14.749646	-63.173996	0.25337952	0.253321	21.52106	4.146589	28.423082	-2.5620422	1.8502797	0.5929188	4.2914305	0.92086065	22.26111	25000	500000.0	22059.541091680527
