Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
113	0.02259887	1.3304951e-05	0.092328295	14.86344	14.862739	-14.812018	-57.175716	0.26074705	0.26060212	21.307932	4.246695	29.411356	-0.79732674	1.836065	0.64290696	4.5641847	0.91102624	22.553673	25000	452000.0	20477.270478963852
114	0.02247191	1.2037443e-05	0.086250134	14.847403	14.846303	-14.79675	-57.616436	0.26615244	0.26565775	22.025066	3.9626102	29.4608	2.496886	1.8318188	0.63681114	5.271043	0.9185818	22.41573	25000	456000.0	20657.83957219124
115	0.0056179776	1.0891011e-05	0.086923264	14.876457	14.876113	-14.826133	-58.133476	0.26574013	0.26674542	21.697979	3.4770415	28.899618	-2.564122	1.828742	0.58164597	3.6339679	0.9091822	22.404495	25000	460000.0	20843.169038057327
116	0.028089888	9.853468e-06	0.083394416	14.875543	14.873019	-14.82453	-58.60195	0.2435117	0.24321555	21.695324	4.449889	29.435337	-0.28821784	1.8122582	0.6109563	4.1226964	0.91395944	22.539326	25000	464000.0	21029.222915887833
117	0.016949153	8.914707e-06	0.08851498	14.884797	14.884057	-14.835136	-59.170265	0.24130042	0.24239662	21.579176	4.335403	29.107601	-6.585389	1.8267977	0.63502365	4.6869197	0.90233535	22.61582	25000	468000.0	21216.516516923904
118	0.022346368	8.065566e-06	0.08806023	14.877879	14.878098	-14.830199	-59.674618	0.24589963	0.2462551	22.042683	3.9178462	32.1201	4.899298	1.748574	0.6310639	4.687103	0.72892576	22.413408	25000	472000.0	21405.8207321167
119	0.0	7.2972653e-06	0.08125548	14.876211	14.876018	-14.829359	-60.103058	0.24030848	0.24094774	22.121986	2.8135526	29.167597	13.125407	1.7960209	0.5706928	4.138792	0.8986177	22.522472	25000	476000.0	21592.94465279579
120	0.0056497175	6.602356e-06	0.07447112	14.881879	14.881363	-14.833405	-60.5309	0.23766279	0.2400684	21.711796	3.8237467	28.886992	-0.34020302	1.8092868	0.5451286	4.5925756	0.66778946	22.536724	25000	480000.0	21776.159737586975
121	0.011173184	5.973288e-06	0.07716301	14.885325	14.884677	-14.8374	-61.071228	0.23415664	0.2362694	22.012678	3.6219084	28.980898	0.27212408	1.7430928	0.51774347	3.7081578	0.9224366	22.346369	25000	484000.0	21960.04572248459
122	0.06711409	5.4041307e-06	0.075555846	14.86659	14.866889	-14.818697	-61.56021	0.24725735	0.2510253	20.683966	5.656306	30.220285	-3.2169917	1.9200597	0.79836774	5.085576	0.9161681	22.114094	25000	488000.0	22164.997769355774
123	0.035928145	4.8892043e-06	0.07151214	14.874056	14.874137	-14.825687	-62.019012	0.24709812	0.2508701	21.243374	5.654984	29.708649	-19.313475	1.8405213	0.66471344	4.369065	0.5	28.233534	25000	492000.0	22358.811304569244
124	0.022346368	4.423339e-06	0.074710526	14.887207	14.887425	-14.839432	-62.566204	0.24373582	0.24638249	21.275412	4.697843	29.171152	-4.117664	1.8617237	0.64456123	4.422293	0.90973556	22.324022	25000	496000.0	22545.542014360428
125	0.0056497175	4.0018595e-06	0.072153434	14.895429	14.896116	-14.847764	-63.042625	0.24613011	0.24907756	21.812857	3.4955187	29.614382	1.1931913	1.8379872	0.60776466	4.871482	0.9122795	22.548023	25000	500000.0	22726.37264108658
