Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	Entropy	KL	ClipFrac	Time
89	4.8066745	0.0	7.0	0.0	0.04375	14.814726	8.817626	29.83056	-14.593795	1.9982567	0.81519496	6.46616	0.6662241	24.96875	12.333189	4.268339	22.840528	-6.746579	360000	-1.1359864e-08	10.283885	0.120212965	-0.0047384314	0.07831728	0.0036897555	0.0	50272.58237576485
90	4.8458986	0.0	6.0	0.0	0.036585364	16.6888	7.948966	28.952202	-11.177289	1.9241166	0.73647726	5.096824	0.6676633	24.378048	12.900821	4.083563	23.251087	-6.0395074	364000	8.174626e-09	7.8954306	0.07901958	-0.0057604928	0.07332696	0.0020635338	0.0	50815.88395857811
91	4.885273	0.0	10.0	0.0	0.060240965	16.163181	8.733824	29.710157	-9.336527	2.040224	0.8178446	5.5961785	0.6710733	24.018072	13.305809	4.5056977	22.587496	-7.375207	368000	-9.830886e-09	10.127124	0.1135447	-0.017026395	0.075315446	0.008826971	0.0	51365.4232738018
92	4.924654	0.0	8.0	0.0	0.049382716	15.622607	8.806836	28.727446	-10.39286	1.9690224	0.7818495	4.6352444	0.90877575	24.691359	12.720153	4.287563	22.683224	-6.7675557	372000	1.7504977e-08	13.949886	0.117063716	-0.004172744	0.07467345	0.003945526	0.0	51927.712659835815
93	4.963859	0.0	7.0	0.0	0.043209877	16.16999	8.2619705	28.69589	-11.3350315	1.8707967	0.6940438	4.401393	0.6668689	24.617285	13.030029	3.8005204	22.84322	-5.3062606	376000	1.0230457e-08	8.243439	0.062851265	-0.018340338	0.066057295	0.0046540922	0.0	52492.088020563126
94	5.0029583	0.0	9.0	0.0	0.05421687	16.13214	8.816318	30.126877	-13.992753	1.8938073	0.7108771	3.9001765	0.6675369	24.048193	13.077795	3.9597223	22.92475	-5.6761436	380000	4.234222e-09	11.484977	0.090224296	-0.011188587	0.06976121	0.0058408887	0.0	53059.984951496124
95	5.0422955	0.0	5.0	0.0	0.030864198	16.658054	8.297328	29.280857	-9.4625845	2.061441	0.7731459	4.85829	0.66650045	24.58642	12.692922	4.5181785	22.474905	-8.555033	384000	3.8582773e-09	8.54912	0.09410095	-0.024578353	0.07003492	0.006392318	0.0	53625.33528780937
96	5.0816684	0.0	10.0	0.0	0.06097561	14.763791	8.4848	28.399822	-9.950735	1.9657792	0.70569533	4.8083987	0.6663595	24.29878	13.10214	3.9104857	24.235449	-5.330999	388000	8.403064e-09	11.900743	0.09708677	-0.01073957	0.07868042	0.005681348	0.0	54185.974952697754
97	5.1211104	0.0	4.0	0.0	0.025	16.037909	8.033697	28.4048	-11.211172	1.9812	0.68744594	4.510059	0.66752213	24.91875	12.594409	4.046303	22.224281	-7.728051	392000	-1.750191e-09	7.878294	0.08528077	-0.0078099235	0.06581684	0.0072918916	0.0	54738.80708360672
98	5.1606965	0.0	6.0	0.0	0.037037037	15.520988	8.638803	28.35556	-12.317845	2.018801	0.72425306	4.38958	0.6675109	24.666666	12.8055	4.1989417	22.85204	-8.339379	396000	3.2389043e-09	9.494257	0.079960234	-0.016303238	0.06562886	0.005048638	0.0	55306.17272257805
99	5.2002807	0.0	6.0	0.0	0.037037037	15.625322	8.552358	30.277088	-10.107179	1.9483941	0.7325923	5.3544235	0.66750395	24.604939	12.943816	4.1484566	22.545012	-10.16411	400000	-1.1444761e-08	8.579191	0.07525968	-0.00958458	0.06777359	0.0048743496	0.0	55850.59426164627
100	5.239783	0.0	7.0	0.0	0.042944785	15.651583	8.923675	28.9088	-17.123602	1.9037457	0.76714325	5.562545	0.91017634	24.435583	12.922137	4.3926916	23.383444	-6.5915546	404000	-5.619241e-09	9.647006	0.09105161	-0.012022106	0.06540392	0.008562264	0.0	56412.836956977844
101	5.279166	0.0	4.0	0.0	0.024844721	16.406435	7.8722634	28.507765	-8.906863	1.8768215	0.7595379	5.065939	0.6676812	24.73292	12.8949375	4.173618	22.171041	-7.1743965	408000	-1.02592e-08	9.086299	0.0969038	-0.0142188165	0.06939659	0.0075109806	0.0	56970.66083741188
102	5.318671	0.0	17.0	0.0	0.103658535	13.779048	9.876792	30.042141	-15.153308	1.9891897	0.84343994	4.6246076	0.5608902	24.237804	12.736717	4.0460258	22.211046	-5.7919965	412000	5.2622235e-09	15.137586	0.12450645	-0.010742567	0.078365296	0.0076363157	0.0	57543.941541194916
103	5.3581104	0.0	8.0	0.0	0.048780486	15.677716	8.6556425	28.959158	-9.588878	1.8969313	0.7055945	5.364128	0.6677048	24.323172	12.375568	4.29869	23.164566	-8.922154	416000	-1.5077967e-08	11.312709	0.06892218	-0.013214514	0.06661438	0.0072028637	0.0	58083.148988485336
104	5.397702	0.0	9.0	0.0	0.055214725	15.698003	8.98497	29.078339	-14.048592	2.0002644	0.75018114	4.379315	0.9089318	24.509203	12.62651	4.1580524	22.091097	-9.466817	420000	-4.2576236e-09	10.501377	0.0967702	-0.005867421	0.06927921	0.0052086497	0.0	58655.0909383297
105	5.437424	0.0	6.0	0.0	0.036363635	16.630657	7.974559	27.8752	-10.486973	1.9928905	0.7250755	4.5865865	0.91039646	24.18788	13.141832	4.0462775	23.166876	-11.90984	424000	-5.133532e-09	7.1904907	0.08121183	-0.01765218	0.061759822	0.0063758963	0.0	59206.40375328064
106	5.4770293	0.0	9.0	0.0	0.053254437	16.61613	8.502608	27.517803	-13.5594845	1.8727126	0.7073216	4.1714854	0.6673644	23.585798	13.564338	4.216974	23.5948	-6.295017	428000	4.8115463e-09	7.760532	0.069817126	-0.015267466	0.066952735	0.0069791884	0.0	59773.252762794495
107	5.5168	0.0	7.0	0.0	0.044025157	15.473829	9.014996	28.031788	-12.449317	2.004253	0.8274075	5.44234	0.66766036	25.062893	12.525376	4.951258	23.851292	-8.952549	432000	-4.957199e-09	9.12672	0.085321486	-0.010913542	0.06242319	0.005415684	0.0	60351.749147892
108	5.556652	0.0	6.0	0.0	0.037037037	16.46248	7.607461	27.852541	-15.656169	1.967665	0.75107205	5.0504713	0.66765165	24.574074	13.199513	3.8388596	22.97404	-5.7882824	436000	1.2440052e-08	7.5013933	0.09139798	-0.0073019746	0.06336995	0.0061109094	0.0	60905.60756611824
109	5.5964804	0.0	13.0	0.0	0.07926829	15.157676	9.129517	28.206636	-16.254438	1.9155068	0.79478186	5.2725797	0.9096888	24.304878	12.9471035	4.3074226	23.26158	-9.064413	440000	-8.532868e-09	11.487507	0.09964444	-0.0064317444	0.07250249	0.0033067463	0.0	61465.35147166252
110	5.6363106	0.0	12.0	0.0	0.07272727	15.347476	9.086414	28.860233	-10.12211	1.9243016	0.775809	4.37419	0.66723335	24.236364	12.460717	4.4545107	22.140112	-7.80369	444000	1.02736415e-08	10.881105	0.07942261	-0.014429049	0.066196136	0.0066951495	0.0	62033.562688827515
111	5.6763763	0.0	13.0	0.0	0.08024691	15.151678	9.534628	28.189796	-11.387998	2.036895	0.89962333	6.583606	0.6954798	24.592592	12.450084	4.454359	22.872248	-6.916069	448000	1.9389828e-09	12.589612	0.10484	-0.009304702	0.06916279	0.005217048	0.0	62603.4946410656
112	5.7163224	0.0	6.0	0.0	0.036809817	17.201544	8.235385	29.218493	-11.767194	1.8700726	0.6897274	4.3617163	0.6671177	24.429447	13.296441	4.0465345	23.617886	-9.802567	452000	-6.880322e-09	7.7908707	0.074431665	-0.015154402	0.05898603	0.007993854	0.0	63176.0833427906
113	5.7566223	0.0	11.0	0.0	0.065868266	15.629143	9.3316965	29.098215	-16.503231	2.0947273	0.8721675	6.8874116	0.56091315	23.84431	12.7684765	4.7306614	25.954012	-9.457273	456000	-1.2687304e-08	8.604139	0.08503291	-0.017891752	0.06297175	0.007636061	0.0	63752.91978645325
114	5.797083	0.0	11.0	0.0	0.06748466	15.18031	9.133604	26.901527	-16.06174	2.0139542	0.82428837	5.325345	0.8199094	24.515337	12.666088	4.6411753	23.096659	-9.1050415	460000	1.07114484e-10	10.143934	0.0908422	-0.009133776	0.0647043	0.006305471	0.0	64311.55073475838
115	5.8376675	0.0	11.0	0.0	0.065476194	15.84686	9.009625	28.355469	-12.97569	2.001128	0.8753726	6.2066216	0.9096939	23.732143	12.893786	5.017681	23.096027	-8.641015	464000	-3.737291e-08	7.712564	0.098480515	-0.008181883	0.07382461	0.008860392	0.0	64876.387241601944
116	5.878342	0.0	10.0	0.0	0.06097561	15.52012	9.279971	29.926416	-12.459098	1.9875622	0.7511075	4.3750553	0.9092777	24.353659	12.772826	4.7393885	22.829851	-10.543312	468000	-1.22817445e-08	12.157671	0.08300765	-0.010978526	0.06908928	0.007145861	0.0	65446.88416004181
117	5.9190946	0.0	8.0	0.0	0.04819277	16.89738	8.555859	28.326956	-13.972186	1.9834821	0.7687042	5.704286	0.6674796	24.09036	12.951147	4.3183365	22.808744	-14.180302	472000	1.1322184e-08	8.062148	0.09359299	-0.021661978	0.07388437	0.008527515	0.0	66003.08628368378
118	5.959737	0.0	6.0	0.0	0.037037037	16.273766	8.647005	28.833216	-9.997643	1.892499	0.74609333	5.1586456	0.9083573	24.641975	13.010438	4.503444	25.242027	-8.294582	476000	2.1409674e-09	6.1652284	0.06353753	-0.012972401	0.06505185	0.003218162	0.0	66561.51552796364
119	6.0003605	0.0	10.0	0.0	0.06097561	15.321605	8.727959	28.77277	-13.189736	1.9287574	0.7630423	5.045319	0.90932477	24.286585	13.255668	4.4531665	24.67625	-7.781499	480000	5.4839715e-09	8.7618885	0.07177219	-0.006851485	0.06266901	0.003697925	0.0	67121.33997273445
120	6.041034	0.0	10.0	0.0	0.062111802	14.99149	8.975088	29.790436	-10.565998	1.9588459	0.74638623	5.2308016	0.66643065	24.745342	12.637398	4.510783	24.242363	-12.497013	484000	-4.0899062e-10	10.958266	0.0907921	-0.005549157	0.067039825	0.0044781645	0.0	67696.21051645279
121	6.0818377	0.0	8.0	0.0	0.049689442	15.397489	8.31809	28.351221	-12.0637	1.9969383	0.8154023	5.0745687	0.913477	24.714285	12.553835	4.2213006	23.991394	-9.409655	488000	2.1094824e-09	8.970489	0.090398856	-0.011617029	0.06513899	0.003192893	0.0	68270.30832672119
122	6.1227455	0.0	7.0	0.0	0.04347826	15.731852	8.861388	28.073095	-12.808886	1.9882259	0.8215689	4.5935135	0.66636664	24.73292	12.848588	4.313821	22.885363	-10.066828	492000	1.4047764e-08	7.0611935	0.08727445	-0.007925317	0.06709218	0.004650734	0.0	68839.14502310753
123	6.163645	0.0	8.0	0.0	0.049382716	14.669934	8.670704	28.78255	-15.96654	1.9363253	0.7496982	4.4515047	0.667624	24.567902	12.590957	4.3704543	24.08935	-7.762261	496000	7.7670315e-09	9.247633	0.07989563	-0.0180749	0.07591627	0.0061437916	0.0	69411.01149916649
124	6.204458	0.0	4.0	0.0	0.025157232	15.453669	7.847274	28.370646	-10.064404	1.8960515	0.7204591	4.7766294	0.6664774	25.0	12.435784	4.0719776	23.085087	-9.511633	500000	-1.6456196e-08	7.907958	0.066742584	-0.005479135	0.07162626	0.0043337834	0.0	69994.27340650558
