Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
56	6.5577703	0.0	0.0045131	0.0770775	10.582991	10.583632	0.42668876	-7.6692715	-18.103878	2.0344226	2.016099	0.03833683	1.4636365	22.436268	4.0495787	32.051636	11.782654	1.5256993	0.41188177	2.8050265	0.91042006	22.727272	60998	224000.0	13088.451334476471
57	6.65466	0.028409092	0.0040968074	0.08054744	10.86883	10.869025	0.41207603	-8.244394	-19.412144	2.1619952	2.146088	0.03787877	1.5368181	22.201538	4.9433117	30.386717	-1.6817311	1.6119637	0.6056651	4.462991	0.9100476	22.761364	61998	228000.0	13316.871884346008
58	6.7498436	0.0	0.0036991425	0.07837607	11.217925	11.217461	0.39631364	-8.899373	-20.876524	2.5217617	2.5067277	0.038190447	1.6136594	22.746527	3.6857564	30.23566	11.573853	1.5694944	0.4307698	2.9565783	0.67200553	22.913296	62998	232000.0	13558.598502397537
59	6.84733	0.0	0.0033646007	0.0760101	10.990528	10.989144	0.40485469	-8.041965	-19.087166	2.0651011	2.0558863	0.03674622	1.6943423	22.918844	3.6211207	31.188482	12.631707	1.5390388	0.3988679	2.64026	0.63999784	22.994318	63998	236000.0	13795.614346504211
60	6.944502	0.0	0.003055861	0.07263112	11.187167	11.188404	0.3942481	-8.3533125	-19.09362	2.1413083	2.1321392	0.036169864	1.7790593	22.737465	4.3173275	30.430859	1.8439307	1.5725937	0.5012722	5.1326623	0.6663526	22.884394	64998	240000.0	14023.584915161133
61	7.04141	0.011235955	0.002773143	0.07364696	11.394173	11.392663	0.3850614	-8.697209	-20.74927	2.2036855	2.1943476	0.035701677	1.8680118	22.171877	4.3108635	32.014194	9.240632	1.6067125	0.56400526	4.257431	0.6677717	22.5	65998	244000.0	14250.946942567825
62	7.1372967	0.0056497175	0.002506317	0.072478704	11.692819	11.692728	0.37305337	-9.2542715	-22.300556	2.531484	2.525479	0.03702568	1.9614128	22.206228	4.08145	30.887838	4.632531	1.5905361	0.51302266	4.0295634	0.9018635	22.757063	66998	248000.0	14476.850512981415
63	7.2335815	0.016949153	0.002267661	0.07298887	11.699215	11.699664	0.369297	-9.06677	-21.913134	2.3808682	2.375986	0.03526587	2.0594828	22.324387	4.444282	31.182207	1.0518674	1.5178168	0.5035513	4.4645867	0.90565413	22.474577	67998	252000.0	14700.558972597122
64	7.3301187	0.016853932	0.0020577607	0.06997314	11.744178	11.7437105	0.3661411	-9.032183	-21.464636	2.2381065	2.2384229	0.03523581	2.1624575	22.408552	4.456762	30.712135	-1.4771701	1.5682713	0.5147407	4.1171284	0.88983244	22.511236	68998	256000.0	14927.486943244934
65	7.4272585	0.02259887	0.0018679533	0.06991292	11.999732	11.998552	0.35873187	-9.432097	-23.214193	2.5576534	2.557566	0.03529062	2.27058	21.684715	4.7078595	30.647257	2.774438	1.6714319	0.5603424	3.9557183	0.6856836	22.463276	69998	260000.0	15166.822601795197
