Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	Entropy	KL	ClipFrac	Time
89	4.7749863	0.0	8.0	0.0	0.04819277	16.873476	8.291906	30.37822	-11.746981	1.8740069	0.7266934	4.0350227	0.6672417	23.95783	13.474276	4.1725445	23.24364	-4.3651342	360000	-2.7123281e-10	9.212884	0.09960189	-0.01908244	0.08550489	0.0052856496	0.0	50431.80094385147
90	4.812908	0.0	7.0	0.0	0.042168673	17.264076	8.055389	30.305975	-7.196416	1.9515405	0.707693	3.9620037	0.6676039	24.054216	13.067158	4.232375	23.135942	-8.0873	364000	5.9439316e-09	8.810295	0.0909283	-0.015672458	0.08433283	0.008610377	0.0	50975.56622481346
91	4.8507853	0.0	15.0	0.0	0.0877193	16.096579	9.331792	28.769438	-12.792627	1.8854356	0.7879045	5.414053	0.91124696	23.309942	13.532864	4.4280276	23.387959	-6.180409	368000	2.1614328e-08	11.749622	0.122945726	-0.021380652	0.09329263	0.006057746	0.0	51522.941552877426
92	4.8886476	0.0	9.0	0.0	0.053892214	16.115562	8.234001	28.419428	-6.740646	1.8943889	0.70730305	4.4348598	0.9111589	23.904192	12.7375	4.224361	21.89113	-5.9655776	372000	1.7324263e-08	7.3166018	0.06898008	-0.0037684832	0.08282184	0.0031166703	0.0	52078.13354706764
93	4.9265685	0.0	6.0	0.0	0.036144577	17.55461	7.1788244	29.668325	-5.783342	1.9275211	0.7379548	5.4543915	0.6664447	24.012049	13.076047	4.0201216	22.070135	-8.566532	376000	-7.657723e-09	6.913413	0.09018745	-0.024388101	0.08738941	0.0075896685	0.0	52619.26342320442
94	4.964505	0.0	6.0	0.0	0.036363635	16.218235	7.446582	27.55886	-5.4065657	1.9039614	0.6596096	4.3356237	0.91021883	24.236364	13.415391	3.7833664	22.608006	-1.1842116	380000	-3.1721061e-09	8.803677	0.07429414	-0.012731765	0.08504968	0.0049814004	0.0	53163.825766563416
95	5.0026073	0.0	10.0	0.0	0.0591716	16.134825	8.496272	29.066269	-8.587494	1.9780513	0.72820467	3.9180312	0.9090913	23.633137	13.129293	3.769363	23.84085	-4.417041	384000	-3.4567589e-09	9.704744	0.09107271	-0.009808266	0.08430513	0.006100561	0.0	53723.29413676262
96	5.040798	0.0	12.0	0.0	0.07185629	15.915613	9.041659	27.73014	-12.767398	1.9421939	0.68647933	4.1124997	0.91333133	23.84431	13.230701	4.029879	23.38198	-6.910974	388000	2.7436943e-08	11.183208	0.0921345	-0.012534236	0.079085425	0.0072495826	0.0	54289.31206727028
97	5.07881	0.0	7.0	0.0	0.041666668	16.969263	8.385057	30.89269	-13.155084	1.806221	0.64114326	5.466929	0.66761416	23.785715	13.296885	4.2724657	24.053854	-9.706216	392000	-1.1242212e-08	10.202372	0.09913036	-0.007711854	0.074005075	0.0024567912	0.0	54819.518681287766
98	5.1168704	0.0	9.0	0.0	0.05263158	17.27051	7.716141	29.27807	-8.863495	1.9081647	0.78484905	4.4794636	0.66727054	23.292398	13.215419	3.9317625	24.155867	-7.116771	396000	2.0767162e-08	8.41613	0.093617104	-0.009020233	0.067984246	0.002869397	0.0	55364.30735993385
99	5.155057	0.0	5.0	0.0	0.030120483	16.073122	7.7265882	28.652254	-6.906377	1.9471778	0.73906606	4.2583895	0.6675221	24.066265	13.088485	4.1281857	23.08147	-6.4676046	400000	-5.4619296e-09	8.445501	0.092900865	-0.03101257	0.066712976	0.009376208	0.0	55911.274368047714
100	5.1931868	0.0	5.0	0.0	0.030674847	17.062025	7.127706	28.845394	-7.5284433	1.8560476	0.6258479	4.1428647	0.91305596	24.466257	13.389045	3.622743	22.188164	-6.887052	404000	-4.404652e-09	6.062721	0.060540173	-0.012048435	0.07182364	0.009812203	0.0	56454.310468912125
101	5.2313013	0.0	8.0	0.0	0.049689442	16.025705	8.944845	28.371595	-14.002289	1.8705335	0.6741853	5.8196144	0.9115979	24.776398	13.334451	3.6576853	22.51243	-2.092744	408000	7.6107365e-10	10.775142	0.08770151	-0.00986814	0.07604441	0.0056728427	0.0	57013.52793264389
102	5.269413	0.0	12.0	0.0	0.071428575	16.697786	8.11869	27.7885	-9.040659	1.8721975	0.77674735	4.964654	0.90883815	23.809525	13.1269	4.1300707	22.5671	-7.9818096	412000	-5.378021e-09	11.292235	0.115426	-0.021895321	0.07950556	0.007881814	0.0	57557.157324790955
103	5.307631	0.0	9.0	0.0	0.05357143	17.429092	7.7146735	29.962109	-11.60109	1.9229269	0.7285238	4.5157022	0.66723585	23.666666	13.754409	3.764938	23.448666	-4.919381	416000	7.051637e-09	9.289116	0.11116579	-0.02134892	0.07465948	0.00648093	0.0	58101.433507442474
104	5.3458443	0.0	7.0	0.0	0.042424243	17.09372	7.980335	28.239885	-13.474145	1.8688744	0.67181987	4.193172	0.90861446	24.175758	13.391625	4.1984715	23.937641	-8.767379	420000	1.2408952e-08	8.7913475	0.09730858	-0.007386974	0.069867164	0.0042005694	0.0	58656.61167359352
105	5.3842444	0.0	11.0	0.0	0.064705886	16.806702	8.455345	29.218513	-10.603303	1.961066	0.7686546	4.8349013	0.90858114	23.52353	13.570805	4.186095	24.188807	-5.9395804	424000	1.3863542e-08	9.699615	0.12913966	-0.011378043	0.07396529	0.004550395	0.0	59211.38312649727
106	5.422674	0.0	8.0	0.0	0.04819277	16.866411	8.45365	28.841417	-11.156119	1.888306	0.7453539	5.174909	0.6675997	23.975904	12.62624	4.657371	24.446247	-8.667174	428000	4.5790918e-09	8.128111	0.09534399	-0.01679504	0.06748222	0.006316325	0.0	59784.57257556915
107	5.461181	0.0	5.0	0.0	0.029761905	17.850037	7.876374	31.893269	-9.130147	1.9094969	0.68542564	4.8785176	0.911735	23.75	13.861373	4.230504	24.883287	-5.1700354	432000	1.2993258e-08	6.336345	0.07850492	-0.014324991	0.06990472	0.007847591	0.0	60347.84373164177
108	5.499795	0.0	6.0	0.0	0.036585364	16.280565	7.9570775	28.834106	-12.195107	1.9248545	0.70393986	4.388435	0.66713715	24.335365	13.564618	4.244655	23.550968	-5.882736	436000	1.1980265e-08	7.524758	0.09227669	-0.02120374	0.070479624	0.004774322	0.0	60918.65456151962
109	5.5384607	0.0	8.0	0.0	0.048780486	17.300644	8.178371	30.124788	-8.461335	1.8991706	0.68536323	4.082142	0.9105405	24.243902	13.157031	4.3549933	23.485952	-7.2524447	440000	4.2915342e-09	9.191116	0.09300905	-0.008490827	0.0681979	0.005242896	0.0	61469.460966825485
110	5.577093	0.0	7.0	0.0	0.041666668	17.01622	7.8515735	30.156189	-8.630963	1.8563628	0.6393766	4.4178443	0.66622204	23.75	13.598329	4.103424	25.93381	-3.6314445	444000	1.707949e-08	8.502613	0.07742353	-0.0048472336	0.06698421	0.0069178822	0.0	62022.80153298378
111	5.6157956	0.0	6.0	0.0	0.035928145	16.780037	7.4865775	29.621292	-8.451037	1.9022282	0.6869501	4.5633626	0.909834	23.892216	13.183514	4.181155	23.474703	-5.2314825	448000	1.5975319e-08	5.654922	0.07456614	-0.020509072	0.06759416	0.008528414	0.0	62577.02245402336
112	5.6546264	0.0	7.0	0.0	0.043209877	16.278065	7.8947096	30.04988	-11.226357	1.930828	0.71275216	4.1792965	0.66741306	24.567902	13.292239	4.1281314	23.933792	-10.2789755	452000	-2.984161e-08	7.4013615	0.08558957	-0.008374393	0.06872178	0.0059426394	0.0	63334.38680768013
