Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
109	0.011173184	1.9850186e-05	0.070593886	15.053237	15.053113	-15.003514	-54.902927	0.21370994	0.2145391	21.6875	3.645724	28.818264	6.348389	1.8654248	0.59197885	4.4451213	0.91501975	22.413408	25000	436000.0	18900.799426555634
110	0.005586592	1.7958764e-05	0.069236755	15.046598	15.047057	-14.999246	-55.395866	0.20842634	0.20865671	21.563694	3.514747	30.424368	0.04392445	1.8389612	0.58309036	4.7802563	0.9121615	22.363129	25000	440000.0	19074.410866498947
111	0.016853932	1.6247555e-05	0.071160585	15.064207	15.063685	-15.013687	-55.9247	0.21539865	0.21568559	21.440002	4.405863	28.69789	-4.654243	1.9338887	0.6242766	4.236216	0.8957248	22.460674	25000	444000.0	19250.664670944214
112	0.0055555557	1.4699403e-05	0.07043779	15.06439	15.065027	-15.016349	-56.424446	0.2200448	0.22110227	21.185253	3.2847943	27.800053	5.09181	1.9032046	0.5491293	4.1421194	0.9100668	22.322222	25000	448000.0	19424.852075099945
113	0.011173184	1.329878e-05	0.07086212	15.061611	15.061262	-15.013613	-56.936916	0.21846971	0.21935026	21.74793	3.704891	28.307835	-0.4908661	1.8325762	0.59288687	3.7855606	0.9106504	22.173183	25000	452000.0	19598.19367146492
114	0.011049724	1.2031609e-05	0.071778856	15.074	15.075854	-15.026035	-57.455082	0.20408788	0.2043241	21.610106	3.915721	30.414782	-1.1219453	1.8424598	0.5992348	4.583644	0.90913963	22.154696	25000	456000.0	19771.73929834366
115	0.0056818184	1.0885204e-05	0.06975952	15.066561	15.067303	-15.017977	-57.93988	0.20531608	0.20567743	21.933352	3.2437117	28.004278	5.324669	1.9082618	0.5562901	3.8317783	0.74591815	22.568182	25000	460000.0	19945.639038324356
116	0.022099448	9.848022e-06	0.0689698	15.069093	15.069629	-15.020752	-58.43845	0.20592065	0.20651251	21.14961	4.703512	29.468407	-1.0840491	1.8688278	0.66233253	4.671535	0.92970914	22.13812	25000	464000.0	20120.298414945602
117	0.020547945	8.909661e-06	0.07103056	15.063635	15.063594	-15.011209	-58.969955	0.25043276	0.22716354	21.16846	4.365454	28.598969	0.2810632	1.8935739	0.61942756	4.494798	0.90394807	22.130136	25000	468000.0	20314.69944190979
118	0.023391813	8.060711e-06	0.07085579	15.027093	15.025341	-14.977002	-59.47571	0.25100005	0.23499991	21.023537	5.532004	29.847345	-27.257584	1.815188	0.63589174	5.050572	0.0	27.947369	25000	472000.0	20493.453822612762
119	0.022099448	7.292645e-06	0.07243341	15.011003	15.011872	-14.962336	-60.002144	0.23686166	0.22926489	21.271067	4.267816	29.223333	-1.3842738	1.8406494	0.5920844	3.845585	0.92039555	22.149172	25000	476000.0	20668.805397748947
120	0.0	6.5977715e-06	0.07151611	15.010155	15.009323	-14.961692	-60.499096	0.232047	0.22485293	21.83426	3.4494567	28.110567	-1.1568661	1.877787	0.539081	3.5143387	0.9144242	22.676136	25000	480000.0	20845.085804462433
121	0.022346368	5.9690997e-06	0.07405864	14.98277	14.984124	-14.934768	-61.037563	0.23915447	0.23704182	21.464298	4.283358	29.83016	1.7717564	1.8899243	0.63996005	4.7157	0.9108856	22.486034	25000	484000.0	21022.427976846695
122	0.016949153	5.4003353e-06	0.07330185	14.9852295	14.987042	-14.937756	-61.536446	0.22622082	0.22489206	21.5384	3.5541177	28.4259	1.927833	1.9726863	0.6794243	5.212938	0.90982586	22.570621	25000	488000.0	21199.622899532318
123	0.011173184	4.8857737e-06	0.07337451	14.9845295	14.984542	-14.93549	-62.045322	0.22876236	0.22559115	21.727623	4.26026	28.676746	-3.2022164	1.8816963	0.5629541	3.5136752	0.92053336	22.27933	25000	492000.0	21376.576739549637
124	0.027777778	4.4202447e-06	0.06856189	14.969594	14.969988	-14.919563	-62.49398	0.23835422	0.24096511	21.276857	4.4234047	28.925838	-3.2223988	1.8509864	0.6845574	4.4732127	0.89491755	22.127777	25000	496000.0	21551.655866384506
125	0.011173184	3.999082e-06	0.069512665	14.9763155	14.977335	-14.925617	-63.013348	0.23456073	0.23479822	21.558323	3.60314	28.933891	-1.7935908	1.8697505	0.6126053	4.092369	0.8936739	22.458101	25000	500000.0	21725.785106420517
