Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
99	10.595912	0.0	5.4017386e-05	0.1432796	7.116248	7.116699	0.09284168	-6.483771	-50.541138	0.37078178	0.36517105	0.0074383277	22.012064	4.2946486	29.79654	9.432688	1.7985986	0.6214096	4.574433	0.88598907	22.649351	104000	396000.0	19408.112152814865
100	10.685002	0.0	4.887243e-05	0.14818043	7.1658745	7.1655293	0.0901212	-6.554396	-51.10453	0.36717644	0.3622553	0.00742233	21.753176	5.2144756	32.116074	-21.13854	1.9116124	0.88732463	6.0866404	0.9110252	29.206451	105000	400000.0	19622.368039131165
101	10.7730875	0.0	4.421822e-05	0.1460674	7.2293563	7.229399	0.08714213	-6.6396747	-51.598328	0.365416	0.36100304	0.007355842	22.252672	4.006514	30.810904	7.3423853	1.9620123	0.84650725	6.38739	0.9112337	23.034483	106000	404000.0	19815.605397939682
102	10.860988	0.011363637	4.0009087e-05	0.14028387	7.282084	7.282075	0.08427413	-6.710681	-52.05466	0.36963916	0.36256328	0.0073131667	21.2513	4.866033	30.606258	-2.768787	1.8743985	0.6529089	4.4130836	0.87821585	22.72159	107000	408000.0	20008.263632297516
103	10.948139	0.0	3.619958e-05	0.14229357	7.333337	7.333543	0.082293734	-6.780101	-52.58959	0.36089528	0.35613102	0.007284869	22.130287	4.0127573	31.605587	7.7715273	1.8195469	0.61804545	4.5027957	0.9114264	22.965319	108000	412000.0	20203.5789270401
104	11.034664	0.011299435	3.275192e-05	0.13966765	7.3956523	7.3958507	0.07818716	-6.8786645	-53.077126	0.361463	0.3568574	0.0071829213	21.750566	4.7868915	29.824617	-2.2534204	1.9337658	0.83888525	8.340882	0.9122354	22.723164	109000	416000.0	20394.575566530228
105	11.120551	0.0	2.9632332e-05	0.14196941	7.4399796	7.439185	0.07764796	-6.92539	-53.615726	0.35957995	0.35532314	0.007163577	21.865335	4.019558	31.187267	11.05584	1.9032435	0.7304938	5.206145	0.91948503	22.782858	110000	420000.0	20586.809722423553
106	11.206869	0.0	2.6809723e-05	0.14375524	7.49436	7.4939995	0.07373299	-7.010002	-54.149197	0.35700613	0.35209563	0.007054696	21.44606	4.1413364	30.202314	9.093928	1.7280728	0.6041006	4.5411444	0.91853476	22.567415	111000	424000.0	20782.248916625977
107	11.290962	0.0	2.4256591e-05	0.14091362	7.552287	7.551818	0.071189806	-7.093776	-54.633923	0.3441181	0.3402038	0.006834697	21.857592	4.2740993	33.752094	11.447149	1.941716	0.6874955	4.958393	0.92192173	22.693182	112000	428000.0	20980.48079752922
108	11.375445	0.0	2.19454e-05	0.14992224	7.5972743	7.5971212	0.068865396	-7.1618214	-55.24502	0.35614842	0.350979	0.0070931674	21.437191	3.7758634	29.282755	9.949703	1.9297029	0.7417425	4.916871	0.91731155	22.890804	113000	432000.0	21175.187897205353
109	11.4581995	0.0056497175	1.9854759e-05	0.14631742	7.651001	7.651246	0.06629677	-7.24167	-55.721615	0.3561209	0.34935525	0.007056734	22.193289	4.8681974	30.826216	1.762525	1.8740274	0.6698594	5.0703197	0.909805	22.79096	114000	436000.0	21369.61798977852
110	11.540756	0.0	1.7963488e-05	0.15148403	7.715049	7.7169023	0.06297181	-7.3333488	-56.29331	0.35510093	0.34965056	0.007070967	21.7908	3.6495142	28.488556	12.782475	1.9061844	0.6299985	4.2361135	0.90522134	22.613636	115000	440000.0	21564.50395512581
111	11.622522	0.0	1.6251925e-05	0.16179499	7.7652154	7.766124	0.06261897	-7.3833156	-56.922924	0.34060162	0.3351021	0.006883139	22.593739	3.9771328	32.018433	8.879628	1.9109641	0.7819212	6.130166	0.9138776	23.156069	116000	444000.0	21760.626004219055
112	11.70469	0.0056179776	1.47035735e-05	0.1591087	7.8196974	7.8207893	0.05990076	-7.458051	-57.409508	0.34726337	0.34205425	0.00672084	22.26069	4.223482	31.065588	3.769686	1.9011705	0.6694713	4.455376	0.9134569	22.617977	117000	448000.0	21956.684871912003
113	11.785441	0.0057142857	1.3304537e-05	0.15310599	7.8607616	7.8606954	0.05844504	-7.5162344	-57.85813	0.3552521	0.34953478	0.0069888267	22.008923	4.3985424	29.457914	-3.4297457	1.796629	0.6284603	4.868832	0.91655034	22.662857	118000	452000.0	22150.893844366074
114	11.865326	0.0056818184	1.2038102e-05	0.15435535	7.926506	7.927203	0.055505518	-7.612527	-58.387627	0.3497547	0.34445247	0.0068542813	21.975477	4.8019814	31.319069	-15.923527	1.9518679	0.7887184	6.0	0.9256559	22.772728	119000	456000.0	22346.559806346893
115	11.943173	0.0	1.0892561e-05	0.14766131	7.973567	7.9743066	0.053078353	-7.681571	-58.82673	0.3441123	0.33725408	0.006664697	21.59204	4.348196	30.631784	7.541624	1.8756684	0.6013298	4.9953694	0.9086749	22.576271	120000	460000.0	22541.789131879807
116	12.019889	0.0	9.855717e-06	0.14728738	8.041157	8.041853	0.05100975	-7.765595	-59.337254	0.34063372	0.33471656	0.0065519637	22.426823	4.0064716	30.863039	10.421854	1.9486722	0.6524726	4.9878125	0.9047965	22.851429	121000	464000.0	22737.267300367355
117	12.095972	0.0	8.917321e-06	0.14966083	8.088642	8.087619	0.04957387	-7.8228498	-59.87995	0.3341435	0.3292835	0.0062534083	22.45094	3.522238	31.356464	7.291609	1.9457304	0.65812385	4.706057	0.9467815	22.817142	122000	468000.0	22931.016085147858
118	12.172201	0.0057471264	8.06804e-06	0.1511557	8.138376	8.138976	0.048259154	-7.885319	-60.412903	0.34805438	0.34091496	0.0066346074	22.827408	4.1167874	31.012243	6.4167852	1.8836294	0.6747107	6.229526	0.9219783	23.137932	123000	472000.0	23123.561380147934
119	12.2460785	0.0	7.299638e-06	0.15152597	8.202846	8.202623	0.04604392	-7.975541	-60.93276	0.34295684	0.33658865	0.0063465093	22.63094	4.2580194	31.279037	1.7614754	1.855986	0.5980263	5.1698	0.9269798	22.765715	124000	476000.0	23319.116201400757
120	12.318328	0.0058139535	6.604643e-06	0.14298797	8.252794	8.253058	0.044198517	-8.035282	-61.346355	0.34523705	0.3378639	0.006320626	22.755817	4.10911	31.298304	2.2540236	1.9640507	0.7587387	8.09659	0.92224306	23.313953	125000	480000.0	23513.944650411606
121	12.388587	0.0	5.9756912e-06	0.14720114	8.308561	8.308173	0.04170877	-8.115545	-61.911625	0.33945942	0.33285755	0.0062551135	22.464722	3.9516563	31.155642	11.306378	1.9667461	0.6714294	4.5921497	0.919397	23.017342	126000	484000.0	23707.517432689667
122	12.457423	0.0057142857	5.4066127e-06	0.14477158	8.355427	8.35501	0.0409671	-8.175904	-62.39732	0.3488503	0.34119228	0.006336715	21.366934	4.5616646	30.270985	2.619255	1.9472562	0.7107019	5.4660034	0.92103344	22.817142	127000	488000.0	23901.31392598152
123	12.524998	0.007194245	4.8917022e-06	0.14378347	8.411374	8.411727	0.038042117	-8.267295	-62.90007	0.34210157	0.33557406	0.006158026	22.527172	4.43124	30.449104	-1.4661762	1.937824	0.76110244	5.267884	0.9320869	22.460432	128000	492000.0	24141.990531921387
124	12.589935	0.0	4.425763e-06	0.14893597	8.471035	8.471535	0.037397098	-8.321247	-63.478577	0.3466805	0.3397861	0.006131382	22.46408	4.9729013	30.87047	-16.129587	1.9213349	0.6703161	5.5369782	0.9179907	28.640718	129000	496000.0	24343.900579452515
125	12.653157	0.0	4.004202e-06	0.14290653	8.516533	8.517073	0.035505153	-8.395113	-63.91905	0.34332258	0.33568877	0.0059300717	22.342472	5.137114	30.923628	-18.259235	1.9291517	0.58534914	4.299497	0.9189598	29.804348	130000	500000.0	24581.59801387787
