Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossCV	DeltaLossPi	DeltaLossV	DeltaLossCV	Entropy	KL	ClipFrac	StopIter	Time
84	45.0	0.0	0.24456522	14.059984	9.935226	29.482565	-9.373282	2.3420875	0.9846382	5.1496744	0.90945846	21.652174	11.11024	2.1233888	15.7443495	2.5818949	340000	2.9802322e-08	39.392765	0.4482286	-0.053493023	-1.8151569	-0.026881129	0.24683326	0.012105759	0.12525	7.0	39303.33411979675
85	37.0	0.0	0.20786516	15.642277	9.27585	29.491175	-8.674081	2.3978207	0.9494488	4.7519393	0.915455	22.292135	11.81155	1.7219799	16.136072	3.8909671	344000	1.4901161e-08	34.755272	0.46470487	-0.022603467	-2.257307	-0.008553326	0.22980195	0.01343084	0.10125	8.0	39744.13976883888
86	57.0	0.0	0.29381442	14.050411	9.822312	31.003868	-9.636346	2.5169384	1.0667545	4.9071503	0.9129889	20.530928	12.734257	1.69779	17.408499	2.467933	348000	0.0	41.678757	0.54684985	-0.17141213	-1.5085869	-0.02903317	0.19941208	0.013796448	0.13625	19.0	40180.99156022072
87	41.0	0.0	0.22527473	14.914857	9.774492	31.30615	-9.531479	2.4347916	0.9876273	5.141413	0.6664996	21.879122	11.783297	1.8026946	15.752551	-1.01447	352000	-7.450581e-09	38.0102	0.44975388	-0.11873712	-1.897749	-0.018753722	0.22947317	0.018554963	0.15924999	6.0	40613.55110621452
88	28.0	0.0	0.16091955	15.561252	8.876843	32.801445	-7.086559	2.2704637	0.91264033	5.025194	0.6676831	22.91954	12.294989	2.6989877	17.839159	-2.4944608	356000	7.450581e-09	31.801746	0.3877835	-0.048476834	-2.088251	-0.02600962	0.25674522	0.015784476	0.13275	6.0	41064.63683462143
89	31.0	0.0	0.18902439	12.868088	9.760391	30.044733	-11.484971	2.4160192	0.9559919	4.4649053	0.6676841	24.195122	12.278568	1.9384753	16.65288	0.10693337	360000	1.4901161e-08	35.59134	0.42621762	-0.06322268	-3.4901981	-0.01190792	0.29185086	0.014804784	0.17625	10.0	41531.90862441063
90	38.0	0.0	0.22619048	11.28358	10.222572	28.974205	-10.953992	2.483466	1.0271056	6.155873	0.90894437	23.785715	11.231705	2.553747	16.402695	-0.40272337	364000	7.264316e-08	41.130974	0.49442196	-0.13482688	-1.8848038	-0.029818386	0.33212826	0.016380545	0.123	17.0	42010.329226493835
91	30.0	0.0	0.17964073	12.9367	9.549011	29.115168	-10.922624	2.2379475	0.92127407	4.452546	0.90938634	23.862276	10.351686	2.7314649	16.049908	0.872676	368000	2.9802322e-08	32.083145	0.40038365	-0.10909435	-0.88096046	-0.030249804	0.28987768	0.016381022	0.1565	6.0	42472.283361673355
92	37.0	0.0	0.20670392	15.110627	9.311976	29.433283	-8.5292015	2.3049915	0.9685884	4.500518	0.90980774	22.234636	11.095774	2.2178085	16.970829	1.0443764	372000	0.0	32.816525	0.40976173	-0.078302175	-1.6952677	-0.024198368	0.25912458	0.013902076	0.14475	7.0	42907.02093362808
93	43.0	0.0	0.23756906	15.138915	9.375979	30.378365	-7.371772	2.4724903	1.0375088	5.6838903	0.6676195	21.939226	11.795215	2.5918486	17.432808	0.82570297	376000	1.8626451e-09	34.48757	0.47114295	-0.063482255	-1.9019814	-0.012278408	0.22834305	0.0146913845	0.12449999	7.0	43348.86759996414
94	68.0	0.0	0.34170854	14.895825	10.057352	30.687582	-8.157308	2.5974572	1.1244316	6.8985324	0.6665938	20.025126	12.461612	2.5265636	17.885246	0.5433949	380000	-2.9802322e-08	44.93103	0.60301924	-0.018952727	-2.1506824	-0.039564073	0.20635292	0.012688357	0.11825	11.0	43780.80513381958
95	76.0	0.0	0.3601896	13.82385	10.175696	31.195507	-8.039339	2.611754	1.1638355	5.3918095	0.667069	18.895735	12.403412	2.4649413	18.294527	-1.5645232	384000	5.9604645e-08	48.06366	0.669194	-0.18752839	-1.9272213	-0.037023306	0.19135304	0.014400568	0.1265	14.0	44206.71836256981
96	59.0	0.0	0.3041237	14.838407	10.213915	31.719835	-8.989092	2.546074	1.0198869	5.420902	0.9105128	20.572165	11.466713	2.4062352	16.673151	-3.6441073	388000	0.0	42.680283	0.5425538	-0.15445623	-1.8883877	-0.022914648	0.2172293	0.018665161	0.1455	5.0	44643.705491542816
97	42.0	0.0	0.22702703	15.838969	9.695527	30.567934	-5.32202	2.401642	0.982343	5.194369	0.927256	21.616217	12.371969	2.456399	17.670599	-2.2360864	392000	-8.195639e-08	38.17871	0.45393807	-0.17988545	-1.1491146	-0.018325895	0.23238856	0.015758669	0.149	5.0	45084.34830856323
98	29.0	0.0	0.16860466	15.208459	8.828245	30.818396	-7.869727	2.2792609	0.94842243	5.0549736	0.87184054	23.040697	12.622474	2.4405665	17.504692	-2.31594	396000	2.9802322e-08	29.43385	0.3885133	-0.08333116	-0.8686609	-0.009389952	0.2577079	0.015533954	0.1455	5.0	45523.17707157135
99	35.0	0.0	0.21084337	12.399374	9.479662	28.790342	-8.090784	2.394751	0.9450442	5.2629104	0.6675903	23.939758	11.886697	2.818762	17.033957	-1.3681072	400000	7.450581e-09	34.947586	0.4037332	-0.04870601	-1.9846554	-0.008407101	0.29119498	0.0135830175	0.1325	5.0	45983.58684372902
100	39.0	0.0	0.23636363	10.397347	9.458991	27.083305	-11.500423	2.5191836	0.9762678	5.7258906	1.156911	24.10909	10.818514	2.7152853	16.482557	0.1270815	404000	8.754432e-08	34.79708	0.46169317	-0.044681568	-2.188489	-0.027307749	0.32340485	0.012376906	0.098749995	6.0	46771.617038965225
101	36.0	0.0	0.2264151	8.894501	9.488415	29.490564	-11.2876425	2.5525997	1.0900193	6.6384563	0.91347396	24.886793	9.966869	2.986107	15.52163	-0.14778374	408000	2.2351742e-08	37.29598	0.5077654	-0.028024316	-2.0110378	-0.028457314	0.34269264	0.012345112	0.120749995	14.0	51752.408460617065
102	49.0	0.0	0.2987805	7.309832	9.769135	29.142132	-10.348109	2.6778085	0.97985363	5.699989	1.1920166	24.237804	9.29164	2.4906247	13.273549	0.70900184	412000	4.4703484e-08	40.025375	0.49364287	-0.13630381	-2.5134335	-0.032090217	0.3811133	0.012159765	0.22099999	18.0	52043.09429001808
103	37.0	0.0	0.22839506	9.457713	9.672496	28.57583	-10.766929	2.5133386	0.95064443	5.0576634	0.9283016	24.518518	8.736725	3.0757902	13.328608	-1.5318912	416000	4.8428774e-08	33.62486	0.40146726	-0.10269125	-1.4926443	-0.023451596	0.32410944	0.014198152	0.1645	6.0	52330.44443821907
104	35.0	0.0	0.21212122	11.193197	9.953455	28.813026	-10.536618	2.4285686	1.044134	6.6593504	0.9225121	24.066668	9.639946	2.7626836	15.094669	0.7834671	420000	4.284084e-08	37.147648	0.4900136	-0.096986204	-1.4822121	-0.010631159	0.2865187	0.012313831	0.13875	5.0	52601.37377643585
105	24.0	0.0	0.14545454	14.855892	9.453527	30.05705	-9.499115	2.210429	0.91234124	4.6237364	0.6668026	24.036364	10.415035	1.952155	14.837947	2.5616307	424000	-5.9604645e-08	35.916237	0.3849265	-0.08416207	-4.7616224	-0.034265652	0.24722075	0.012145633	0.120749995	5.0	52862.435435295105
106	39.0	0.0	0.21910113	14.850977	10.32521	31.618254	-11.763415	2.3671732	1.0957506	6.6566415	0.9090435	22.213484	12.274621	2.140818	17.232544	4.19641	428000	-3.7252903e-09	41.04653	0.51581705	-0.061257806	-1.3045425	-0.028703526	0.22997916	0.012647202	0.10525	5.0	53116.57435774803
107	30.0	0.0	0.1724138	15.272029	9.389808	31.994345	-8.708219	2.2702363	0.9053291	4.727106	0.6669969	22.873564	11.968624	2.333652	17.058268	0.37271106	432000	-3.7252903e-08	32.722664	0.39389062	-0.052366443	-0.9458933	-0.021418735	0.20120575	0.013548266	0.10725	7.0	53368.698177576065
108	54.0	0.0	0.2827225	14.151812	9.936498	30.501553	-10.656511	2.4057662	1.0365926	6.5196943	0.9097726	20.863874	12.569319	2.165907	17.049244	2.7218025	436000	5.5879354e-08	41.14216	0.5485088	-0.058636878	-2.0126896	-0.030543894	0.19425052	0.013617307	0.11525001	12.0	53614.744546175
109	67.0	0.0	0.33004925	14.937628	10.420702	31.363142	-7.431506	2.5668337	1.0526079	5.3804283	0.9087167	19.522167	12.06066	2.076194	17.248411	-0.459205	440000	-7.4505806e-08	46.96921	0.58226687	-0.08746916	-1.5690956	-0.069355786	0.17197949	0.014688899	0.114	12.0	53855.74716615677
110	100.0	0.0	0.4587156	11.930125	10.223627	30.5546	-5.8979297	2.7848108	1.1537462	5.713311	0.6668485	18.252293	12.082018	2.366316	17.569183	-1.6810098	444000	-3.7252903e-08	53.028286	0.73670864	-0.21692857	-5.076969	-0.05977741	0.16672406	0.014255227	0.107999995	19.0	54099.81054162979
111	61.0	0.0	0.30653265	15.561171	10.680895	31.373533	-10.585709	2.5234835	0.9721102	4.696999	0.66643304	19.874372	10.935814	2.4345825	16.463491	-3.7926667	448000	-5.9604645e-08	48.93519	0.47066134	-0.1820439	-6.272852	-0.044860423	0.17995872	0.015599834	0.12225	5.0	54339.920734643936
112	51.0	0.0	0.27272728	15.524552	9.741132	32.19522	-6.2916336	2.4610832	1.0034778	5.2626944	0.90855664	21.28877	12.770382	2.726164	19.082136	-5.6518764	452000	7.4505806e-08	36.78869	0.48730877	-0.19930753	-0.9258423	-0.012104481	0.2091682	0.018100837	0.14075	5.0	54589.21551132202
113	45.0	0.0	0.24324325	14.875603	10.387509	28.611692	-10.07946	2.3456955	1.0242014	6.240859	0.89647603	21.551352	12.44657	3.0069654	18.20825	-5.182257	456000	3.7252903e-08	35.796013	0.45239112	-0.12006993	-1.4394932	-0.018293872	0.2463745	0.018972678	0.164	5.0	54837.38471031189
114	28.0	0.0	0.16666667	14.520122	9.393193	29.094627	-9.325657	2.2629755	0.94936216	4.9241114	0.6665525	23.666666	12.192349	3.4353368	18.41398	-5.5936847	460000	2.9802322e-08	35.933765	0.42412072	-0.039724946	-3.0057335	-0.033675462	0.27105373	0.01513912	0.1505	6.0	55098.393078804016
115	26.0	0.0	0.15853658	13.285493	9.097598	29.076223	-9.254422	2.3781068	0.9303515	5.966515	0.9270229	24.280487	11.6408415	2.33462	17.03228	-3.863039	464000	-1.4901161e-08	30.257881	0.3839426	-0.011269942	-0.95742035	-0.013523191	0.29960963	0.014088627	0.0995	9.0	55362.72809743881
116	43.0	0.0	0.25443786	10.06815	10.290173	29.532612	-11.158802	2.5298429	1.0495976	5.89251	0.91124433	23.579882	11.293817	2.3091538	16.400835	1.4591353	468000	5.9604645e-08	44.212563	0.49630928	-0.14092223	-5.3175144	-0.044376835	0.3218182	0.012699877	0.1645	18.0	55634.63243556023
117	27.0	0.0	0.16463415	12.50584	9.085586	28.801647	-10.694289	2.327023	0.8943954	5.0545607	0.90930855	24.341463	9.811388	2.7822158	15.56973	0.18172368	472000	-1.09896064e-07	31.270515	0.35936978	-0.10057482	-2.119008	-0.02339746	0.2848401	0.01411294	0.14	6.0	55900.83139681816
118	29.0	0.0	0.16959064	15.096246	9.032873	30.91705	-8.2136965	2.317346	1.0067676	6.992264	0.9137924	23.222221	11.067117	2.025951	16.697136	-0.025090609	476000	2.9802322e-08	31.55082	0.43283743	-0.13715401	-2.159092	-0.019557387	0.2566483	0.016048055	0.13525	7.0	56157.13599348068
119	39.0	0.0	0.20967741	16.208809	9.729208	30.280182	-6.6159773	2.194187	0.98181623	4.3937893	0.66739476	21.494623	12.23719	2.1059442	16.583525	-0.74270177	480000	-8.940697e-08	34.031677	0.42420566	-0.07654166	-1.9654007	-0.046666816	0.22269827	0.012370932	0.11225	7.0	56399.50495553017
120	61.0	0.0	0.3112245	15.258314	10.007178	33.00986	-9.688938	2.5145528	1.0688488	6.0688376	0.66768587	20.367348	12.738494	2.6118917	19.16887	-2.756615	484000	2.30968e-07	37.53443	0.53617555	-0.013621528	-2.2689114	-0.061714977	0.20927286	0.01378505	0.1145	14.0	56640.55405950546
121	70.0	0.0	0.34146342	14.997961	9.903446	30.982353	-4.9943175	2.5571012	1.0591838	5.403179	0.66621697	19.409756	12.138414	3.2282715	18.921852	-5.753492	488000	1.4901161e-08	40.44764	0.5335757	-0.15274665	-1.564928	-0.02409783	0.18191412	0.012264877	0.1045	24.0	56879.15890312195
122	45.0	0.0	0.2393617	16.963028	9.461531	30.312422	-4.829651	2.4401538	1.0321549	5.956691	0.66684955	21.25	12.537942	3.0168982	20.11607	-6.798073	492000	2.9802322e-08	33.95774	0.44872692	-0.17622712	-1.7788029	-0.024409115	0.18625095	0.013879542	0.117	7.0	57116.064940452576
123	47.0	0.0	0.26256984	15.104416	9.850561	31.262367	-7.4747677	2.4757366	1.0235293	6.466208	0.6678657	22.167597	12.940386	3.386667	19.834805	-3.595929	496000	-5.7742e-08	34.06048	0.4217728	-0.11485994	-2.754509	-0.008988142	0.21252114	0.013060603	0.116500005	5.0	57362.07937049866
124	26.0	0.0	0.15116279	15.538943	8.619	28.022274	-5.8681335	2.2454588	1.0047455	5.094528	0.6670335	23.14535	12.231556	3.3541315	19.928303	-5.264649	500000	1.4901161e-08	27.518524	0.41169542	-0.09497012	-3.0425892	-0.040484056	0.23268402	0.013622525	0.1315	6.0	57612.64635515213
