Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
114	0.011363637	1.2016896e-05	0.056927413	16.315474	16.31703	-16.24786	-57.293045	0.63780284	0.62869745	22.062553	3.4450312	28.51614	-0.42945778	1.8282547	0.6313875	4.347197	0.667795	22.72159	25000	456000.0	25690.11106657982
115	0.027777778	1.0871865e-05	0.059377577	16.314983	16.314718	-16.247404	-57.827408	0.6417764	0.63315815	21.811794	4.2992053	29.572136	-1.4117048	1.8754303	0.6818827	4.1764574	0.6677909	22.327778	25000	460000.0	25915.068097114563
116	0.011235955	9.835936e-06	0.05918846	16.303165	16.302837	-16.237066	-58.331867	0.66413677	0.656546	22.258087	3.529436	28.51927	1.7825214	1.7871544	0.60481507	4.114808	0.9039273	22.488764	25000	464000.0	26131.02666926384
117	0.0	8.8987135e-06	0.058301024	16.30397	16.305801	-16.238167	-58.82817	0.67105407	0.6638378	22.038408	3.1939611	28.423756	11.04686	1.7908732	0.62900513	4.098078	0.9225836	22.59322	25000	468000.0	26362.039224863052
118	0.0056818184	8.050795e-06	0.05783895	16.301952	16.29941	-16.230364	-59.329243	0.6503953	0.6433631	22.35916	3.0043929	27.611675	8.751444	1.8807896	0.6223917	4.1867943	0.9087194	22.568182	25000	472000.0	26586.26255774498
119	0.02247191	7.283673e-06	0.05855623	16.300133	16.30322	-16.234875	-59.844193	0.67605454	0.666233	22.03128	4.4750257	29.14123	-6.6561365	1.9177798	0.6798989	4.904019	0.90903085	22.455055	25000	476000.0	26803.72087407112
120	0.0056497175	6.5896447e-06	0.057392485	16.29625	16.29587	-16.22955	-60.33687	0.694501	0.6867036	22.064608	3.7703412	30.35198	-0.8910746	1.7974846	0.6254913	4.326817	0.66772467	22.604519	25000	480000.0	27021.59086871147
121	0.0056497175	5.961747e-06	0.056012437	16.322184	16.321106	-16.252867	-60.82667	0.6587225	0.65073645	21.822182	3.3464172	28.18013	-2.7261012	1.854017	0.7182696	6.0827856	0.9086136	22.711864	25000	484000.0	27241.653059244156
122	0.0056818184	5.393679e-06	0.05622025	16.318104	16.318605	-16.250902	-61.335514	0.65790504	0.65233713	22.801064	3.1427233	28.633041	4.559295	1.8249418	0.5946991	4.356278	0.667666	22.84659	25000	488000.0	27462.545744419098
123	0.0	4.87974e-06	0.05743042	16.33512	16.334959	-16.26672	-61.856598	0.6494454	0.64184916	22.599648	3.0551484	29.511662	14.0977745	1.7730216	0.54509777	3.5317178	0.909826	22.61143	25000	492000.0	27677.746147871017
124	0.005586592	4.414772e-06	0.057949547	16.346403	16.345797	-16.280428	-62.369415	0.6556391	0.64785475	22.009527	3.6965911	29.682358	0.24855909	1.8493977	0.6031797	4.017269	0.9095353	22.519552	25000	496000.0	27892.492490053177
125	0.0	3.9941083e-06	0.055899452	16.342033	16.34163	-16.275644	-62.850456	0.64229274	0.6361655	22.574308	3.1580985	30.038906	10.149322	1.8174733	0.5909768	3.9218814	0.66604537	22.885057	25000	500000.0	28109.957938671112
