Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossCV	DeltaLossPi	DeltaLossV	DeltaLossCV	Entropy	KL	ClipFrac	StopIter	Time
84	40.0	0.0	0.2366864	10.735377	9.152431	29.517162	-10.630983	2.5422497	1.0129915	6.141288	0.667654	23.609467	11.124608	2.371011	15.709221	-0.23517437	340000	1.4901161e-07	34.59176	0.5147749	-0.051838398	-2.3408918	-0.026122615	0.3541593	0.013309076	0.1795	9.0	39918.70548224449
85	39.0	0.0	0.2392638	9.3973055	9.701265	29.630684	-11.987763	2.6381168	0.99998695	4.9023447	0.92277414	24.496933	10.0283375	2.14091	14.373642	-0.44631895	344000	2.9802322e-08	36.316345	0.49378854	-0.092676595	-1.898098	-0.020043895	0.40890062	0.014298568	0.18200001	14.0	40431.056839466095
86	42.0	0.0	0.251497	10.637295	9.8302555	27.614796	-11.419414	2.7187855	1.0493792	5.01993	0.66715825	23.66467	9.288481	2.6374393	14.372121	-0.47667104	348000	7.4505806e-08	36.942673	0.45265675	-0.063125335	-1.3817873	-0.008545771	0.35584742	0.01781763	0.1675	5.0	40932.77411198616
87	46.0	0.0	0.25842696	11.901772	9.460648	29.364664	-8.174903	2.4653406	0.96661913	4.4913526	0.66772056	22.39326	10.242471	2.54118	14.430397	2.6093316	352000	-2.9802322e-08	35.060432	0.45734137	-0.068829425	-1.1175814	-0.020982578	0.31238997	0.013836613	0.154	6.0	41402.349878787994
88	44.0	0.0	0.24043716	13.978669	9.073573	28.652582	-7.7416377	2.3223898	1.0012101	6.2524314	0.9110004	21.765028	10.487808	2.5132694	15.04422	2.6199603	356000	0.0	32.877594	0.41774955	-0.055444166	-2.1693573	-0.034025744	0.2787975	0.013095994	0.1345	7.0	41852.12110328674
89	45.0	0.0	0.31034482	13.217246	10.56904	30.897552	-10.130872	2.4086185	1.0411841	5.7683764	0.90995073	19.648275	11.498081	1.837035	15.921209	2.2673092	360000	-5.9604645e-08	72.88702	0.42821616	-0.019670546	-27.260962	-0.044324003	0.25808457	0.012278542	0.10625	12.0	42369.4055993557
90	84.0	0.0	0.3888889	12.883748	10.2291975	30.147627	-7.5969343	2.4978812	1.1355383	5.9586554	0.6664615	18.467592	10.030976	2.8200195	14.260992	0.46142465	364000	-1.4901161e-08	51.17829	0.63622427	-0.12728998	-5.9524727	-0.049302608	0.22181831	0.014476741	0.1295	18.0	42790.463998794556
91	46.0	0.0	0.24210526	14.835276	9.54406	30.049097	-8.016087	2.2320647	1.0565543	5.247307	0.91320765	20.957895	11.004609	2.490419	15.781606	-0.20231548	368000	2.9802322e-08	40.369164	0.5991718	-0.05301535	-3.85009	-0.072668925	0.2332525	0.015157757	0.12975	6.0	43213.111669540405
92	57.0	0.0	0.2923077	14.244038	9.825825	30.20932	-6.747888	2.433226	1.0547029	5.5571465	0.6671633	20.36923	11.872068	1.9167688	16.188602	-0.2806812	372000	-2.9802322e-08	42.880257	0.52273065	-0.11325723	-5.0836983	-0.07680321	0.25137365	0.015383027	0.14875	6.0	43651.297538518906
93	46.0	0.0	0.25555557	12.441804	9.198931	30.541382	-8.730747	2.4471498	1.064856	6.0899396	0.9091181	22.211111	11.521229	2.6910112	16.81918	-2.515787	376000	1.4901161e-08	35.610428	0.5280974	-0.053057507	-1.4874449	-0.030983657	0.272076	0.01669123	0.1425	5.0	44108.061069488525
94	40.0	0.0	0.24242425	12.08537	10.029983	29.582499	-10.150022	2.3819084	0.979083	4.8062954	0.6676863	23.0	10.983525	2.6377294	16.66832	-1.3328466	380000	-6.146729e-08	39.92781	0.38749218	-0.00834096	-1.0753746	-0.009801507	0.2937795	0.013512634	0.14774999	10.0	44593.81642103195
95	42.0	0.0	0.25	10.551203	9.952547	28.784515	-10.205865	2.568201	0.99033976	6.588564	0.90874213	23.64881	10.173497	2.8737738	16.648804	-1.2111639	384000	2.9802322e-08	34.696896	0.44131318	-0.07171585	-2.1368523	-0.020120502	0.3371327	0.01708267	0.192	11.0	45091.67054247856
96	43.0	0.0	0.2654321	8.365801	9.075766	26.09602	-10.65099	2.7550187	0.9542882	5.506505	0.92468596	24.518518	9.717477	3.3308766	16.182213	2.2089264	388000	1.4901161e-08	36.777725	0.42816013	-0.028460309	-2.8572197	-0.029821634	0.36792052	0.013138687	0.137	15.0	45621.30519866943
97	44.0	0.0	0.275	7.5299087	10.020419	27.04421	-11.449997	2.8053927	0.99354166	5.871683	0.90979093	24.70625	9.196322	2.6924975	14.680073	3.1437883	392000	-5.9604645e-08	36.97958	0.5125464	-0.1242111	-1.0404358	-0.015226707	0.3851441	0.015182096	0.24225	16.0	46163.65954208374
98	39.0	0.0	0.23493975	10.418102	10.169075	28.718786	-10.504586	2.5879207	1.0802824	6.5195045	0.91571784	23.939758	9.274809	2.944052	15.332358	1.8989452	396000	1.1920929e-07	35.439995	0.49726486	-0.06817482	-2.005291	-0.025599837	0.33644962	0.014993323	0.1575	5.0	46674.16963648796
99	45.0	0.0	0.2647059	9.586526	9.872326	27.095459	-10.907562	2.625822	1.0203274	6.6272936	0.91111565	23.305882	9.778342	3.237134	15.64954	1.639953	400000	1.1175871e-07	34.711967	0.5105572	-0.059021115	-0.6074734	-0.019206539	0.29598278	0.012503263	0.1305	5.0	47172.68245100975
100	43.0	0.0	0.24712643	11.054319	9.67126	28.147362	-9.9051075	2.4598613	0.96267986	4.7095103	0.8965841	22.712645	9.93693	3.1057706	16.158142	0.7311434	404000	-6.7055225e-08	35.106117	0.44247136	-0.106010586	-1.0901432	-0.025964037	0.2684545	0.014400911	0.137	5.0	47644.19844341278
101	36.0	0.0	0.20689656	13.5617285	9.092615	29.719748	-9.676779	2.4164822	0.98750526	5.1767893	0.91335046	22.873564	10.413166	2.3189008	15.401816	2.9009757	408000	1.4901161e-08	33.76718	0.42958903	-0.09407208	-3.0010796	-0.022751972	0.24909818	0.014322612	0.156	6.0	48098.50920391083
102	56.0	0.0	0.29319373	13.222043	9.810333	30.54767	-8.688064	2.4775803	1.0864285	5.802142	0.6677074	20.86911	11.445449	2.1662521	16.769657	2.419107	412000	5.9604645e-08	41.64173	0.53931844	-0.024773031	-2.5400639	-0.0417466	0.2182565	0.015089786	0.117249995	8.0	48537.44561767578
103	60.0	0.0	0.30456853	13.709346	9.734565	31.072824	-8.305508	2.4568949	1.084589	6.016936	0.6675697	20.15736	11.30816	1.9062505	15.769678	-0.093997546	416000	3.7252903e-08	38.939915	0.5328469	-0.011353731	-2.6243877	-0.02612637	0.18941621	0.012443551	0.09075	12.0	48962.170063734055
104	77.0	0.0	0.3649289	13.103962	10.085087	30.96419	-7.4886336	2.5368798	1.133306	5.0617585	0.6676624	18.876778	11.311628	2.271588	16.40073	-2.2854524	420000	4.8428774e-08	41.853725	0.608874	-0.11737893	-0.69151306	-0.021313697	0.1979793	0.013823156	0.1055	18.0	49380.35664963722
105	58.0	0.0	0.2914573	14.803544	10.270357	30.909288	-8.621555	2.397706	1.0685802	5.409545	0.9087512	20.045227	11.703379	2.370162	17.307653	-2.5042248	424000	-7.450581e-09	42.978558	0.5082775	-0.089472026	-1.6085377	-0.01664254	0.20202103	0.016557815	0.12925	7.0	49796.356805324554
106	58.0	0.0	0.2974359	12.647491	9.961527	29.835684	-9.6017885	2.340863	1.0590919	5.1100035	0.71320534	20.302565	12.299385	2.5935202	17.274223	-4.649198	428000	0.0	42.61111	0.48244408	-0.052522644	-2.3855896	-0.019659162	0.22144717	0.015392747	0.11575	7.0	50228.31609797478
107	62.0	0.0	0.3315508	11.916	9.72685	30.565279	-7.9781294	2.5841956	0.9869302	5.0089803	0.911861	21.256685	10.698912	2.5032904	16.05095	-3.709532	432000	1.4901161e-08	39.009567	0.4691256	-0.045951933	-0.96988297	-0.0328995	0.25140762	0.0130104665	0.118499994	7.0	50672.492829322815
108	46.0	0.0	0.26136363	11.715246	9.878619	28.911743	-9.136098	2.5497894	1.1198123	6.9119296	0.9087474	22.5625	10.668334	2.4777412	16.521938	-3.740984	436000	-2.9802322e-08	36.414894	0.47980213	-0.0423308	-2.0576086	-0.03884715	0.2701668	0.013518694	0.13325	9.0	51135.79829978943
109	36.0	0.0	0.21301775	10.66756	9.49895	28.973494	-11.0521345	2.408361	0.95081896	4.5011625	0.6675329	23.455622	10.593569	3.0122247	17.333918	-1.99566	440000	1.4901161e-08	30.85699	0.41351864	-0.06902322	-1.7227354	-0.042440757	0.27411172	0.0136023965	0.175	17.0	51621.48107671738
110	39.0	0.0	0.23636363	9.668621	10.061018	26.91961	-11.492375	2.575532	0.95632905	4.714527	0.66757274	24.18788	9.790719	3.2312977	17.156801	1.4245079	444000	2.9802322e-08	31.0882	0.3605048	-0.035874367	-0.63033104	-0.025900424	0.32717788	0.014607602	0.17324999	10.0	52142.36454153061
111	55.0	0.0	0.32544377	7.267847	10.281425	27.330164	-11.628349	2.7906141	0.9817333	4.8007402	0.6664805	23.585798	9.295705	3.4510467	16.504192	0.45669386	448000	2.9802322e-08	41.349	0.45762682	-0.13137653	-3.423914	-0.036310747	0.36725074	0.012658062	0.20300001	14.0	52662.266280412674
112	45.0	0.0	0.2662722	9.893825	10.698033	31.486994	-11.452152	2.5726101	1.0008801	6.0123577	0.9451138	23.597633	8.908617	3.2189827	15.955698	0.63390166	452000	1.8626451e-08	37.40139	0.41722405	-0.10149433	-2.280796	-0.032390088	0.32488692	0.017143924	0.18625	6.0	53170.11556553841
113	42.0	0.0	0.23863636	11.958551	9.755607	31.053833	-9.889209	2.3536336	0.96655786	4.5422707	0.6677058	22.65341	10.224558	3.6649837	17.225828	0.9189691	456000	4.4703484e-08	34.361473	0.3549043	-0.09052472	-1.562685	-0.026133895	0.27352452	0.014821038	0.1365	5.0	53649.51290988922
114	44.0	0.0	0.25	11.964692	9.302486	29.94191	-9.888808	2.4241288	1.0006835	4.5998836	0.66704196	22.65909	10.344877	3.039193	17.301144	0.9727809	460000	-1.4901161e-08	35.0181	0.3972059	-0.07477754	-2.3120804	-0.03699264	0.24959278	0.014700701	0.12900001	6.0	54114.14404511452
115	39.0	0.0	0.21910113	13.531734	9.10053	30.379042	-9.588035	2.3389146	1.0179617	5.2058196	0.9100559	22.33146	11.059602	2.6403317	16.639765	-1.2117356	464000	2.9802322e-08	33.113224	0.43708274	-0.048932776	-1.690753	-0.016891062	0.20722747	0.013566786	0.104499996	7.0	54557.02550125122
116	49.0	0.0	0.25789472	14.401468	9.6378	31.188744	-8.276846	2.3235705	1.0289575	4.863615	0.6671354	20.936842	11.165691	2.3782072	16.652775	0.42462656	468000	-1.8626451e-08	38.52648	0.40424418	-0.061984695	-3.3075771	-0.022756547	0.19889915	0.013538294	0.102	9.0	54984.32343196869
117	76.0	0.0	0.36893204	13.166422	10.404541	33.161797	-10.025121	2.455063	1.0582966	5.0648546	0.6671368	19.334951	11.674649	2.4102345	17.862755	-0.6107999	472000	0.0	44.97164	0.4995336	-0.019964248	-1.3268566	-0.026154399	0.17662205	0.012227548	0.0965	12.0	55404.74829483032
118	75.0	0.0	0.35714287	13.986045	10.689771	30.313213	-9.083163	2.5072567	1.0710803	5.193261	0.6666243	18.980953	10.988148	2.8160217	17.769806	-1.1544425	476000	5.401671e-08	45.11035	0.5608034	-0.057289295	-3.7092667	-0.043078884	0.17473292	0.012831517	0.09775	11.0	55819.16186714172
119	110.0	0.0	0.47008547	10.41962	11.0063095	31.516224	-11.477269	2.7093468	1.1964792	5.5847063	0.6666201	17.021368	11.811158	3.0347097	18.736574	-0.80926514	480000	-2.9802322e-08	57.05696	0.7689456	-0.10718832	-6.7172794	-0.09841046	0.17321143	0.013678147	0.094	18.0	56230.948219537735
120	75.0	0.0	0.35545024	13.434859	10.15474	31.406507	-8.402099	2.496846	1.1023989	5.6963153	0.667702	18.85308	10.297244	3.1047504	17.515327	-0.48820025	484000	-1.4901161e-08	43.431953	0.5407249	-0.115603745	-3.3215694	-0.04832025	0.17624143	0.012661913	0.11325	6.0	56608.60338354111
121	64.0	0.0	0.3137255	14.860117	10.066748	31.456188	-5.862896	2.3936286	1.0961589	6.2982807	0.56096196	19.57353	11.602215	2.9324436	18.367716	-0.32838964	488000	4.4703484e-08	37.574432	0.48172164	-0.13964862	-1.6199417	-0.0298855	0.21339071	0.017435905	0.13275	5.0	56848.68092703819
122	53.0	0.0	0.27748692	14.659723	9.928808	29.753342	-7.152821	2.4456027	1.0754914	5.8195868	0.6675805	20.858639	12.357871	3.1494722	19.136457	0.6274317	492000	1.3038516e-08	36.746178	0.43859345	-0.12617567	-2.4898376	-0.03161557	0.21011081	0.017016562	0.1445	6.0	57090.53661394119
123	53.0	0.0	0.28648648	13.340239	9.534507	31.303381	-10.712692	2.4296134	1.0536175	5.9938107	0.66764706	21.497297	12.027711	3.2823586	19.0629	-2.953601	496000	0.0	34.533897	0.39781368	-0.10651764	-2.3211098	-0.025863215	0.2483494	0.015297135	0.14	5.0	57343.89996814728
124	32.0	0.0	0.1904762	13.399783	9.2506895	28.540619	-9.774961	2.439845	1.0306059	5.4587083	0.6675924	23.571428	11.265543	2.8953912	18.832445	-2.0250845	500000	5.9604645e-08	30.905956	0.36787212	-0.11430888	-2.481577	-0.034514293	0.24803226	0.012765609	0.15825	7.0	57614.032375097275
