Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	Entropy	KL	ClipFrac	Time
89	4.7836885	0.0	10.0	0.0	0.060606062	15.622875	8.946878	29.166079	-13.1959	1.9290819	0.62569964	4.091366	0.9302352	24.09697	13.1818495	4.101895	23.976873	-5.223566	360000	-2.6323268e-09	13.382496	0.10251814	-0.011568612	0.13105477	0.0031242038	0.0	50117.27440905571
90	4.820659	0.0	7.0	0.0	0.042168673	17.3235	8.1506605	29.375	-10.832294	1.8316789	0.69266677	4.64253	0.6666944	24.072289	12.969236	3.887505	21.740156	-4.918789	364000	8.619329e-09	8.6097555	0.08587629	-0.006829685	0.12694928	0.0055991984	0.0	50662.5787525177
91	4.8579717	0.0	11.0	0.0	0.065868266	16.668447	8.625641	29.230555	-7.7322927	2.0818028	0.7633201	4.782309	0.9272683	23.838324	13.073009	4.6065097	23.981277	-6.6442924	368000	-5.618384e-09	8.703862	0.11756888	-0.025655275	0.12455773	0.008015102	0.0	51219.84348273277
92	4.895453	0.0	11.0	0.0	0.06626506	15.418063	8.750701	30.92231	-9.004471	2.0029738	0.7850642	4.9230485	0.91464216	24.060242	12.916729	4.2536306	24.828026	-8.881741	372000	-1.384181e-09	10.431452	0.0975624	-0.0061569293	0.118463986	0.006024114	0.0	51777.01499724388
93	4.933023	0.0	11.0	0.0	0.064705886	16.904016	8.650149	29.154385	-11.688808	1.9649942	0.7097655	3.9397924	0.6663647	23.47647	12.957371	4.5722785	23.424137	-6.19035	376000	1.8833957e-09	7.7939386	0.07804452	-0.010728348	0.11361021	0.008664535	0.0	52333.007528066635
94	4.9706345	0.0	13.0	0.0	0.077380955	16.33972	8.730985	29.85781	-10.864813	1.9399287	0.7911459	4.7571387	0.90971524	23.77381	13.621408	4.3856864	23.670082	-6.4407525	380000	-2.4648878e-09	13.701223	0.1391491	-0.02679965	0.12811376	0.0076433704	0.0	52894.21428179741
95	5.0082064	0.0	9.0	0.0	0.053892214	17.558258	7.851406	28.166712	-11.646304	1.894975	0.71825194	4.2445045	0.5609424	23.904192	13.25221	3.5192788	22.55787	-6.3952823	384000	-2.655586e-09	10.748584	0.119711	-0.013137035	0.12208693	0.004703942	0.0	53448.96685171127
96	5.045892	0.0	11.0	0.0	0.06508876	17.091902	8.365979	28.06223	-11.735409	1.969198	0.7635987	4.332853	0.6676558	23.526627	13.154234	4.119179	23.88445	-5.769058	388000	5.923316e-09	10.096122	0.10440196	-0.009207398	0.10932982	0.004637206	0.0	53998.722724199295
97	5.0837755	0.0	14.0	0.0	0.081871346	15.572894	9.096282	27.781776	-11.134358	2.015381	0.8202206	4.388405	0.9096619	23.339182	13.177512	4.1967864	23.387907	-6.0931783	392000	4.0489063e-08	10.182084	0.11570567	-0.012349737	0.10332147	0.007938812	0.0	54537.015057086945
98	5.121636	0.0	9.0	0.0	0.054545455	15.683055	8.832697	29.231232	-9.129888	1.9051795	0.64054996	4.2967834	0.66723025	24.224243	12.740232	4.2494116	23.638191	-6.2724223	396000	7.734104e-09	9.200911	0.07333291	-0.0055416357	0.11064705	0.004997743	0.0	55099.26603722572
99	5.159433	0.0	11.0	0.0	0.065476194	16.74111	8.697178	29.736006	-10.3465605	1.8795713	0.760521	6.753453	0.9130593	23.77381	13.123705	4.266351	23.460806	-4.8390217	400000	-1.4901161e-09	8.622793	0.097002394	-0.025866117	0.11091287	0.00796999	0.0	55638.63623929024
100	5.1969347	0.0	7.0	0.0	0.042682927	16.452816	8.161739	30.165136	-10.201092	1.751917	0.6015665	4.594374	0.6676261	24.280487	13.265515	4.114794	23.562126	-9.392307	404000	1.1889231e-08	7.6803384	0.068391584	-0.017703861	0.11564651	0.0072060185	0.0	56185.06858205795
101	5.234508	0.0	9.0	0.0	0.054545455	17.167536	8.235978	29.48049	-13.507519	1.9217755	0.7314813	5.042196	0.6676796	24.163637	12.965464	4.5224824	23.780005	-8.166671	408000	-1.2380095e-08	8.826041	0.08666775	-0.021881143	0.11541866	0.007048508	0.0	56746.22683930397
102	5.2721186	0.0	9.0	0.0	0.05421687	17.07891	8.269888	28.69027	-11.119786	1.904187	0.7038321	4.2213726	0.6667237	24.072289	13.359042	4.2613587	23.596277	-7.006543	412000	1.2266413e-08	8.087968	0.0880073	-0.021530997	0.11473142	0.0023626513	0.0	57300.813521146774
103	5.3098383	0.0	8.0	0.0	0.04819277	17.64077	8.450237	30.26914	-10.66569	1.9388916	0.7410425	4.8152723	0.6672564	23.963856	13.541447	4.357679	23.040596	-5.880795	416000	2.3220428e-09	8.000694	0.093782336	-0.0032150554	0.10260004	0.003642407	0.0	57854.8517434597
104	5.3474255	0.0	2.0	0.0	0.012121212	17.80297	6.8768725	30.080198	-5.2651916	1.8164119	0.71087164	4.247159	0.6665135	24.127274	13.45617	3.9706008	23.409424	-5.7739286	420000	-8.593148e-09	6.268328	0.061630405	-0.010948792	0.096904635	0.008238723	0.0	58386.48721528053
105	5.3848863	0.0	4.0	0.0	0.024390243	16.664188	7.9876504	28.483194	-8.429101	1.8093686	0.6617476	5.1715546	0.6676142	24.365854	13.417211	3.7962635	22.93194	-4.5034246	424000	5.7312644e-09	8.941929	0.062454384	-0.0108868545	0.09778481	0.006281919	0.0	58927.3188765049
106	5.42231	0.0	9.0	0.0	0.055900622	15.8748	8.49325	28.54776	-13.286925	1.8439623	0.61866945	4.520739	0.915433	24.73913	13.3	3.7012668	23.53506	-6.362289	428000	1.09620295e-08	10.387061	0.105272435	-0.023914581	0.09638982	0.008730318	0.0	59482.6428527832
107	5.4596353	0.0	3.0	0.0	0.018518519	17.501953	7.7471642	27.984201	-11.957808	1.8077682	0.6103417	4.070153	0.9090455	24.623457	12.780661	3.8792732	22.483187	-10.950677	432000	-9.138952e-09	8.339788	0.08396534	-0.010348402	0.095257945	0.007704582	0.0	60045.341133117676
108	5.4972825	0.0	9.0	0.0	0.05421687	16.639048	8.5619545	28.972311	-9.461366	2.0118923	0.6995562	4.0035114	0.6668658	24.060242	13.2917185	4.1328373	23.11218	-6.053269	436000	-1.3522156e-08	8.301351	0.08505271	-0.017363863	0.08679538	0.009370361	0.0	60593.92919206619
109	5.535069	0.0	11.0	0.0	0.06666667	15.435961	8.932117	28.79499	-11.98032	1.9319545	0.8093978	5.6887617	0.6674352	24.121212	12.85395	4.4173284	24.790218	-8.521647	440000	5.2901186e-09	12.047095	0.1109119	-0.017819872	0.09042668	0.008089089	0.0	61155.83725094795
110	5.573226	0.0	14.0	0.0	0.08139535	16.985077	9.06366	29.484924	-12.217093	2.0526736	0.8333754	4.912512	0.6799312	23.215117	13.047879	4.470811	24.630484	-8.973807	444000	1.8055979e-09	8.511749	0.108451515	-0.032737978	0.08815783	0.0051359665	0.0	61704.686869859695
111	5.611482	0.0	7.0	0.0	0.04191617	17.325516	7.7765346	29.16615	-9.667895	1.9306147	0.7324178	6.1726165	0.9103311	23.874252	13.611489	4.200885	27.506725	-7.5874605	448000	-9.324904e-09	7.250314	0.0886486	-0.011134901	0.08770129	0.0040739877	0.0	62249.58426403999
112	5.649938	0.0	10.0	0.0	0.059880238	16.99447	8.440519	31.648481	-13.510922	1.9827229	0.7978095	5.2078857	0.9084772	23.838324	13.533576	4.1754446	24.75244	-4.6666727	452000	-2.7477962e-09	8.375992	0.09182705	-0.013732585	0.08542346	0.0073110703	0.0	62807.421498298645
