Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
91	18.0	0.0	0.101123594	18.296156	8.267192	28.94092	-8.399206	2.2313719	1.0248529	6.557884	0.92346245	22.292135	13.778098	4.3780556	20.899752	-1.2858205	368000	-2.7939677e-09	17.467102	-0.0074030254	-0.6056156	0.39342338	0.005901308	0.0435	79.0	23730.477169275284
92	34.0	0.0	0.17894737	17.882378	9.422983	28.694258	-6.407363	2.2850592	1.0034583	5.140715	0.9248528	21.026316	13.681125	4.3740244	20.666857	-0.8473278	372000	-7.450581e-09	18.24055	-0.004924407	-1.2079415	0.35076386	0.005457036	0.05725	79.0	23966.260756254196
93	28.0	0.0	0.1521739	18.441324	8.955968	28.770025	-5.767414	2.223203	0.94282895	6.01161	0.9249536	21.570652	13.723088	4.8716116	21.090155	-2.0851586	376000	9.313226e-09	16.603338	-0.0056212973	-0.986022	0.33727187	0.0015541201	0.052500002	79.0	24199.481336593628
94	31.0	0.0	0.16666667	18.136675	9.284895	28.531525	-9.096941	2.1900496	1.054409	5.546683	0.92911905	21.408602	14.110457	4.772473	21.087984	-0.19931376	380000	3.7252903e-09	20.30194	-0.0062658237	-1.20893	0.3361826	0.0032808976	0.046499997	79.0	24435.08480668068
95	28.0	0.0	0.15053764	18.512539	8.7660055	29.939539	-6.2129207	2.2112215	0.9670079	4.9277663	0.9230941	21.45699	13.42374	4.695857	20.849937	-2.2740293	384000	-7.450581e-09	18.86993	-0.0068158517	-1.8130941	0.32537508	0.0022045579	0.03825	79.0	24670.157923460007
96	34.0	0.0	0.18181819	17.498678	9.01824	29.025043	-10.62675	2.2903485	1.0043967	5.1737127	0.67876476	21.229946	13.889387	4.5339594	21.298819	-0.24090846	388000	1.6298145e-09	18.628666	-0.0052351886	-0.76451397	0.3183418	0.002374262	0.03325	79.0	24906.607051849365
97	28.0	0.0	0.1521739	18.53133	8.670717	30.10905	-7.949584	2.2453177	1.0041196	6.812688	0.9217102	21.51087	13.4271555	4.4265623	20.849194	-0.7287912	392000	1.3038516e-08	23.226097	-0.0066086324	-1.3726091	0.32252336	0.004091789	0.041	79.0	25142.711765527725
98	25.0	0.0	0.13736264	18.635942	8.61401	28.422153	-5.9641504	2.199824	0.9409838	4.846169	0.89660203	21.84066	14.072339	4.206303	21.051754	-1.3756948	396000	6.0535967e-09	17.611425	-0.0038373189	-0.89220905	0.29988402	7.967284e-05	0.039499998	79.0	25377.476850509644
99	37.0	0.0	0.19786096	17.240984	9.852443	31.30982	-8.168399	2.3971188	1.0177286	5.65315	0.9382887	21.31016	13.752776	4.4938793	21.35118	-2.0187578	400000	1.8626451e-09	21.92508	-0.004630549	-1.3254175	0.3138188	0.002765555	0.02025	79.0	25612.97003674507
100	25.0	0.0	0.13812155	18.935848	8.335126	29.103624	-5.5324483	2.2858267	0.99473494	6.5840626	0.9303475	22.022099	13.874029	4.5940104	21.051582	-0.9674272	404000	-5.5879354e-09	19.20766	-0.006993375	-0.5012646	0.32567582	0.00437409	0.06025	79.0	25849.585834264755
101	23.0	0.0	0.12707183	18.595234	8.084467	30.483696	-8.427589	2.2877333	1.0431749	5.6382804	0.7591299	21.878452	13.957918	4.349036	21.095354	0.3512423	408000	6.9849193e-09	19.024353	-0.0046737706	-0.7943258	0.30681926	0.0024587775	0.028	79.0	26085.7721991539
102	25.0	0.0	0.18382353	18.203728	8.890897	29.741293	-5.7875834	2.3141587	1.0325243	4.9924426	0.9112299	21.294117	12.692036	4.3178525	21.577007	-16.41291	412000	-2.9802322e-08	41.935616	-0.0068156645	-18.96915	0.31764722	0.0014556602	0.034	79.0	26367.096227884293
103	29.0	0.0	0.15591398	19.231724	8.867449	29.899553	-7.6158876	2.153144	0.95938444	5.547001	0.91374767	21.370968	13.160274	5.502617	20.976543	-0.25591838	416000	5.2154064e-08	25.646788	-0.0042832103	-7.630991	0.2707299	0.0042769085	0.031999998	79.0	26599.633538246155
104	35.0	0.0	0.18518518	17.61089	9.597879	29.372028	-8.137358	2.2524016	0.9796479	4.8574767	0.9301999	21.047619	13.780059	5.224673	21.53593	-2.345263	420000	1.8626451e-09	17.92528	-0.0052934103	-0.8352785	0.29277736	0.0071981433	0.05025	79.0	26833.960648059845
105	28.0	0.0	0.15135135	18.575813	8.545805	28.845776	-6.307498	2.2360928	0.95440435	5.0337296	0.9302437	21.545946	13.669822	4.6922297	20.74261	-1.2396222	424000	7.450581e-09	22.39824	-0.004358016	-1.379715	0.274126	0.0010928349	0.0305	79.0	27068.864842176437
106	34.0	0.0	0.17894737	18.4642	8.976969	29.688747	-7.568772	2.230343	0.97746086	4.9649625	0.9110594	21.036842	13.895648	4.114806	20.51903	-1.9928983	428000	3.7252903e-09	18.096062	-0.0045437776	-1.2208171	0.24908252	0.0021911021	0.03525	79.0	27302.399041175842
107	36.0	0.0	0.19251336	18.14902	9.343364	29.077322	-5.7949557	2.3004544	1.0148854	5.7941194	0.8991417	21.26738	13.772532	4.901714	21.028053	-1.5588458	432000	-1.3038516e-08	18.81739	-0.005063625	-0.7541714	0.25645262	0.0026768674	0.041	79.0	27535.04923892021
108	41.0	0.0	0.21578947	17.646093	9.469547	29.639212	-5.594064	2.2392163	1.0467619	5.114127	0.90932214	20.842106	13.575729	5.0422173	21.040354	-2.4296856	436000	9.313226e-09	23.57892	-0.0062863026	-1.2130518	0.23909211	0.005153023	0.04175	79.0	27770.440554142
109	38.0	0.0	0.19791667	17.594404	9.267059	30.791708	-6.0352473	2.2519417	1.0932223	5.103821	0.66773146	20.729166	13.584428	4.7944455	21.121376	-1.193026	440000	7.450581e-09	19.891619	-0.003728263	-0.5473366	0.24041773	0.0007965931	0.01775	79.0	28002.675135612488
110	29.0	0.0	0.15675676	18.578495	8.556968	28.762232	-6.39756	2.250275	0.9372306	5.0027204	0.93068117	21.52973	13.428851	4.437671	20.858364	-4.241527	444000	1.8626451e-08	19.332357	-0.0058330894	-0.9904995	0.26218534	0.0050121234	0.0325	79.0	28236.468933343887
111	26.0	0.0	0.14054054	18.960485	8.654106	29.166874	-9.350333	2.1705985	0.9297647	4.853928	0.9214307	21.524324	13.883389	4.599121	21.289804	-1.6007584	448000	4.656613e-09	18.423126	-0.0055154357	-0.7096205	0.26143727	0.0073894635	0.05025	79.0	28468.58909726143
112	28.0	0.0	0.15300547	18.947132	9.03331	30.788568	-12.006824	2.2015927	0.9992391	5.483077	0.9108469	21.748634	14.097808	4.6116486	21.135717	-0.68093604	452000	-3.7252903e-09	18.050507	-0.0036811568	-1.7117071	0.26357543	0.0024275423	0.01925	79.0	28699.14973306656
113	26.0	0.0	0.1420765	18.74661	8.579321	29.405035	-6.0860634	2.209472	0.90803367	4.961891	0.9150256	21.721312	13.817561	4.7835608	20.94673	-4.5929446	456000	-9.313226e-10	17.347775	-0.004928398	-2.585669	0.2621276	0.004046863	0.038999997	79.0	28932.45505285263
114	37.0	0.0	0.19786096	17.883081	9.219434	30.878445	-4.2692723	2.1912282	0.9652086	5.9096446	0.9038804	21.203209	14.412484	4.887928	22.281328	-1.1185354	460000	0.0	18.75641	-0.00721013	-2.2562256	0.2569495	0.0052335407	0.034	79.0	29166.982616901398
115	25.0	0.0	0.13661203	19.075205	8.924012	31.18013	-9.384671	2.0900018	0.9118618	4.80642	0.9222254	21.74317	13.777614	4.670663	21.060404	-2.4345598	464000	-4.656613e-09	17.753284	-0.0046312576	-2.494938	0.26156068	0.0031604604	0.02875	79.0	29401.636299848557
116	28.0	0.0	0.15135135	18.369125	9.27529	29.650494	-10.14484	2.1942954	0.9495967	5.0912933	0.9098099	21.45946	14.2645645	4.9932637	20.999868	-3.8314784	468000	-1.8626451e-09	18.64422	-0.0051490497	-1.6758118	0.25537544	0.0016526747	0.043250002	79.0	29635.156999349594
117	28.0	0.0	0.15300547	18.298534	8.604905	29.336687	-5.856682	2.2577689	0.9310983	5.3146205	0.66778576	21.737705	13.610826	4.948068	21.471214	-5.880247	472000	5.5879354e-09	21.379238	-0.005175704	-1.644022	0.2818434	0.0010741696	0.03525	79.0	29869.30626630783
118	30.0	0.0	0.16304348	18.34041	8.85154	29.23851	-5.5886927	2.2677834	1.0209805	5.2713957	0.92473036	21.641304	13.81307	4.4382715	20.848553	-4.4250727	476000	9.313226e-09	17.320827	-0.00442319	-0.9513259	0.26007843	0.0014812808	0.019749999	79.0	30104.845863103867
119	31.0	0.0	0.16847827	18.03165	8.711546	30.274973	-5.37965	2.221843	0.9561331	4.791889	0.92124194	21.630434	13.479938	4.86085	21.173967	-5.083308	480000	4.656613e-09	19.500332	-0.0051602256	-0.8050151	0.26565588	0.0023449198	0.05525	79.0	30341.45168876648
120	27.0	0.0	0.14594595	19.178389	9.050802	29.890053	-6.332567	2.1374881	0.90683615	5.4454417	0.9143966	21.567568	13.969139	4.5240173	21.274525	-2.7688649	484000	3.7252903e-09	16.2197	-0.004274383	-1.6174741	0.2736108	0.0018497881	0.048	79.0	30575.172028779984
121	30.0	0.0	0.15957446	18.384892	8.803905	28.800516	-5.9212513	2.1341412	0.9487996	5.3782644	0.9248711	21.159575	14.042578	5.352114	21.843073	-4.835403	488000	1.3969839e-09	18.710417	-0.004832509	-2.027154	0.2621311	0.0030451454	0.057	79.0	30810.284405708313
122	27.0	0.0	0.14594595	18.81732	8.457016	31.203548	-6.529329	2.219738	0.9638003	4.942871	0.9214671	21.475676	14.026377	4.5591397	21.84231	-3.7061768	492000	-1.8626451e-09	18.19981	-0.0068570413	-1.1991701	0.2310633	0.0044847857	0.058250003	79.0	31044.4641225338
123	29.0	0.0	0.15675676	18.754677	8.639744	31.209692	-4.8995175	2.2125967	0.9954811	5.1383896	0.927207	21.486486	14.02748	4.515101	21.267996	-2.518257	496000	-7.450581e-09	22.995602	-0.0049731294	-1.6039801	0.24379091	0.0019460601	0.02725	79.0	31280.83221912384
124	34.0	0.0	0.18181819	18.153528	9.533887	29.937647	-5.0955215	2.4394126	0.98891926	5.478082	0.92207146	21.326202	13.744869	4.31928	22.336878	-1.458353	500000	0.0	18.7575	-0.005881015	-2.6742277	0.24852067	0.0039812406	0.06075	79.0	31516.51804447174
