Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
36	4.6225085	0.050561797	0.029461104	0.13670032	7.750301	7.75049	0.49637654	-5.9742103	-18.107224	1.6669358	1.6092124	0.041176967	0.551629	22.17737	5.701574	32.716145	-0.8838945	2.1266215	0.87704164	5.134863	0.6655114	22.348314	40998	144000.0	8912.99877858162
37	4.7203927	0.06077348	0.026660431	0.1315572	7.9349775	7.9352093	0.48907223	-6.114214	-18.601913	1.641508	1.5880445	0.040898398	0.5792106	22.175493	6.028618	32.099995	2.0499704	2.2476602	0.94573814	5.750881	0.90228146	22.17127	41998	148000.0	9157.15843296051
38	4.818093	0.039325844	0.02412553	0.124406695	8.115701	8.114889	0.48545143	-6.2516127	-19.08797	1.5975722	1.5469797	0.0407996	0.6081713	22.4762	5.533217	30.560335	2.0335474	2.0876296	0.823219	5.1132894	0.9077942	22.460674	42998	152000.0	9398.735745191574
39	4.9159307	0.049723756	0.02183089	0.12448669	8.287325	8.286697	0.4795505	-6.400274	-19.600254	1.5847001	1.5367844	0.041271616	0.6385797	21.784588	5.822417	29.685368	1.0505612	2.1651418	0.86772054	4.874265	0.90804374	22.325968	43998	156000.0	9643.562063694
40	5.0137367	0.02259887	0.019754572	0.12195102	8.454644	8.454756	0.4746598	-6.528974	-20.10244	1.5738094	1.5278513	0.040676143	0.67050856	22.706375	4.7615457	30.283285	0.16706844	1.9982018	0.7709281	4.9607067	0.6649867	22.514124	45000	160000.0	9882.277309179306
41	5.111339	0.05978261	0.017875722	0.11908264	8.633427	8.632977	0.46802485	-6.687127	-20.6028	1.5404279	1.4968591	0.040483985	0.70403403	21.397522	5.881451	31.53681	1.0193188	2.0653636	0.8765248	5.089303	0.66352904	21.706522	45998	164000.0	10112.535741567612
42	5.2087336	0.027777778	0.016176544	0.10964906	8.793634	8.792925	0.46090308	-6.824257	-21.07527	1.5269231	1.4860452	0.040475152	0.7392357	22.080915	5.183803	31.397623	2.2875738	2.0264885	0.8393963	5.1281304	0.67097384	22.133333	46998	168000.0	10343.280280351639
43	5.3058906	0.02247191	0.014638151	0.113136075	8.960607	8.961254	0.4509895	-6.9979415	-21.600687	1.511985	1.4766456	0.04077436	0.7761974	22.476238	5.157345	31.319153	2.108282	2.0240273	0.767673	5.024449	0.90847147	22.589888	47998	172000.0	10585.857516765594
44	5.4027066	0.0	0.013245191	0.111730196	9.127738	9.127419	0.44305104	-7.1518893	-22.105856	1.4819736	1.4477139	0.039823808	0.8150073	22.51794	4.1890225	30.48926	12.090694	1.9495518	0.6867374	5.726433	0.66320086	22.548023	48998	176000.0	10833.629914522171
45	5.4998136	0.016949153	0.011985327	0.108281	9.272904	9.271519	0.43648785	-7.280878	-22.601597	1.4893925	1.4565942	0.039963715	0.85575765	21.458633	4.928279	31.472134	1.3182459	2.0197825	0.749267	4.68308	0.6649954	22.531073	49999	180000.0	11086.578055143356
