Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
114	0.010989011	1.2034307e-05	0.0803454	16.191986	16.190393	-16.114244	-57.5509	0.7481213	0.7490359	21.77594	4.129398	29.495872	-1.4587421	1.8929219	0.6272723	4.7256484	0.9191564	22.005495	25000	456000.0	23724.279648303986
115	0.005586592	1.0887633e-05	0.07758579	16.189629	16.190794	-16.114431	-58.02813	0.7757736	0.7760301	22.155046	3.6473937	29.345531	-0.15495124	1.8115855	0.56037486	4.2514305	0.9133072	22.357542	25000	460000.0	23932.628279924393
116	0.0	9.85024e-06	0.07895839	16.209335	16.207428	-16.133263	-58.552467	0.73437864	0.7343989	21.98955	3.57693	29.854446	11.780143	1.8216516	0.55067015	3.6708744	0.7528925	22.251396	25000	464000.0	24139.716494321823
117	0.011049724	8.911686e-06	0.07635999	16.197292	16.19578	-16.121206	-59.030712	0.7391975	0.73917603	21.380072	3.8374114	30.128693	2.3089454	1.892468	0.6141875	4.11793	0.9098414	22.116022	25000	468000.0	24346.0429418087
118	0.0	8.062737e-06	0.07132157	16.195084	16.19486	-16.118267	-59.47993	0.7195852	0.71916604	22.137234	3.3485951	29.175022	8.445755	1.7946172	0.5881859	4.339791	0.9270754	22.24581	25000	472000.0	24554.261581897736
119	0.011049724	7.2945545e-06	0.071990296	16.201883	16.20096	-16.124279	-59.995594	0.7247845	0.7245824	21.874283	3.7311256	29.87672	10.46714	1.8280151	0.59897155	4.7112722	0.91764575	22.320442	25000	476000.0	24762.688760995865
120	0.011111111	6.5995205e-06	0.07168459	16.21684	16.216284	-16.140036	-60.499798	0.7119313	0.70996505	21.95815	3.88161	28.969625	4.373644	1.80101	0.6032084	5.2237573	0.90923494	22.194445	25000	480000.0	24971.297410964966
121	0.011173184	5.970696e-06	0.07116924	16.23111	16.233984	-16.157488	-61.001408	0.69672036	0.6937229	21.968771	4.0823627	29.25752	0.9437004	1.8369148	0.60382456	4.5900526	0.9205957	22.17877	25000	484000.0	25179.226726293564
122	0.016574586	5.401782e-06	0.07203601	16.20422	16.20502	-16.128714	-61.519756	0.7061282	0.70199805	21.725557	4.4398704	29.91427	-4.96198	1.876331	0.6419063	4.4622307	0.9122821	22.265194	25000	488000.0	25384.374356508255
123	0.0	4.8870747e-06	0.07433078	16.207726	16.205465	-16.130754	-62.055668	0.69441783	0.6899263	21.585552	4.03801	29.750639	8.903922	1.8807174	0.62644094	4.1324205	0.9086878	22.398876	25000	492000.0	25594.130714416504
124	0.0	4.421421e-06	0.07241635	16.193777	16.190893	-16.11613	-62.540203	0.69596165	0.6917819	22.143736	3.395464	28.855082	13.910354	1.8456123	0.50454	3.3693173	0.9117213	22.23889	25000	496000.0	25800.36843442917
125	0.016574586	4.0001464e-06	0.069017135	16.182665	16.180529	-16.107342	-63.005775	0.6953528	0.6882485	21.886694	3.7240932	29.021868	7.1947765	1.8175561	0.5919047	4.3028874	0.66714585	21.977901	25000	500000.0	26005.718537330627
