Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time
79	4.4245944	0.0	41.0	0.0	0.21925133	17.341646	8.965103	30.855518	-6.261729	2.2287881	0.9531132	5.1483436	0.6676951	21.2246	13.518072	5.0252004	23.362598	-7.8770843	320000	-7.450581e-09	17.256153	0.21314546	-0.009215489	-6.7218084	-0.045824997	0.28294563	0.008229691	0.043750003	79.0	12213.61553144455
80	4.4670215	0.0	36.0	0.0	0.19354838	17.354752	9.007382	30.652584	-2.6281338	2.1549025	0.8790527	4.3614855	0.6648134	21.462366	13.34697	5.4062605	22.852707	-8.481437	324000	-1.1175871e-08	17.864841	0.15803434	-0.00841229	-6.9928217	-0.05140435	0.26581657	0.0056130076	0.043250002	79.0	12366.991488695145
81	4.5093555	0.0	29.0	0.0	0.15846995	18.714823	8.158647	29.590288	-6.257142	2.0820177	0.9966017	6.894582	0.90904444	21.562841	14.103693	4.6205993	23.388224	-5.8143153	328000	-3.7252903e-09	14.690893	0.22800118	-0.008120631	-5.3242598	-0.06345628	0.24434859	0.009532347	0.039499998	79.0	12518.882474899292
82	4.55168	0.0	28.0	0.0	0.15384616	18.852415	8.156944	30.586226	-3.9741964	2.1195529	0.902433	4.901751	0.90888953	21.879122	13.509899	5.577728	23.937477	-9.440433	332000	0.0	18.391293	0.23473951	-0.008145979	-10.554777	-0.09947115	0.26510224	0.003840603	0.0855	79.0	12673.759338378906
83	4.593854	0.0	27.0	0.0	0.14754099	18.371952	8.149813	28.998648	-2.6574292	2.0370467	0.9111203	4.8681045	0.667137	21.63388	14.021462	4.9960833	25.670229	-6.4770365	336000	9.313226e-10	15.767398	0.161798	-0.0073812837	-6.023349	-0.05256723	0.24151273	0.006092979	0.038999997	79.0	12828.740656614304
84	4.63601	0.0	22.0	0.0	0.125	19.490267	7.8622413	29.763378	-8.743781	2.0983684	0.9820825	6.154803	0.67491436	22.431818	13.947543	4.5571566	24.58808	-9.1512165	340000	5.5879354e-09	15.786776	0.19398817	-0.0064679873	-6.3352804	-0.059404254	0.2408551	0.0042697284	0.036250003	79.0	12984.504403591156
85	4.678118	0.0	26.0	0.0	0.14285715	18.775377	7.8676715	29.530542	-4.142084	2.0771132	0.9551221	5.0739927	0.66767526	21.697802	14.460743	4.6120954	28.568836	-7.4337277	344000	1.1175871e-08	13.850388	0.15348357	-0.008356575	-6.3001146	-0.031740796	0.23579499	0.0067561725	0.0855	79.0	13138.026135206223
86	4.7206936	0.0	41.0	0.0	0.2228261	17.38455	9.509302	29.911545	-4.9452343	2.3560102	1.0821251	5.7417226	0.66621715	21.51087	13.392125	5.243307	22.831718	-7.3988156	348000	1.8626451e-09	18.937004	0.28747898	-0.009610289	-7.8503494	-0.1074242	0.26455778	0.0070636394	0.044	79.0	13294.509883642197
87	4.7633934	0.0	33.0	0.0	0.17837837	18.137234	8.690628	30.327362	-2.9504366	2.1900306	0.95873886	5.237126	0.9123804	21.502703	13.444632	5.3264546	23.873455	-9.702886	352000	7.450581e-09	17.608381	0.19455303	-0.008661702	-7.086973	-0.06882779	0.25077707	0.008320905	0.047250003	79.0	13451.924753904343
88	4.8058486	0.0	22.0	0.0	0.12021858	18.944418	7.615021	30.260761	-4.1151876	1.9913747	0.8637488	4.661883	0.8903502	21.628416	14.033304	4.847975	24.238663	-5.4762077	356000	0.0	15.497935	0.16572532	-0.009339997	-7.452058	-0.05349891	0.25241798	0.0045781126	0.03575	79.0	13607.72800564766
89	4.8483706	0.0	27.0	0.0	0.14917128	19.124744	8.169886	29.415995	-4.1237645	2.1442537	0.9432784	5.0056744	0.6727668	21.81768	13.652404	5.0197473	23.713629	-7.395409	360000	-1.1175871e-08	18.364311	0.22015902	-0.007695649	-7.9563923	-0.049866136	0.2571458	0.0039011412	0.03925	79.0	13762.700038194656
90	4.8910246	0.0	34.0	0.0	0.18478261	18.3313	8.78166	29.041224	-3.205215	2.1806922	1.0116673	5.5204105	0.6668974	21.608696	14.25117	4.784199	26.652617	-7.4702973	364000	-7.450581e-09	16.403366	0.21593133	-0.0071329726	-7.9706364	-0.06419413	0.22966486	0.0058981245	0.03275	79.0	13918.272713661194
91	4.93356	0.0	26.0	0.0	0.14444445	19.196522	8.031128	29.234514	-2.2742324	2.0480509	0.898588	5.294804	0.6693704	22.01111	14.193049	5.064749	25.335289	-6.7134905	368000	1.8626451e-09	20.41132	0.20148009	-0.008450426	-10.638854	-0.08264039	0.23556331	0.0069190664	0.096	79.0	14074.26460814476
92	4.975973	0.0	28.0	0.0	0.15555556	18.71413	8.422102	29.84728	-4.800388	2.0367072	0.9504583	5.3490252	0.89818686	21.944445	13.995026	4.8212657	26.432377	-7.4566493	372000	5.5879354e-09	14.702316	0.17114799	-0.009330704	-5.9063206	-0.0508136	0.22735457	0.006975528	0.1095	79.0	14232.35655283928
93	5.0182543	0.0	35.0	0.0	0.18716578	17.880468	8.946661	30.879349	-6.3777018	2.0213542	0.9483564	5.070245	0.66995686	21.128342	13.502231	4.9588556	25.778017	-5.154892	376000	1.3038516e-08	18.385618	0.21714291	-0.0093471715	-8.765293	-0.075978085	0.24740241	0.009416609	0.0375	79.0	14388.391989946365
94	5.0607915	0.0	36.0	0.0	0.19565217	17.665268	8.844333	29.707232	-2.0591578	2.2203887	0.9289508	4.6017923	0.6539002	21.331522	13.343236	5.4066744	27.617163	-8.892108	380000	0.0	16.78242	0.20823239	-0.007861	-7.2620363	-0.08162277	0.24885449	0.006956792	0.094749995	79.0	14543.469235897064
95	5.103277	0.0	24.0	0.0	0.13333334	18.481361	7.897278	28.778128	-3.4727328	2.0658495	0.837464	4.8662257	0.6677815	22.01111	13.849308	4.7192125	24.061022	-5.1665635	384000	1.8626451e-09	13.724533	0.19296876	-0.007487937	-6.5862083	-0.082171515	0.22933672	0.00227998	0.032250002	79.0	14702.826747894287
96	5.145873	0.0	35.0	0.0	0.18716578	18.466127	9.029651	32.68556	-3.3291535	2.1466699	0.94074506	4.9090447	0.91122186	21.128342	13.631842	5.268995	23.660952	-7.499576	388000	-3.7252903e-09	16.8017	0.19051167	-0.0077834586	-7.035865	-0.056283765	0.22531335	0.009267524	0.04575	79.0	14858.722704172134
97	5.188582	0.0	33.0	0.0	0.18232045	17.534725	8.586457	29.504957	-4.620021	2.1515183	0.98359275	5.386478	0.6667287	21.801105	13.826786	5.032539	24.697544	-6.8476334	392000	0.0	17.163769	0.20369315	-0.0075686066	-7.913006	-0.080712914	0.2214829	0.005326474	0.0355	79.0	15013.725619792938
98	5.23125	0.0	29.0	0.0	0.160221	18.385855	8.159295	30.52998	-1.8027811	2.0722773	0.9413265	4.961777	0.66654277	21.740332	13.44589	4.705403	26.37285	-8.0606165	396000	9.778887e-09	17.072859	0.2252883	-0.008566258	-8.916983	-0.0936888	0.21093176	0.0071201837	0.038000003	79.0	15167.29920721054
99	5.273776	0.0	20.0	0.0	0.11235955	20.214012	7.125455	30.309809	-3.6293824	2.0133615	0.874926	5.0044947	0.6802114	22.258427	14.113577	4.443794	25.80868	-5.641709	400000	3.7252903e-09	16.182878	0.1927776	-0.0062860018	-7.889066	-0.06277339	0.19326183	0.0062847286	0.07325	79.0	15322.177863836288
100	5.3163447	0.0	33.0	0.0	0.17934783	18.399488	8.986171	30.624744	-5.327553	2.100846	0.9459622	5.652103	0.66415656	21.516304	14.452457	5.0006065	25.570993	-6.2509775	404000	-7.450581e-09	15.38069	0.15392661	-0.008364266	-7.987833	-0.06523379	0.20161915	0.0073817368	0.03825	79.0	15479.37041592598
101	5.358901	0.0	29.0	0.0	0.15934066	18.413517	8.229017	28.074492	-3.1950607	2.0709949	0.89122766	4.8599753	0.91189736	21.73077	14.235585	5.1317925	25.02449	-6.2648244	408000	3.7252903e-09	16.87659	0.18610276	-0.0071570165	-7.6487274	-0.06727344	0.20702985	0.0013866893	0.030000001	79.0	15636.878212928772
102	5.40138	0.0	26.0	0.0	0.1436464	18.84395	8.197734	30.7217	-5.4516315	2.0330439	0.85370916	5.0706987	0.66764045	21.79558	13.755104	4.7880573	25.002302	-10.0371065	412000	-3.7252903e-09	16.200672	0.20000851	-0.008064073	-7.3108616	-0.080200434	0.21461926	0.0051430548	0.0375	79.0	15791.836753606796
103	5.443908	0.0	33.0	0.0	0.18032786	18.02876	8.698612	29.861946	-2.7615402	2.0928543	0.8713997	4.1012506	0.67034006	21.5847	13.729496	5.076492	24.658873	-7.1998787	416000	-4.656613e-10	15.922024	0.14474103	-0.0096511	-8.484957	-0.054098073	0.2187517	0.008949462	0.09275	79.0	15946.323862552643
104	5.4862914	0.0	22.0	0.0	0.12087912	19.129307	7.5674877	28.143278	-1.5139414	1.9904561	0.9053434	5.3918104	0.6677117	21.747253	14.218925	4.5983996	27.534916	-5.877255	420000	1.8626451e-09	18.92918	0.19672683	-0.008395433	-10.133724	-0.07576325	0.21182767	0.0053145234	0.038000003	79.0	16100.168072938919
105	5.5285406	0.0	23.0	0.0	0.12777779	18.831104	7.8690014	29.166819	-3.709454	1.9855692	0.8440687	4.592567	0.6669615	21.88889	13.985134	4.6900945	24.022268	-13.226873	424000	5.5879354e-09	16.655481	0.19782378	-0.007755011	-8.570417	-0.09480995	0.22489373	0.0034295921	0.0365	79.0	16256.404294729233
106	5.57096	0.0	33.0	0.0	0.17837837	18.523445	8.716972	28.69202	-3.380601	2.1355233	0.97201186	5.1641717	0.6676141	21.394594	13.769416	5.3058343	23.483915	-8.376535	428000	3.7252903e-09	14.804797	0.18323621	-0.008032792	-7.35124	-0.06184076	0.2200697	0.0030775853	0.0405	79.0	16411.920887231827
107	5.613504	0.0	33.0	0.0	0.17934783	17.781546	8.7605715	29.284922	-4.788436	2.1177454	0.9361789	5.190491	0.64768386	21.440218	13.6634035	5.221343	26.414684	-8.437138	432000	2.7939677e-09	15.150197	0.16540837	-0.0077029536	-7.666665	-0.06319386	0.23188227	0.004200618	0.04025	79.0	16565.38195872307
108	5.656072	0.0	23.0	0.0	0.12849163	19.145266	8.207777	33.57991	-6.566343	2.069186	0.9571697	5.4715843	0.6662205	22.17877	13.880364	5.0148754	24.155565	-9.766525	436000	7.450581e-09	12.792154	0.15708582	-0.009314308	-6.660876	-0.06215269	0.22586966	0.004368866	0.0345	79.0	16723.943841934204
109	5.6989274	0.0	34.0	0.0	0.18579236	18.218962	8.45971	29.615545	-1.3308805	2.2058947	0.94850665	5.133209	0.90872294	21.57377	14.300201	5.2869635	26.792454	-6.575759	440000	-5.122274e-09	18.708775	0.2367208	-0.00689748	-10.196638	-0.08778387	0.22111942	0.0026534926	0.028	79.0	16882.93023777008
110	5.7417483	0.0	30.0	0.0	0.16304348	17.969711	8.729502	29.970572	-4.222054	2.0504873	0.97912693	5.000796	0.90868413	21.440218	13.361691	4.83628	24.04049	-6.6128917	444000	-3.7252903e-09	15.966614	0.17095147	-0.0076233847	-7.7640076	-0.06719511	0.22523631	0.0063699	0.03325	79.0	17039.407954454422
111	5.784392	0.0	21.0	0.0	0.11731844	19.154608	7.8992386	29.713636	-2.9652417	1.9718884	0.9746627	5.692007	0.9125183	22.17877	13.841328	5.048177	26.807335	-9.351295	448000	-9.313226e-09	13.679937	0.16877212	-0.008007867	-7.6751547	-0.06638895	0.21346363	0.008414827	0.03175	79.0	17197.293249368668
112	5.8272705	0.0	36.0	0.0	0.19251336	18.261877	8.483359	30.821905	-1.7078328	2.174397	0.98091924	4.76541	0.91076946	21.117647	14.1974	5.066689	26.60194	-9.088612	452000	1.8626451e-09	16.930706	0.19646525	-0.006616515	-9.406217	-0.07496463	0.20631799	0.0068655554	0.022750001	79.0	17349.22318339348
113	5.870214	0.0	22.0	0.0	0.12087912	19.204432	7.8706336	29.419119	-4.1843657	2.09575	0.93872845	5.842922	0.6722637	21.714285	13.888337	5.0959888	26.4765	-8.608002	456000	3.7252903e-09	16.245522	0.17635116	-0.006821704	-8.860942	-0.058584526	0.1945008	0.005890713	0.038999997	79.0	17500.10150885582
114	5.913253	0.0	30.0	0.0	0.15957446	18.441397	8.637	29.560362	-5.1813183	2.112903	0.9769381	5.5008993	0.6548151	21.175531	13.263655	5.23128	24.374884	-11.876091	460000	9.313226e-10	17.50076	0.22702265	-0.009125451	-10.08786	-0.12117624	0.2244494	0.004651753	0.04625	79.0	17651.103667020798
115	5.9563756	0.0	32.0	0.0	0.171123	18.331974	8.555688	30.047594	-6.1453505	2.1094122	0.9819925	5.1476994	0.66763824	21.240643	14.512666	4.9787707	24.526033	-7.313019	464000	-1.4901161e-08	16.78677	0.24045973	-0.007981004	-9.035825	-0.123049	0.18381369	0.0076660425	0.05575	79.0	17801.39230942726
116	5.999453	0.0	24.0	0.0	0.13043478	19.281616	7.597196	28.787186	-0.56220305	2.0448463	0.8289277	4.48279	0.66767395	21.456522	13.936816	5.066823	24.21346	-8.487148	468000	-3.7252903e-09	16.314938	0.16274078	-0.008620694	-9.594423	-0.0687944	0.19460444	0.0010958943	0.032	79.0	17951.788770914078
117	6.0428133	0.0	32.0	0.0	0.17297298	17.703543	8.187804	28.405172	-3.3169916	2.209891	1.0333288	5.1315174	0.6576874	21.324324	13.943537	4.611093	27.641167	-9.053572	472000	-1.1175871e-08	17.756432	0.25344434	-0.008761028	-9.068115	-0.0941982	0.20695859	0.010517169	0.040749997	79.0	18104.172201871872
118	6.0859456	0.0	16.0	0.0	0.08938547	19.67328	7.1267195	28.821043	-4.6783524	1.9591913	0.82511735	4.958307	0.66675496	21.988827	14.05775	4.694344	23.63546	-8.518474	476000	-1.5832484e-08	14.459995	0.17110734	-0.008481187	-7.932102	-0.0862496	0.19572952	0.0050811907	0.032750003	79.0	18255.71347427368
119	6.129374	0.0	36.0	0.0	0.19251336	17.811625	8.808714	31.101526	-4.137835	2.214825	0.93583906	6.1507483	0.9099506	21.31016	14.002273	5.1537642	24.083601	-6.311494	480000	-7.450581e-09	16.623245	0.16560249	-0.0073675644	-8.595211	-0.064170726	0.19418389	0.0024995655	0.031	79.0	18409.205127239227
120	6.172989	0.0	32.0	0.0	0.17391305	18.222181	8.807386	30.724087	-3.4661121	2.1717494	0.97413206	4.890893	0.66641873	21.483696	13.591159	5.157644	24.149567	-8.016181	484000	-7.916242e-09	15.970498	0.19232348	-0.007346534	-7.564986	-0.08035058	0.2056112	0.00446656	0.0805	79.0	18561.578368663788
121	6.2164497	0.0	23.0	0.0	0.12777779	19.490908	7.7778764	30.388016	-2.9512508	2.004666	0.88034505	5.208082	0.66761917	21.916666	14.49248	4.9888883	26.729486	-7.688759	488000	-9.313226e-09	13.195734	0.17903659	-0.008817218	-7.2768803	-0.06621152	0.1964036	0.0064131077	0.038999997	79.0	18712.969997882843
122	6.2598476	0.0	29.0	0.0	0.15343915	18.891836	8.313673	29.503315	-2.0264397	2.0409172	0.92460597	5.055057	0.66423666	20.984127	14.116781	5.0714207	26.140902	-7.420287	492000	7.450581e-09	15.662472	0.17962793	-0.0061585233	-8.627241	-0.07234665	0.19379064	0.0034601493	0.02425	79.0	18864.623425245285
123	6.3033576	0.0	28.0	0.0	0.1521739	18.70924	7.718242	29.962568	-0.4090048	2.1251545	0.928598	5.0719013	0.6635015	21.548914	13.8230095	5.3197412	24.319256	-5.644099	496000	2.7939677e-09	13.283981	0.18366796	-0.0071679507	-6.9510994	-0.07245354	0.19343716	0.0044756723	0.024999999	79.0	19015.56925868988
124	6.346862	0.0	28.0	0.0	0.1521739	19.180893	7.9693394	30.559805	-3.4395516	2.0686953	0.93908596	4.7999783	0.6665231	21.402174	14.044343	4.8923645	24.493547	-7.964287	500000	-1.3969839e-08	12.8780155	0.17544568	-0.008038087	-5.705058	-0.06052026	0.1908986	0.0069172895	0.039	79.0	19168.261761188507
