Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossCV	DeltaLossPi	DeltaLossV	DeltaLossCV	Entropy	KL	ClipFrac	StopIter	Time
84	48.0	0.0	0.26373628	13.739499	9.439156	29.529335	-7.4408307	2.4831014	0.96298105	4.8670416	0.9220901	21.824175	11.999967	2.7412267	18.042896	-1.4803908	340000	-4.4703484e-08	33.63344	0.46570465	-0.04274109	-0.740922	-0.022039726	0.29411903	0.013074698	0.131	4.0	38451.310180187225
85	38.0	0.0	0.21965317	13.059243	8.679382	27.685658	-5.1516304	2.3468766	1.0352489	6.3657265	0.92568487	23.028902	11.57971	2.9000983	17.530556	-3.827982	344000	3.7252903e-08	29.953838	0.4899122	-0.041569866	-1.3425064	-0.030666977	0.311189	0.012116721	0.15924999	6.0	38896.88206887245
86	48.0	0.0	0.27745664	9.779606	9.79463	31.280123	-11.299733	2.5446258	0.9716556	4.8274403	0.9469767	23.057804	10.687066	2.4823697	15.659577	-3.7782671	348000	-5.2154064e-08	41.48945	0.5219836	-0.04562777	-3.9847012	-0.051440924	0.3358488	0.015915094	0.17774999	8.0	39384.3437898159
87	38.0	0.0	0.2389937	8.527909	8.870206	27.585419	-10.881645	2.6214743	0.9575746	5.9157324	0.6675752	24.993711	9.499127	2.7370641	15.009705	0.97144717	352000	4.4703484e-08	34.000565	0.41680485	-0.021483094	-2.1328783	-0.0070844293	0.36756104	0.012727793	0.13525	11.0	39891.68311905861
88	43.0	0.0	0.2638037	7.091498	9.442567	24.795744	-10.606413	2.7658756	0.946076	5.124303	1.1571658	24.447853	9.007626	2.4194777	14.309718	-0.9451876	356000	3.5390258e-08	37.251682	0.5019285	-0.090058625	-2.8146572	-0.03625314	0.3827768	0.012361881	0.16624999	13.0	40406.881011009216
89	42.0	0.0	0.25609756	9.108734	9.976705	29.642456	-11.6453285	2.6472464	1.0038822	6.3575387	0.66764677	24.359756	8.347895	2.9977868	13.5277605	0.9654402	360000	2.9802322e-08	36.130287	0.46018523	-0.10801932	-2.0640402	-0.015446141	0.33122656	0.018616475	0.174	5.0	40919.51475930214
90	41.0	0.0	0.24404761	10.971789	9.798717	27.582134	-10.182073	2.5233216	1.0935452	6.506475	0.90903646	23.547619	9.595014	3.019167	15.055045	1.9164634	364000	-7.450581e-09	35.323997	0.54021215	-0.0503043	-0.8305855	-0.036467925	0.29218203	0.016242575	0.1425	5.0	41400.2796227932
91	38.0	0.0	0.22093023	12.994996	9.177347	30.433723	-10.213953	2.4188263	0.9514873	5.1090536	0.7152982	23.07558	10.283463	2.7573292	15.380651	2.3256178	368000	5.9604645e-08	34.4609	0.47309896	-0.089291275	-1.8982601	-0.033560246	0.25367016	0.017776359	0.14025	6.0	41854.04477262497
92	45.0	0.0	0.24324325	14.713419	9.443375	29.782442	-8.130595	2.4099338	0.89135325	4.2663965	0.6675117	21.551352	11.31969	2.075828	16.044626	3.5111659	372000	7.450581e-09	38.551704	0.42820925	-0.051942877	-3.3074818	-0.037764937	0.24028939	0.013024949	0.1315	6.0	42289.866946935654
93	67.0	0.0	0.33168316	14.159505	10.5425415	30.908632	-7.7235794	2.481919	1.088133	6.812725	0.9121412	19.737623	12.210731	1.852532	16.327524	4.3840156	376000	2.9802322e-08	48.31656	0.5355876	-0.028043956	-2.3665943	-0.029371917	0.20484361	0.012526507	0.1095	7.0	42713.10100889206
94	69.0	0.0	0.33173078	14.591395	9.96213	33.071537	-4.7583537	2.4660258	1.0940979	5.6811843	0.66690737	19.129808	11.922255	1.9033471	16.234753	2.730046	380000	1.3038516e-08	41.875946	0.58135307	-0.021772869	-1.8642406	-0.031534165	0.18717676	0.0125791915	0.1	11.0	43132.552035331726
95	86.0	0.0	0.38914028	12.308525	10.255179	31.340145	-10.569878	2.53614	1.2225852	5.703372	0.6675789	17.995476	11.819563	2.1400757	17.81878	0.014177043	384000	-1.8626451e-08	46.473312	0.79102445	-0.11309364	-3.3329124	-0.050422937	0.17930102	0.012001844	0.1165	23.0	43546.536662817
96	67.0	0.0	0.32843137	14.937172	9.969141	31.138737	-7.0632014	2.445642	1.07224	5.184819	0.667683	19.392157	11.180017	2.26787	16.762188	-1.5207363	388000	2.2351742e-08	44.376656	0.58826566	-0.10742319	-1.9298153	-0.031882614	0.19935942	0.013773767	0.125	5.0	43959.90660262108
97	43.0	0.0	0.2263158	16.972187	8.186093	30.793009	-2.7231	2.2989802	1.0700045	5.861121	0.6666895	21.0	12.384383	2.208558	17.416302	-1.9271989	392000	-3.3527613e-08	30.701126	0.4946421	-0.068359666	-1.4687042	-0.03360851	0.20821834	0.015665399	0.12100001	5.0	44373.97704958916
98	48.0	0.0	0.2580645	13.992352	9.333161	32.43062	-6.562521	2.3543935	0.9815761	4.2785196	0.9091779	21.5	12.969872	2.5684955	18.47005	-1.4213024	396000	-1.1175871e-08	38.811325	0.43504	-0.06586481	-3.448822	-0.019684479	0.2256515	0.015998695	0.1495	7.0	44806.24620580673
99	44.0	0.0	0.25	13.123987	9.135246	28.97347	-11.287327	2.508729	0.9324761	4.94251	0.9093174	22.65909	11.538596	2.6479325	17.589935	1.1792125	400000	-7.450581e-09	36.14975	0.42199612	-0.045923732	-2.299244	-0.022901699	0.25088513	0.013679676	0.13775	7.0	45257.131881952286
100	48.0	0.0	0.27906978	10.751429	9.87582	31.48105	-9.581228	2.5821586	0.99805576	6.0116887	0.56092966	23.081396	10.655786	2.6315434	15.92632	1.7650502	404000	1.4901161e-08	38.94584	0.4444122	-0.08347365	-2.879425	-0.027645051	0.27327234	0.01863302	0.185	11.0	45729.29285812378
101	41.0	0.0	0.24550898	9.702923	9.209042	27.43821	-11.101413	2.5763257	1.0359935	6.619008	0.91097885	23.826347	10.112484	2.8761606	15.939965	2.7277172	408000	-4.4703484e-08	29.42249	0.44447702	-0.06625961	-1.4791718	-0.02869828	0.2996323	0.017710684	0.1665	6.0	46218.81032896042
102	40.0	0.0	0.24844721	8.222374	9.410981	26.245028	-12.13761	2.6928685	1.0622518	6.547516	0.9409023	24.776398	9.531429	3.3759365	15.903666	1.6498101	412000	3.7252903e-08	35.919537	0.52465504	-0.031469986	-2.2360191	-0.034713447	0.3321382	0.01650307	0.149	6.0	46725.08640265465
103	43.0	0.0	0.27388534	6.9108653	9.944226	28.946943	-11.353232	2.8396852	1.0047008	6.470384	1.1864411	25.292994	8.726436	2.6893077	13.844758	2.4285507	416000	-5.9604645e-08	36.760944	0.4758085	-0.12567644	-0.8968191	-0.016477272	0.3652516	0.014980722	0.18475	16.0	47260.903426647186
104	29.0	0.0	0.18238993	9.467251	9.42051	27.814522	-10.943118	2.5216417	0.9228116	4.8948784	0.8964706	24.90566	8.879605	3.034893	14.049393	0.7842378	420000	6.7055225e-08	30.557316	0.35569274	-0.08291255	-1.7669649	-0.03221132	0.30788687	0.015255866	0.16225	5.0	47768.333889722824
105	35.0	0.0	0.21212122	10.903807	9.592643	26.94229	-10.416652	2.5353253	1.0262547	5.6893053	0.6676249	24.072727	9.791107	2.913865	15.428782	1.6290758	424000	-5.5879354e-09	29.37167	0.41593015	-0.13890892	-0.98808956	-0.02669479	0.28160655	0.019001355	0.1595	6.0	48252.47439622879
106	37.0	0.0	0.21264368	12.862672	9.9476795	28.533604	-10.6982765	2.3870282	0.9852983	4.619104	0.6674978	22.87931	10.560457	2.8423476	16.244642	2.1197457	428000	-1.4901161e-08	35.19991	0.37501952	-0.0704512	-0.62685204	-0.009232163	0.2323075	0.015375098	0.1155	5.0	48706.44151306152
107	31.0	0.0	0.31	12.394417	10.142867	30.635468	-7.455112	2.610939	1.0901252	6.2588897	0.9150292	21.72	10.604324	2.1388974	16.873497	-0.3669455	432000	0.0	93.826416	0.28978646	-0.074230775	-53.721443	-0.024022799	0.24084753	0.015457854	0.106	7.0	49253.735275268555
108	49.0	0.0	0.25925925	15.950461	9.528345	30.423521	-7.8656993	2.2499938	0.95239705	4.8313303	0.6674805	21.042328	8.967867	3.8258178	14.3993845	0.9076023	436000	-3.7252903e-08	58.909073	0.4292872	-0.04932959	-21.17622	-0.07999009	0.19482747	0.014969744	0.12825	8.0	49666.385836839676
109	47.0	0.0	0.24352331	16.991167	9.580881	31.260675	-7.4775887	2.2879884	0.9800053	5.178536	0.8964562	20.621761	12.667971	2.9632237	16.995235	3.1210904	440000	2.9802322e-08	40.75789	0.4474159	-0.06959867	-2.5190277	-0.0207638	0.17349891	0.015764508	0.1195	8.0	50078.40612101555
110	85.0	0.0	0.39534885	13.638236	9.761053	29.41427	-6.700447	2.6457496	1.1696311	5.8200145	0.66770023	18.493023	13.1012535	2.4268546	17.413425	3.4791832	444000	0.0	49.39003	0.7419222	-0.2102628	-6.288788	-0.14363477	0.17566584	0.016064877	0.12975	22.0	50493.26193547249
111	57.0	0.0	0.29081634	15.862076	9.285595	30.546894	-7.274711	2.3570225	1.0253587	5.334734	0.66760635	20.311224	11.434205	2.1633706	16.132685	2.2826192	448000	1.4901161e-08	37.909134	0.4954338	-0.16678402	-2.7016783	-0.06798524	0.1915198	0.020514656	0.14775	5.0	50906.10116767883
112	48.0	0.0	0.25396827	15.505221	9.425376	31.218462	-8.488086	2.3148837	1.0029179	5.0955567	0.6664129	20.94709	12.772068	2.353428	17.736279	1.3720844	452000	1.4901161e-08	36.02762	0.42819327	-0.0061258078	-1.0658398	-0.02408886	0.21414068	0.0134547865	0.1005	4.0	51328.075867176056
113	38.0	0.0	0.2122905	15.323725	9.035242	31.17556	-6.285798	2.2355728	0.9099671	4.383929	0.9085877	22.240223	12.250603	2.2888134	17.912724	0.00548641	456000	0.0	30.120419	0.37203526	-0.081758976	-0.37849045	-0.019878581	0.22286144	0.012418807	0.12725	6.0	51753.17804694176
114	43.0	0.0	0.23888889	14.288071	9.752903	29.889904	-9.879424	2.3426676	0.98036534	6.0509553	0.91091263	22.13889	12.195492	2.6368067	17.810852	1.8531088	460000	4.656613e-09	37.825146	0.3984959	-0.024744872	-1.7904282	-0.030410066	0.25690895	0.01465037	0.13275	9.0	52190.77594709396
115	38.0	0.0	0.22619048	11.80879	9.008267	28.050179	-9.289437	2.3611596	0.9303616	5.1743975	0.73695123	23.535715	11.153301	2.8269308	16.965996	0.21583128	464000	2.9802322e-08	31.42263	0.33644766	-0.048583403	-1.6293192	-0.022952393	0.2623877	0.014459925	0.13925001	12.0	52655.064569711685
116	46.0	0.0	0.27710843	9.614369	9.941395	28.119726	-12.078477	2.628627	0.9331271	4.9908514	0.934952	23.843374	10.212635	2.881526	16.596195	0.92878133	468000	2.7939677e-09	36.55861	0.41099995	-0.12767076	-1.5244465	-0.031939164	0.2885857	0.012010366	0.147	18.0	53148.42335033417
117	31.0	0.0	0.18235295	13.8760195	9.501529	29.47032	-7.912449	2.257582	0.9914416	4.823555	0.90947384	23.411764	10.530726	3.219136	17.39953	0.45202145	472000	3.7252903e-09	33.63581	0.4334997	-0.117264315	-1.8354292	-0.05982846	0.26637372	0.012951585	0.12325	6.0	53594.84684038162
118	43.0	0.0	0.23626374	14.709984	9.420298	30.610855	-6.440069	2.381402	1.0453227	5.929794	0.6676895	21.884615	11.187282	2.7896037	17.005806	2.2156703	476000	0.0	35.122498	0.4299401	-0.09509891	-0.9176779	-0.03610678	0.25328773	0.016617022	0.116500005	5.0	54032.735296964645
119	51.0	0.0	0.27272728	14.992853	9.230934	30.298702	-4.8316865	2.3566782	0.94938844	4.4729767	0.9090291	21.256685	11.8529625	2.385951	17.586033	2.7990057	480000	-5.9604645e-08	35.78484	0.37337852	-0.05212453	-2.1447449	-0.039235175	0.23045	0.015527613	0.11625	6.0	54457.781618118286
120	36.0	0.0	0.19251336	17.559563	8.919153	31.087942	-4.2964325	2.2375295	0.90822595	5.331847	0.66715217	21.213903	12.119523	2.022625	17.55021	2.2364807	484000	2.9802322e-08	33.72029	0.3772769	-0.06519059	-2.8392286	-0.028794587	0.21154824	0.013874946	0.107	7.0	54874.919090270996
121	68.0	0.0	0.32850242	15.065826	9.455168	29.168932	-6.881177	2.3698688	1.0184734	4.5824623	0.6662975	19.169083	13.476636	2.4030821	18.749905	4.2477403	488000	-1.09896064e-07	42.655487	0.47770104	-0.05968254	-4.047035	-0.042612016	0.20244436	0.013656048	0.11749999	10.0	55284.64728856087
122	90.0	0.0	0.4090909	12.879219	10.326129	31.03346	-7.69753	2.6005282	1.1467537	5.155148	0.9086613	18.054546	12.224243	1.9863693	17.71387	3.3657546	492000	0.0	48.84199	0.6966808	-0.16249913	-3.8842564	-0.0810824	0.18255769	0.013610734	0.117	18.0	55695.30477976799
123	62.0	0.0	0.30541873	15.737725	9.431754	30.762877	-5.9423532	2.3848126	1.0664269	6.7965198	0.7481325	19.551723	11.4292755	2.5160618	17.977802	-0.8150753	496000	5.9604645e-08	38.569607	0.5181096	-0.112481356	-3.4909449	-0.03384295	0.19579288	0.016601397	0.124749996	5.0	56106.63876223564
124	52.0	0.0	0.26262626	16.079937	9.24131	31.516972	-5.969974	2.3629897	1.0021039	5.0782733	0.6676815	20.040403	12.674859	2.4567266	18.641571	-1.8584884	500000	-2.9802322e-08	36.048428	0.39403608	-0.09174593	-1.0763454	-0.01664956	0.19533712	0.013233086	0.109249994	5.0	56517.302641391754
