Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
62	1.9226626	0.039106146	0.0025290074	0.06436853	11.070314	11.070642	0.17234592	-11.31136	-21.16343	2.1311963	2.1068835	0.019375984	3.6697642e-05	22.764143	5.094727	32.01293	3.0393114	0.11061452	0.50122654	3.0	0.0	22.513966	67000	248000.0	11951.771542072296
63	1.9335957	0.039106146	0.0022990627	0.06527113	11.13665	11.13757	0.172519	-11.298572	-21.361637	2.0857797	2.0650868	0.019197954	3.706462e-05	22.381289	4.900682	30.458252	1.7903018	0.11731844	0.5292363	3.3	0.0	22.156425	67998	252000.0	12140.200370073318
64	1.942038	0.028409092	0.002082893	0.0666513	11.360649	11.360935	0.16396739	-11.650871	-22.331915	2.231767	2.208499	0.019217411	3.7435264e-05	22.133375	4.5971165	30.168774	4.034067	0.091477275	0.44871798	3.1	0.0	22.8125	68998	256000.0	12328.368344068527
65	1.9486234	0.039325844	0.0018905737	0.06247685	11.355324	11.3552685	0.1659751	-11.482562	-21.24019	2.0468655	2.024386	0.019228848	3.7809627e-05	22.072596	4.9715304	29.850445	1.7044015	0.121348314	0.5010039	3.1	0.0	22.404495	69998	260000.0	12525.418249368668
66	1.9549675	0.033707865	0.0017185052	0.0635016	11.520453	11.520666	0.16268371	-11.714264	-22.211063	2.1888661	2.166012	0.01897992	3.818771e-05	22.393045	4.758376	31.118187	2.8672676	0.0994382	0.46850196	3.3	0.0	22.432585	70998	264000.0	12722.552620887756
67	1.9586978	0.05	0.0015583942	0.06206206	11.648825	11.650833	0.15688705	-11.875024	-22.380764	2.171067	2.150857	0.018943673	3.8569593e-05	22.12522	5.4376845	29.221964	1.5272145	0.1461111	0.5716802	3.5	0.0	22.288889	71998	268000.0	12914.862852573395
68	1.9616479	0.027777778	0.0014148386	0.061978295	11.687225	11.687255	0.15624918	-11.838705	-22.224562	2.1285014	2.107311	0.018796548	3.8955288e-05	22.047928	4.9654512	30.481686	1.6926645	0.08722222	0.39805505	3.0	0.0	22.133333	72998	272000.0	13106.5622112751
69	1.96429	0.028089888	0.001286327	0.06260895	11.6490555	11.647545	0.15730208	-11.652653	-22.05784	1.8868679	1.8658808	0.0182181	3.9344835e-05	22.285236	4.5876875	30.59384	2.0642598	0.09382023	0.4587673	3.3	0.0	22.522472	73998	276000.0	13298.042782783508
70	1.9646329	0.016853932	0.0011647324	0.061075866	11.884359	11.883179	0.15047222	-12.063135	-22.877834	2.112916	2.0877812	0.018459447	3.9738294e-05	23.292624	4.411083	31.018831	3.3101575	0.044943817	0.26415488	2.1	0.0	22.398876	74998	280000.0	13485.292489767075
71	1.9610897	0.016853932	0.0010543196	0.061192855	12.066103	12.066572	0.14453487	-12.320912	-24.072805	2.2097335	2.1901014	0.018238971	4.0135666e-05	22.847588	4.4294	30.778427	2.3459089	0.050561797	0.31125826	2.9	0.0	22.488764	75998	284000.0	13673.916842460632
72	1.9578208	0.033519555	0.0009570996	0.060045503	11.989466	11.988528	0.14891407	-12.045588	-23.015886	1.9215416	1.9029571	0.017662602	4.053703e-05	22.346567	4.921715	30.572325	3.054844	0.09273743	0.46014667	3.2	0.0	22.469275	76998	288000.0	13864.53997850418
73	1.9507402	0.03954802	0.00086555403	0.06065728	12.2468	12.248114	0.13969153	-12.482058	-24.57562	2.0870674	2.0733578	0.017776517	4.0942392e-05	22.223427	5.0701165	32.320457	3.058131	0.116949156	0.52015394	3.3	0.0	22.463276	77998	292000.0	14063.180263757706
74	1.9430823	0.0056179776	0.00078599725	0.061311327	12.282499	12.281252	0.13775463	-12.471629	-24.927551	2.1655388	2.1479287	0.017876899	4.1351825e-05	22.557444	4.1542425	30.533966	6.062643	0.025280898	0.24167295	3.2	0.0	22.522472	78998	296000.0	14259.940230607986
