Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
91	8.0	0.0	0.04519774	19.845894	6.4346843	30.980837	-9.834754	1.9846419	0.7465583	4.736522	0.91929674	22.429379	14.993472	3.7038531	22.386024	1.3607572	368000	4.1909516e-09	9.972387	-0.0038309344	-0.6460457	0.25728223	0.0018850991	0.02325	79.0	22560.48046016693
92	5.0	0.0	0.028735632	20.434124	6.225085	29.142752	-6.974417	1.9287812	0.6155707	4.182502	0.8866008	22.890804	15.4301405	3.6102216	22.029955	-0.98306197	372000	-1.8626451e-09	7.873702	-0.0037575345	-0.45456886	0.24062298	0.0027101766	0.036250003	79.0	22790.59451341629
93	9.0	0.0	0.05027933	19.442347	6.7609835	30.916674	-7.995253	1.9828167	0.7549938	4.6470704	0.9134742	22.21229	15.017631	3.9213545	22.384	-5.1725674	376000	8.1490725e-09	12.84484	-0.004528015	-0.88348436	0.22479822	0.0019503783	0.0255	79.0	23020.948104143143
94	5.0	0.0	0.028571429	19.912525	5.9922223	29.231314	-7.2732186	1.954562	0.72019	4.2917757	0.9206142	22.72	14.710723	3.6167598	21.17889	-1.1697177	380000	1.2863893e-08	7.907017	-0.0034763243	-0.52059484	0.21497889	0.0027587616	0.0295	79.0	23251.447948932648
95	6.0	0.0	0.033519555	20.287083	6.703473	28.608309	-8.27545	1.983989	0.6167876	4.430896	0.91702086	22.167597	15.170258	3.7151008	21.88766	0.5724237	384000	5.355105e-09	11.34342	-0.0021721171	-0.44898224	0.21992305	0.0012441506	0.015249999	79.0	23483.977022647858
96	6.0	0.0	0.03409091	19.772543	6.504536	29.7825	-8.326743	2.026481	0.74115753	4.3569756	0.9091806	22.630682	15.101226	3.7156813	21.927874	0.56435424	388000	0.0	9.166855	-0.003161952	-0.28771663	0.22673586	0.0022281373	0.018	79.0	23717.0850212574
97	12.0	0.0	0.06629834	19.072306	7.8384123	28.926281	-8.085382	2.038796	0.7991165	4.1774793	0.9093469	21.922651	14.870995	4.0763845	21.703165	-1.741213	392000	-1.3038516e-08	12.655218	-0.0031159124	-0.5644202	0.20453355	0.0017046456	0.03025	79.0	23946.912935256958
98	14.0	0.0	0.07821229	19.424076	7.7882705	28.647234	-8.487061	2.0632184	0.768402	4.4210644	0.92444164	22.273743	14.878756	3.9430363	22.097588	-3.1286776	396000	-1.8626451e-09	11.118301	-0.00437616	-0.52186656	0.19726649	0.0025625895	0.032250002	79.0	24176.795275211334
99	11.0	0.0	0.065868266	19.611513	7.1897163	28.811079	-6.25196	2.1302216	0.80698735	4.2994766	0.67906886	22.293413	14.497373	4.4947743	22.244577	-16.987011	400000	-1.4901161e-08	15.701647	-0.0052705333	-1.9233637	0.218564	0.0047443267	0.034500003	79.0	24419.83854484558
100	3.0	0.0	0.031578947	20.529503	6.130269	27.636894	-8.460826	2.0564623	0.6837843	4.229506	0.9251797	22.894737	11.808299	4.7537127	21.999409	-16.418087	404000	-5.9604645e-08	35.107807	-0.003883794	-22.376392	0.24362239	0.0007050494	0.052	79.0	24735.763184785843
101	3.0	0.0	0.01724138	21.137114	5.350287	30.548187	-2.3320973	1.9894518	0.6625353	3.6042821	0.91350037	22.856321	14.475158	5.6121674	22.024738	1.662313	408000	-2.4214387e-08	19.518782	-0.0035558078	-11.142316	0.18791927	0.0057349	0.034	79.0	24966.040901899338
102	6.0	0.0	0.033898305	20.813194	6.03707	30.01526	-5.812903	1.9988064	0.72469294	3.7288878	0.92364925	22.37288	15.565627	3.7203705	21.959774	0.24670658	412000	5.5879354e-09	9.156769	-0.0037479936	-0.430552	0.17535305	0.0024983943	0.0265	79.0	25198.253447055817
103	12.0	0.0	0.06666667	19.766092	7.3420806	30.781027	-8.04201	2.0909598	0.76181185	4.9391375	0.92698914	22.13889	15.388674	3.959161	21.635908	-4.198127	416000	1.1175871e-08	11.707868	-0.0033304505	-1.2973137	0.17000744	0.0015639875	0.0205	79.0	25428.236655712128
104	6.0	0.0	0.033707865	19.929228	6.0051665	29.3892	-7.66313	2.0136156	0.69490397	4.282219	0.6838147	22.292135	14.927676	3.8504293	21.516342	-1.6668375	420000	-5.5879354e-09	10.092856	-0.0029194541	-1.6937625	0.18567708	0.0009039802	0.0225	79.0	25661.662475824356
105	4.0	0.0	0.036697246	20.216797	6.090693	28.771654	-6.9637365	1.9881704	0.6634886	3.732055	0.6933054	22.073395	13.3825655	3.9500456	21.971266	-19.659683	424000	1.4901161e-08	48.755684	-0.0033372939	-34.66614	0.17263898	0.0015423886	0.019000001	79.0	25971.294587612152
106	7.0	0.0	0.039772727	20.029892	6.583943	29.584751	-11.1154	2.0847769	0.7394209	4.372047	0.8936543	22.65341	13.893056	5.41569	21.455263	-0.19332288	428000	3.7252903e-09	17.362663	-0.0024189018	-8.410944	0.1493338	0.0018327849	0.022	79.0	26202.0158765316
107	12.0	0.0	0.06779661	18.734642	7.6161156	27.792162	-10.163104	2.100483	0.79903865	4.290765	0.8919387	22.37288	14.701953	4.041522	21.820524	-4.2637267	432000	1.542503e-09	13.017023	-0.0035356944	-1.0727158	0.15357605	0.003706507	0.02775	79.0	26434.08349108696
108	11.0	0.0	0.061452515	19.473494	7.0161138	29.415527	-8.7317915	2.0161746	0.7436767	4.323458	0.9277035	22.156425	14.855517	3.954071	21.748203	-3.2487314	436000	2.3283064e-09	13.241979	-0.00527235	-0.82176256	0.16001359	0.0030519227	0.028749999	79.0	26666.5665910244
109	5.0	0.0	0.028248588	20.579418	5.7638593	28.37023	-6.7246633	1.9483122	0.7353519	4.9755425	0.9126987	22.553673	14.859932	3.6183612	21.76017	-1.4895059	440000	6.9849193e-09	8.776712	-0.0031746787	-0.7150731	0.1533795	-1.15712755e-05	0.02475	79.0	26898.501118421555
110	4.0	0.0	0.022727273	19.645287	5.807556	28.606703	-6.76874	1.9532944	0.694985	4.4246774	0.91975695	22.65909	15.195936	3.7604735	22.24014	-0.82703465	444000	-4.656613e-09	7.315777	-0.0035258206	-0.27394056	0.1487898	0.00410154	0.017749999	79.0	27129.30392098427
111	4.0	0.0	0.02259887	19.644236	6.0708838	27.88547	-9.286755	1.9635613	0.72051483	4.2227087	0.87247145	22.531073	15.00418	3.578487	21.69566	0.81546676	448000	-9.313226e-09	7.9215493	-0.0048555806	-0.47173595	0.16280165	0.0086663375	0.0445	79.0	27361.49956870079
112	6.0	0.0	0.033519555	20.634043	6.8227377	30.292572	-10.84526	1.9705698	0.721261	4.215227	0.8977854	22.201117	15.162535	3.6945736	21.870443	-2.277663	452000	5.122274e-09	7.837268	-0.0036750697	-0.63762593	0.13709539	0.0026250833	0.02575	79.0	27591.56002664566
113	8.0	0.0	0.044444446	19.829512	7.0632486	28.940378	-7.538543	2.0114548	0.697805	4.216302	0.9008103	22.133333	15.536424	3.8300827	22.841688	-2.473111	456000	7.450581e-09	11.568878	-0.0037920177	-0.907125	0.15372488	0.0025693541	0.02225	79.0	27823.34922528267
114	6.0	0.0	0.033898305	19.36534	6.2150846	28.847607	-5.7869086	2.0562396	0.7179529	4.536983	0.90527654	22.485876	14.9827385	3.7604012	22.350275	-2.5872605	460000	-3.7252903e-09	9.36224	-0.0045875274	-0.4281273	0.14700836	0.002934237	0.0285	79.0	28053.51455760002
115	9.0	0.0	0.054545455	19.744316	7.228077	28.838472	-6.5987144	2.1035376	0.7331578	4.2908545	0.9021663	22.048485	14.340465	4.124167	21.588203	-20.086798	464000	-3.7252903e-09	15.417608	-0.0030428842	-2.6709614	0.14437833	0.0015217785	0.02125	79.0	28302.19217300415
116	6.0	0.0	0.033707865	20.85348	5.34598	30.350172	-5.881373	2.1478066	0.7723607	4.4478827	0.9208162	22.297752	15.021363	4.100501	22.236134	-0.93208885	468000	-8.8475645e-09	8.908455	-0.003474008	-1.7510359	0.14999226	0.0017495392	0.030499998	79.0	28532.092302560806
117	17.0	0.0	0.094444446	19.372696	8.328317	29.805975	-9.501818	2.2022123	0.83247733	5.19041	0.9108148	22.11111	14.967708	4.201369	22.062096	-4.6611066	472000	-3.7252903e-09	13.968311	-0.004954327	-0.96524906	0.14671737	0.0031786656	0.0295	79.0	28765.085612297058
118	15.0	0.0	0.082417585	19.33104	8.52973	29.865135	-12.313709	2.065591	0.7597938	4.1977615	0.6790579	21.857143	15.261837	4.3031983	22.782623	-6.0132914	476000	1.1175871e-08	13.592039	-0.004979033	-1.0760694	0.14675523	0.0034706872	0.022	79.0	28997.463950634003
119	12.0	0.0	0.06779661	19.879053	7.590427	29.762672	-9.762402	2.1729722	0.79550654	4.565831	0.9233873	22.542374	14.826723	4.4161735	22.482523	-7.730275	480000	-9.313226e-10	10.793371	-0.003281991	-1.0445209	0.14572737	0.00096214114	0.015999999	79.0	29229.13525223732
120	11.0	0.0	0.06111111	19.591625	6.7796183	29.206533	-7.7540283	2.1683173	0.78309095	4.8056216	0.9269205	22.13889	14.989117	4.1814938	22.650932	-4.9831314	484000	0.0	11.565893	-0.0043760166	-0.7973225	0.15732059	0.0041038054	0.02975	79.0	29461.31119799614
121	6.0	0.0	0.040816326	20.251902	6.218862	29.097887	-3.9757328	2.027343	0.71177447	4.3912	0.8946435	22.4966	14.3092165	4.157488	21.595411	-20.33922	488000	1.4901161e-08	25.372395	-0.0037780106	-10.251585	0.14373238	0.001498107	0.0225	79.0	29721.5655169487
122	10.0	0.0	0.088495575	18.491566	7.783338	27.180017	-7.466024	2.1549678	0.7759206	4.3235855	0.9411501	21.929203	10.641381	6.054645	21.530594	-14.951204	492000	0.0	19.463255	-0.0027738214	-4.444569	0.12798718	0.0006252953	0.01375	79.0	30030.162159204483
123	7.0	0.0	0.039106146	20.734348	6.826226	30.003912	-7.426123	2.155426	0.8173655	5.5942874	0.92276525	22.223463	13.971823	5.579162	21.442997	-3.99813	496000	-3.7252903e-09	19.54081	-0.0034507774	-9.552514	0.16165511	0.007799006	0.029	79.0	30261.283113002777
124	14.0	0.0	0.07777778	19.397806	7.590183	29.498396	-7.734395	2.1041708	0.7650334	4.6750274	0.9268033	22.033333	15.308989	4.153225	22.581709	-6.560252	500000	1.4901161e-08	12.8264675	-0.0063321292	-1.3301873	0.19329882	0.004481604	0.0345	79.0	30491.87544775009
