Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
114	0.016666668	1.2026951e-05	0.07142173	16.240688	16.241707	-16.173182	-57.45302	0.72982764	0.7234609	21.907118	4.135078	29.873182	-3.1858237	1.8654399	0.6002662	4.4535155	0.90878916	22.411112	25000	456000.0	23766.165524482727
115	0.0056179776	1.0880977e-05	0.07057207	16.259819	16.259844	-16.192131	-57.951115	0.73534197	0.7278598	22.269548	3.3901422	30.12333	11.583703	1.820401	0.55675125	3.7675905	0.9209007	22.382023	25000	460000.0	23974.471371650696
116	0.011299435	9.844182e-06	0.07048488	16.263727	16.26518	-16.194326	-58.457905	0.7332124	0.7257557	22.151121	3.749267	29.952362	5.8976736	1.8095764	0.55553013	4.2220125	0.89464206	22.491526	25000	464000.0	24179.93511199951
117	0.011173184	8.906174e-06	0.074612014	16.26858	16.26901	-16.200504	-59.013596	0.72003603	0.7135739	22.552086	3.9422193	31.485424	-2.778273	1.7291917	0.5575998	3.6509316	0.66778946	22.340782	25000	468000.0	24386.261069774628
118	0.005586592	8.057545e-06	0.0745648	16.251837	16.251474	-16.182167	-59.52119	0.7111818	0.70553637	22.355902	3.6871712	31.956955	6.677369	1.7271934	0.55890983	4.530651	0.9084226	22.368715	25000	472000.0	24593.19799542427
119	0.011111111	7.2897788e-06	0.076188505	16.26356	16.263027	-16.193338	-60.048546	0.69875664	0.693207	22.080301	3.897083	30.732403	4.4065194	1.8837996	0.6144991	4.9567275	0.9102654	22.4	25000	476000.0	24803.870890140533
120	0.011173184	6.5951726e-06	0.07750982	16.283075	16.283493	-16.214003	-60.572586	0.69985706	0.69223905	22.302673	4.087534	29.847351	-0.34020302	1.879964	0.60689825	4.2640257	0.6677379	22.189943	25000	480000.0	25011.500905275345
121	0.016574586	5.9667736e-06	0.07530175	16.280201	16.279943	-16.210255	-61.05447	0.71360695	0.7066511	21.897446	4.3771877	30.54842	-1.9344376	1.9087557	0.6064286	4.233458	0.9087115	22.132597	25000	484000.0	25218.858937978745
122	0.022222223	5.39826e-06	0.07519603	16.263083	16.262798	-16.194874	-61.561375	0.7298717	0.72275585	22.124472	4.4090896	28.992523	-7.251721	1.8722916	0.63211685	5.0826154	0.9163503	22.122223	25000	488000.0	25426.34244298935
123	0.0	4.883894e-06	0.076379605	16.284145	16.284477	-16.216433	-62.084072	0.7128016	0.7037412	22.406664	3.216603	28.948832	11.859038	1.783546	0.5158276	3.2781653	0.91965926	22.301676	25000	492000.0	25632.68841791153
124	0.011111111	4.4185335e-06	0.07454958	16.275839	16.278858	-16.208914	-62.56976	0.7095549	0.7019174	21.515509	4.253372	29.790325	-3.110137	1.827138	0.5639174	4.1606774	0.9084384	22.35	25000	496000.0	25840.93076992035
125	0.005586592	3.997524e-06	0.07678789	16.278765	16.279516	-16.210276	-63.105846	0.7287438	0.71904016	22.207623	3.597054	30.55771	6.260397	1.8343862	0.5951539	3.855014	0.92326283	22.329609	25000	500000.0	26019.908308267593
