Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
91	12.0	0.0	0.06703911	19.98014	6.894756	30.28837	-6.076269	2.0113184	0.9123976	5.418285	0.7591671	22.240223	14.736181	4.0037723	22.272003	0.17449051	368000	2.7939677e-09	13.797723	-0.005255281	-1.075573	0.2564637	0.0028922467	0.026250001	79.0	24732.067608833313
92	9.0	0.0	0.050847456	19.05146	7.01595	27.775873	-8.181666	2.1228716	0.9912379	6.0572214	0.9266175	22.367231	14.533897	3.9573495	22.104084	2.2082605	372000	1.1175871e-08	13.353208	-0.006967021	-0.6168189	0.26118338	0.004886835	0.0585	79.0	25001.597100496292
93	3.0	0.0	0.01724138	20.58384	5.2421045	29.15312	-3.5805187	2.0513701	0.762791	4.482903	0.9002936	22.890804	14.704953	3.7171898	21.989155	1.1231047	376000	5.5879354e-09	9.651114	-0.006331997	-1.0896237	0.25097767	0.005404809	0.05025	79.0	25261.83482003212
94	12.0	0.0	0.06666667	19.709555	7.4379387	30.078653	-7.5162535	2.1589024	0.8948714	4.6135283	0.9275916	22.161112	14.984665	3.5660937	21.640034	3.8126612	380000	-1.1175871e-08	13.165649	-0.006786905	-0.88800764	0.23304608	0.006516924	0.0485	79.0	25519.410535812378
95	16.0	0.0	0.08743169	19.043743	7.6559186	29.457142	-7.8938375	2.1035297	0.9925484	5.5164514	0.92568487	21.748634	14.50683	3.9305584	21.95707	1.2981566	384000	1.1175871e-08	15.480222	-0.005705122	-0.6128726	0.21872456	0.004551688	0.041249998	79.0	25778.64221715927
96	19.0	0.0	0.104395606	19.074678	7.525032	29.787472	-9.641309	2.1669657	0.9371356	5.300808	0.9140399	21.758242	14.630097	3.9411917	22.058329	-4.1004777	388000	1.1175871e-08	14.7380295	-0.0055109914	-0.61727524	0.22528645	0.0039182054	0.029	79.0	26038.902643442154
97	7.0	0.0	0.040229887	19.83476	6.3619018	28.510286	-7.2535276	2.1773348	0.9267514	5.300989	0.6675752	22.902298	14.44257	4.0566254	21.610102	-1.7200302	392000	-1.8626451e-09	12.289429	-0.007978648	-1.5774374	0.21324952	0.011652721	0.041	79.0	26299.75386095047
98	15.0	0.0	0.083333336	19.285872	8.114346	29.733032	-12.102535	2.1927803	1.045584	6.6577435	0.9081463	22.133333	14.620308	3.7597237	21.67826	3.5442505	396000	7.450581e-09	16.246138	-0.005183615	-0.8316221	0.20546345	0.0019694194	0.025	79.0	26558.896245718002
99	9.0	0.0	0.051136363	20.039537	6.692959	28.445517	-5.309063	2.0990763	0.8480846	4.7762065	0.9114126	22.59091	14.690203	3.9376922	21.949131	2.4859643	400000	0.0	11.1849	-0.005224947	-0.40058422	0.20964557	0.0032125367	0.03525	79.0	26818.82787847519
100	11.0	0.0	0.061797753	19.740051	6.9315248	29.976933	-8.768385	2.1111503	0.8771141	5.5370326	0.9214359	22.41573	14.850523	3.772337	22.031164	2.0551639	404000	6.519258e-09	13.9058275	-0.007457452	-0.71814585	0.20270711	0.0043709436	0.032750003	79.0	27079.72682285309
101	8.0	0.0	0.045454547	19.741135	6.274888	28.437538	-6.3292146	2.0907645	0.8284773	5.043157	0.9165389	22.647728	14.867227	3.7844281	22.265139	0.538462	408000	-4.656613e-10	11.07856	-0.006585644	-0.6580434	0.209602	0.004097053	0.0355	79.0	27335.779572486877
102	6.0	0.0	0.03409091	20.551363	5.609134	28.73434	-3.3759212	2.1151848	0.7821775	4.761242	0.92483336	22.625	14.959063	3.6069345	21.713562	3.3620064	412000	1.4901161e-08	9.016495	-0.006007245	-0.6168499	0.1974394	0.008460099	0.04225	79.0	27592.92184472084
103	12.0	0.0	0.06629834	19.662312	7.5916877	31.595142	-5.055234	2.064792	0.8963938	5.1728015	0.91389114	21.933702	15.144318	3.7138224	22.29949	2.9108179	416000	-1.1175871e-08	15.152075	-0.0072263423	-1.1066294	0.18732464	0.0038398972	0.036	79.0	27850.92292714119
104	7.0	0.0	0.039325844	20.03278	6.326957	27.451962	-3.5584595	2.0947814	0.7873168	5.527922	0.90228903	22.438202	14.96185	3.9288478	22.384731	0.9205284	420000	3.7252903e-09	10.711235	-0.0062210485	-1.0885115	0.19985485	0.0013061097	0.0375	79.0	28110.272973299026
105	9.0	0.0	0.049723756	19.829086	6.56063	29.221174	-6.079013	2.0905766	0.84389204	5.3308234	0.9040143	21.933702	14.74767	3.613399	21.995655	2.704447	424000	3.7252903e-09	12.308229	-0.0063360687	-0.5716481	0.21380654	0.0038037582	0.0335	79.0	28369.582501649857
106	6.0	0.0	0.03409091	19.60999	6.227106	27.005632	-3.7138286	2.1895964	0.86997485	4.842925	0.8989338	22.630682	14.907465	3.7603743	22.718275	1.226856	428000	0.0	12.21182	-0.006520534	-1.0655024	0.2098454	0.0022811855	0.031	79.0	28628.080310821533
107	14.0	0.0	0.07777778	19.021284	7.193174	27.614641	-8.148691	2.2391546	0.91752076	4.987749	0.85546184	22.033333	14.910148	3.676663	22.286629	-2.0925262	432000	-1.4901161e-08	14.845882	-0.007039146	-1.4139566	0.2051717	0.0028696728	0.033	79.0	28885.854382514954
108	8.0	0.0	0.04494382	19.509972	6.296767	30.816248	-4.9273634	2.0974069	0.82667357	5.3017445	0.9201458	22.382023	14.4751625	3.5463536	22.222534	-0.81470126	436000	5.5879354e-09	12.611891	-0.0057636034	-1.1119165	0.21060677	0.012077341	0.037249997	78.0	29142.791868686676
109	10.0	0.0	0.057142857	19.853884	6.7770576	28.903763	-7.761502	2.2386756	0.9925958	6.9422245	0.9234921	22.674286	14.867391	3.6538734	21.810163	3.0175529	440000	1.44355e-08	14.393042	-0.006748178	-1.4132438	0.23817156	0.0031780263	0.0315	79.0	29396.65213251114
110	12.0	0.0	0.068571426	20.211988	6.9789233	32.656635	-8.933733	2.1851914	0.8484121	5.5823135	0.56092966	22.731428	14.71983	3.8877294	21.985737	-1.1923996	444000	1.1175871e-08	13.676787	-0.0057080463	-0.9961629	0.22976851	0.003074362	0.03175	79.0	29652.59154868126
111	9.0	0.0	0.075630255	19.453499	6.626281	30.250586	-8.3557825	2.3062444	0.89109844	5.129795	0.9284573	22.235294	13.571484	3.9193895	21.859339	-10.680834	448000	5.9604645e-08	46.45999	-0.0037640482	-28.595583	0.25199655	0.00070018816	0.021	79.0	29961.915085554123
112	10.0	0.0	0.056179777	19.784445	7.022475	30.655567	-10.242136	2.1693733	0.9187301	5.358371	0.92096364	22.286516	13.638132	5.2034264	20.993607	-0.016501103	452000	-3.7252903e-09	19.478273	-0.007927395	-7.9982486	0.22545595	0.012281474	0.03925	31.0	30204.002267837524
113	6.0	0.0	0.040816326	20.33042	6.1347413	29.449192	-7.0610666	2.0649946	0.7831197	4.7024846	0.92615503	22.37415	14.162408	4.3618693	22.081438	-21.037346	456000	0.0	26.307646	-0.0058053955	-10.187132	0.18348625	0.003624688	0.03675	79.0	30476.517511606216
114	3.0	0.0	0.01734104	20.737404	5.683736	31.93135	-3.6184874	2.1081014	0.79440403	4.350624	0.6678772	22.994219	14.152813	4.9044943	21.32843	2.4488244	460000	1.6763806e-08	13.1799755	-0.005325947	-5.2049007	0.19199574	0.003947551	0.04	79.0	30718.886081457138
115	7.0	0.0	0.05785124	18.972366	6.9651647	29.002617	-9.786799	2.1650171	0.8951493	4.929631	0.8964706	22.23967	13.232712	4.224708	21.902073	-13.74748	464000	2.9802322e-08	38.035652	-0.004565358	-21.330841	0.12419077	0.0016258454	0.01625	79.0	31033.362408638
116	11.0	0.0	0.061797753	18.86656	7.3653555	29.020805	-9.091928	2.271877	0.9435304	5.100088	0.9198325	22.39326	13.326649	5.1462274	21.072165	2.4874797	468000	2.7939677e-09	19.24517	-0.0056821806	-7.1636286	0.19378424	0.008126506	0.039	79.0	31290.87198114395
117	5.0	0.0	0.028409092	20.09488	5.754831	29.597954	-6.671845	2.1911776	0.80877525	4.814539	0.91127074	22.59091	14.541119	3.9893038	21.59472	0.7955452	472000	-5.5879354e-09	9.071897	-0.006030718	-1.4130032	0.20470914	0.005428497	0.03125	79.0	31545.722955465317
118	1.0	0.0	0.0056497175	20.965494	4.6289806	28.240139	-2.6688793	1.9996934	0.72106194	4.8379874	0.8756952	22.395481	15.4482	3.6683836	22.185356	2.4979181	476000	-5.7043508e-09	8.252483	-0.0041696597	-0.8073554	0.20579809	0.001966276	0.023	79.0	31798.504791021347
119	7.0	0.0	0.03954802	20.450811	6.380272	30.240614	-12.136934	2.0650187	0.86394113	5.526064	0.6762689	22.576271	15.157998	3.5130217	21.571339	3.229132	480000	-8.381903e-09	11.065976	-0.0071370155	-1.103569	0.1981598	0.0057009254	0.046499997	79.0	32053.395523548126
120	4.0	0.0	0.022727273	20.46579	5.599755	28.544672	-7.787503	2.0980265	0.7774572	4.346927	0.92704076	22.522728	15.113674	3.6821902	21.909279	1.8964717	484000	4.656613e-09	8.674883	-0.005963969	-0.35787344	0.1887851	0.002943561	0.03525	79.0	32310.5593521595
121	9.0	0.0	0.056962024	19.648895	7.1947374	28.906738	-8.179299	2.1309373	0.8644428	5.395456	0.9090873	22.468355	14.579353	4.071892	22.3146	-21.859486	488000	1.9557774e-08	22.127956	-0.006638465	-4.9607706	0.1759593	0.009913642	0.037	79.0	32586.62223792076
122	4.0	0.0	0.022857143	20.424475	5.7760844	29.476099	-12.460728	2.0613635	0.8027359	4.8640137	0.90482676	22.828571	14.308646	4.401892	21.409956	-0.017215934	492000	5.5879354e-09	12.383628	-0.004792745	-2.6073897	0.20317882	0.0044827526	0.0295	79.0	32843.1450214386
123	8.0	0.0	0.04494382	20.157648	6.2722354	27.89165	-10.291871	2.0472302	0.88886255	5.682879	0.6540277	22.269663	15.15956	3.6377647	21.731428	0.8892935	496000	-1.0244548e-08	12.407335	-0.0053162435	-0.57002354	0.19704029	0.0036345513	0.03525	79.0	33094.887383937836
124	6.0	0.0	0.033707865	20.043112	5.583109	29.988811	-2.0625935	2.1287975	0.87906307	5.052529	0.91657174	22.353933	14.871282	3.4798417	21.528028	1.8998404	500000	-5.5879354e-09	9.9572525	-0.0060029496	-1.1055088	0.2002585	0.0019342179	0.035	79.0	33350.34043908119
