Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
113	0.0	1.32912455e-05	0.08978854	14.786827	14.786956	-14.740921	-57.15228	0.2596648	0.2540222	21.728878	2.9115832	29.18795	10.203703	1.781145	0.55816466	3.8063836	0.9199563	22.318436	25000	452000.0	20082.92123246193
114	0.011111111	1.2024829e-05	0.08588865	14.794185	14.793391	-14.749143	-57.617786	0.24759471	0.24349631	21.275238	3.8204463	27.909712	-6.1439033	1.854503	0.65592027	4.3746014	0.90789586	22.266666	25000	456000.0	20261.094221830368
115	0.016759777	1.0879095e-05	0.08446862	14.786835	14.78743	-14.741614	-58.11082	0.24673152	0.24194644	21.858284	3.9255776	30.751104	1.4852864	1.8768048	0.6182754	5.0286736	0.9379957	22.463688	25000	460000.0	20441.38881802559
116	0.024691358	9.842481e-06	0.08599354	14.817006	14.818848	-14.771964	-58.637524	0.25235495	0.2470242	21.343521	4.424024	28.997797	-0.9512169	1.8629776	0.61470634	3.938685	0.895324	22.24074	25000	464000.0	20632.86919617653
117	0.013071896	8.904645e-06	0.08520369	14.809296	14.809722	-14.763499	-59.137623	0.24352482	0.23930636	20.6368	5.723996	28.564146	-22.590239	1.8848155	0.67987174	4.6383915	0.0	28.75817	25000	468000.0	20827.61898446083
118	0.0057142857	8.056216e-06	0.08463538	14.813637	14.812682	-14.76725	-59.640186	0.23922907	0.23482175	21.781815	3.2460432	28.86954	0.5129783	1.8010298	0.6420326	5.082725	0.90889055	22.817142	25000	472000.0	21008.51006603241
119	0.0056179776	7.288596e-06	0.084193885	14.816332	14.816308	-14.7702	-60.144047	0.21586496	0.2127848	21.53455	3.629389	29.851294	-5.566968	1.8339229	0.60535073	4.017768	0.9145677	22.466291	25000	476000.0	21186.594252347946
120	0.011235955	6.5941126e-06	0.08185783	14.843683	14.84338	-14.798457	-60.625324	0.22248721	0.2188552	21.813257	3.3889039	28.967909	5.5774064	1.8749695	0.68174666	4.646971	0.9226411	22.488764	25000	480000.0	21367.478018522263
121	0.0056497175	5.965798e-06	0.08053632	14.845897	14.844071	-14.798405	-61.11826	0.21488117	0.2099613	21.695238	3.7187047	28.817959	0.8863485	1.8653742	0.605929	4.2495246	0.9138942	22.514124	25000	484000.0	21547.81372332573
122	0.016666668	5.397348e-06	0.079209104	14.851057	14.851258	-14.806018	-61.610912	0.21243465	0.20773108	22.15272	3.7776425	29.450748	0.8999254	1.8368969	0.6269874	5.095253	0.6749119	22.327778	25000	488000.0	21726.819401741028
123	0.0056179776	4.8830652e-06	0.078968965	14.855434	14.8553	-14.808771	-62.116554	0.2088305	0.2040308	21.939075	3.1659296	29.142262	3.3801253	1.8237971	0.6647589	5.098023	0.9230276	22.432585	25000	492000.0	21908.620458126068
124	0.0056497175	4.4177855e-06	0.0782641	14.851343	14.850325	-14.805809	-62.616436	0.21598321	0.21201359	22.044714	3.0319386	29.467691	10.193605	1.8249326	0.5821063	4.2638264	0.9185466	22.58192	25000	496000.0	22088.567114830017
125	0.027777778	3.996835e-06	0.07636405	14.859207	14.859894	-14.813689	-63.101368	0.19798651	0.19502032	21.78235	4.3265796	29.347712	-0.46391585	1.8481995	0.6397228	4.666233	0.91021883	22.183332	25000	500000.0	22267.145167827606
